GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A43AA1980,A43AB1980,B37AA1980,B37AB1980,B39AA1980,B39AB1980
"G4500550","1980","South Carolina","45","450","Kershaw County","055","0550","KERSHAW COUNTY",13131,2112,10379,2752,2531,1088
"G4500570","1980","South Carolina","45","450","Lancaster County","057","0570","LANCASTER COUNTY",17820,1392,13324,4496,2032,1711
"G4500590","1980","South Carolina","45","450","Laurens County","059","0590","LAURENS COUNTY",17001,2627,12836,4165,2673,1558
"G4500610","1980","South Carolina","45","450","Lee County","061","0610","LEE COUNTY",5599,539,4123,1476,1884,995
"G4500630","1980","South Carolina","45","450","Lexington County","063","0630","LEXINGTON COUNTY",47617,5033,36398,11219,2231,1731
"G4500650","1980","South Carolina","45","450","McCormick County","065","0650","MCCORMICK COUNTY",2400,579,1792,608,836,400
"G4500670","1980","South Carolina","45","450","Marion County","067","0670","MARION COUNTY",10757,1179,7504,3253,3114,1793
"G4500690","1980","South Carolina","45","450","Marlboro County","069","0690","MARLBORO COUNTY",9820,871,6834,2986,2444,1419
"G4500710","1980","South Carolina","45","450","Newberry County","071","0710","NEWBERRY COUNTY",10901,1395,8322,2579,1801,1102
"G4500730","1980","South Carolina","45","450","Oconee County","073","0730","OCONEE COUNTY",17373,2853,13102,4271,962,533
"G4500750","1980","South Carolina","45","450","Orangeburg County","075","0750","ORANGEBURG COUNTY",25643,3471,18224,7419,7830,4678
"G4500770","1980","South Carolina","45","450","Pickens County","077","0770","PICKENS COUNTY",25986,2483,19048,6938,1029,727
"G4500790","1980","South Carolina","45","450","Richland County","079","0790","RICHLAND COUNTY",85461,6451,51734,33727,14835,12917
"G4500810","1980","South Carolina","45","450","Saluda County","081","0810","SALUDA COUNTY",5272,707,4177,1095,964,518
"G4500830","1980","South Carolina","45","450","Spartanburg County","083","0830","SPARTANBURG COUNTY",69934,5443,49853,20081,6286,5713
"G4500850","1980","South Carolina","45","450","Sumter County","085","0850","SUMTER COUNTY",27268,2310,17329,9939,6235,4486
"G4500870","1980","South Carolina","45","450","Union County","087","0870","UNION COUNTY",10562,827,8263,2299,1766,865
"G4500890","1980","South Carolina","45","450","Williamsburg County","089","0890","WILLIAMSBURG COUNTY",11300,1206,8623,2677,4335,1834
"G4500910","1980","South Carolina","45","450","York County","091","0910","YORK COUNTY",34861,2110,25815,9046,3807,2664
"G4600030","1980","South Dakota","46","460","Aurora County","003","0030","AURORA COUNTY",1244,206,982,262,0,0
"G4600050","1980","South Dakota","46","460","Beadle County","005","0050","BEADLE COUNTY",7337,892,5135,2202,18,10
"G4600070","1980","South Dakota","46","460","Bennett County","007","0070","BENNETT COUNTY",960,186,649,311,0,0
"G4600090","1980","South Dakota","46","460","Bon Homme County","009","0090","BON HOMME COUNTY",2859,379,2194,665,0,0
"G4600110","1980","South Dakota","46","460","Brookings County","011","0110","BROOKINGS COUNTY",8033,1041,5170,2863,0,0
"G4600130","1980","South Dakota","46","460","Brown County","013","0130","BROWN COUNTY",13357,1317,8931,4426,0,0
"G4600150","1980","South Dakota","46","460","Brule County","015","0150","BRULE COUNTY",1877,293,1382,495,0,0
"G4600170","1980","South Dakota","46","460","Buffalo County","017","0170","BUFFALO COUNTY",445,54,200,245,0,0
"G4600190","1980","South Dakota","46","460","Butte County","019","0190","BUTTE COUNTY",3048,355,2167,881,0,0
"G4600210","1980","South Dakota","46","460","Campbell County","021","0210","CAMPBELL COUNTY",804,156,700,104,0,0
"G4600230","1980","South Dakota","46","460","Charles Mix County","023","0230","CHARLES MIX COUNTY",3229,573,2340,889,0,0
"G4600250","1980","South Dakota","46","460","Clark County","025","0250","CLARK COUNTY",1856,320,1454,402,0,0
"G4600270","1980","South Dakota","46","460","Clay County","027","0270","CLAY COUNTY",4425,499,2551,1874,0,0
"G4600290","1980","South Dakota","46","460","Codington County","029","0290","CODINGTON COUNTY",7675,837,5228,2447,0,0
"G4600310","1980","South Dakota","46","460","Corson County","031","0310","CORSON COUNTY",1449,234,924,525,0,0
"G4600330","1980","South Dakota","46","460","Custer County","033","0330","CUSTER COUNTY",2104,681,1523,581,0,0
"G4600350","1980","South Dakota","46","460","Davison County","035","0350","DAVISON COUNTY",6656,573,4354,2302,0,0
"G4600370","1980","South Dakota","46","460","Day County","037","0370","DAY COUNTY",2980,1053,2256,724,0,0
"G4600390","1980","South Dakota","46","460","Deuel County","039","0390","DEUEL COUNTY",1872,458,1543,329,0,0
"G4600410","1980","South Dakota","46","460","Dewey County","041","0410","DEWEY COUNTY",1531,340,864,667,0,0
"G4600430","1980","South Dakota","46","460","Douglas County","043","0430","DOUGLAS COUNTY",1425,170,1142,283,0,0
"G4600450","1980","South Dakota","46","460","Edmunds County","045","0450","EDMUNDS COUNTY",1772,339,1433,339,0,0
"G4600470","1980","South Dakota","46","460","Fall River County","047","0470","FALL RIVER COUNTY",3024,971,2091,933,11,0
"G4600490","1980","South Dakota","46","460","Faulk County","049","0490","FAULK COUNTY",1205,221,951,254,0,0
"G4600510","1980","South Dakota","46","460","Grant County","051","0510","GRANT COUNTY",3174,393,2417,757,0,0
"G4600530","1980","South Dakota","46","460","Gregory County","053","0530","GREGORY COUNTY",2234,376,1682,552,0,0
"G4600550","1980","South Dakota","46","460","Haakon County","055","0550","HAAKON COUNTY",967,161,738,229,0,0
"G4600570","1980","South Dakota","46","460","Hamlin County","057","0570","HAMLIN COUNTY",1887,667,1546,341,0,0
"G4600590","1980","South Dakota","46","460","Hand County","059","0590","HAND COUNTY",1768,250,1329,439,0,0
"G4600610","1980","South Dakota","46","460","Hanson County","061","0610","HANSON COUNTY",1143,110,907,236,0,0
"G4600630","1980","South Dakota","46","460","Harding County","063","0630","HARDING COUNTY",582,221,443,139,0,0
"G4600650","1980","South Dakota","46","460","Hughes County","065","0650","HUGHES COUNTY",5180,427,3481,1699,0,0
"G4600670","1980","South Dakota","46","460","Hutchinson County","067","0670","HUTCHINSON COUNTY",3415,452,2826,589,0,0
"G4600690","1980","South Dakota","46","460","Hyde County","069","0690","HYDE COUNTY",734,129,584,150,0,0
"G4600710","1980","South Dakota","46","460","Jackson County","071","0710","JACKSON COUNTY",984,312,665,319,0,0
"G4600730","1980","South Dakota","46","460","Jerauld County","073","0730","JERAULD COUNTY",1079,131,831,248,0,0
"G4600750","1980","South Dakota","46","460","Jones County","075","0750","JONES COUNTY",554,171,435,119,0,0
"G4600770","1980","South Dakota","46","460","Kingsbury County","077","0770","KINGSBURY COUNTY",2526,516,1958,568,0,0
"G4600790","1980","South Dakota","46","460","Lake County","079","0790","LAKE COUNTY",3938,1144,2735,1203,0,0
"G4600810","1980","South Dakota","46","460","Lawrence County","081","0810","LAWRENCE COUNTY",6738,1217,4521,2217,0,0
"G4600830","1980","South Dakota","46","460","Lincoln County","083","0830","LINCOLN COUNTY",4785,563,3841,944,0,0
"G4600850","1980","South Dakota","46","460","Lyman County","085","0850","LYMAN COUNTY",1251,328,917,334,0,0
"G4600870","1980","South Dakota","46","460","McCook County","087","0870","MCCOOK COUNTY",2262,323,1740,522,0,0
"G4600890","1980","South Dakota","46","460","McPherson County","089","0890","MCPHERSON COUNTY",1521,178,1261,260,0,0
"G4600910","1980","South Dakota","46","460","Marshall County","091","0910","MARSHALL COUNTY",1967,798,1464,503,0,0
"G4600930","1980","South Dakota","46","460","Meade County","093","0930","MEADE COUNTY",6364,734,4146,2218,4,87
"G4600950","1980","South Dakota","46","460","Mellette County","095","0950","MELLETTE COUNTY",685,183,477,208,0,0
"G4600970","1980","South Dakota","46","460","Miner County","097","0970","MINER COUNTY",1382,275,1092,290,0,0
"G4600990","1980","South Dakota","46","460","Minnehaha County","099","0990","MINNEHAHA COUNTY",40054,2626,26117,13937,42,85
"G4601010","1980","South Dakota","46","460","Moody County","101","1010","MOODY COUNTY",2385,344,1738,647,0,0
"G4601030","1980","South Dakota","46","460","Pennington County","103","1030","PENNINGTON COUNTY",25160,3057,16129,9031,66,272
"G4601050","1980","South Dakota","46","460","Perkins County","105","1050","PERKINS COUNTY",1750,332,1374,376,0,0
"G4601070","1980","South Dakota","46","460","Potter County","107","1070","POTTER COUNTY",1318,216,1004,314,0,0
"G4601090","1980","South Dakota","46","460","Roberts County","109","1090","ROBERTS COUNTY",3702,1066,2581,1121,0,0
"G4601110","1980","South Dakota","46","460","Sanborn County","111","1110","SANBORN COUNTY",1157,281,928,229,0,0
"G4601130","1980","South Dakota","46","460","Shannon County","113","1130","SHANNON COUNTY",2306,360,1032,1274,0,0
"G4601150","1980","South Dakota","46","460","Spink County","115","1150","SPINK COUNTY",3234,565,2388,846,0,0
"G4601170","1980","South Dakota","46","460","Stanley County","117","1170","STANLEY COUNTY",862,106,649,213,0,0
"G4601190","1980","South Dakota","46","460","Sully County","119","1190","SULLY COUNTY",684,147,518,166,0,0
"G4601210","1980","South Dakota","46","460","Todd County","121","1210","TODD COUNTY",1877,489,1009,868,0,0
"G4601230","1980","South Dakota","46","460","Tripp County","123","1230","TRIPP COUNTY",2562,474,1885,677,0,0
"G4601250","1980","South Dakota","46","460","Turner County","125","1250","TURNER COUNTY",3479,544,2785,694,0,0
"G4601270","1980","South Dakota","46","460","Union County","127","1270","UNION COUNTY",3928,524,2900,1028,0,0
"G4601290","1980","South Dakota","46","460","Walworth County","129","1290","WALWORTH COUNTY",2554,411,1941,613,0,0
"G4601350","1980","South Dakota","46","460","Yankton County","135","1350","YANKTON COUNTY",6624,544,4454,2170,0,0
"G4601370","1980","South Dakota","46","460","Ziebach County","137","1370","ZIEBACH COUNTY",600,181,370,230,0,0
"G4700010","1980","Tennessee","47","470","Anderson County","001","0010","ANDERSON COUNTY",24616,1233,17667,6949,362,530
"G4700030","1980","Tennessee","47","470","Bedford County","003","0030","BEDFORD COUNTY",9943,871,7189,2754,0,0
"G4700050","1980","Tennessee","47","470","Benton County","005","0050","BENTON COUNTY",5577,949,4538,1039,0,0
"G4700070","1980","Tennessee","47","470","Bledsoe County","007","0070","BLEDSOE COUNTY",2979,427,2328,651,0,0
"G4700090","1980","Tennessee","47","470","Blount County","009","0090","BLOUNT COUNTY",28177,2659,21112,7065,546,285
"G4700110","1980","Tennessee","47","470","Bradley County","011","0110","BRADLEY COUNTY",23026,1679,16104,6922,459,376
"G4700130","1980","Tennessee","47","470","Campbell County","013","0130","CAMPBELL COUNTY",12087,1163,8981,3106,45,28
"G4700150","1980","Tennessee","47","470","Cannon County","015","0150","CANNON COUNTY",3625,377,2926,699,0,0
"G4700170","1980","Tennessee","47","470","Carroll County","017","0170","CARROLL COUNTY",10321,985,8207,2114,745,332
"G4700190","1980","Tennessee","47","470","Carter County","019","0190","CARTER COUNTY",17868,1447,13947,3921,88,69
"G4700210","1980","Tennessee","47","470","Cheatham County","021","0210","CHEATHAM COUNTY",7063,418,5864,1199,161,54
"G4700230","1980","Tennessee","47","470","Chester County","023","0230","CHESTER COUNTY",4210,260,3206,1004,0,0
"G4700250","1980","Tennessee","47","470","Claiborne County","025","0250","CLAIBORNE COUNTY",8295,1090,6328,1967,68,28
"G4700270","1980","Tennessee","47","470","Clay County","027","0270","CLAY COUNTY",2731,284,2209,522,0,0
"G4700290","1980","Tennessee","47","470","Cocke County","029","0290","COCKE COUNTY",10154,1151,7282,2872,123,67
"G4700310","1980","Tennessee","47","470","Coffee County","031","0310","COFFEE COUNTY",13649,1343,9738,3911,199,166
"G4700330","1980","Tennessee","47","470","Crockett County","033","0330","CROCKETT COUNTY",5380,275,4070,1310,516,274
"G4700350","1980","Tennessee","47","470","Cumberland County","035","0350","CUMBERLAND COUNTY",9887,1111,7718,2169,0,0
"G4700370","1980","Tennessee","47","470","Davidson County","037","0370","DAVIDSON COUNTY",177737,9693,102140,75597,14476,19830
"G4700390","1980","Tennessee","47","470","Decatur County","039","0390","DECATUR COUNTY",4081,796,3259,822,0,0
"G4700410","1980","Tennessee","47","470","DeKalb County","041","0410","DE KALB COUNTY",4956,1124,3887,1069,65,46
"G4700430","1980","Tennessee","47","470","Dickson County","043","0430","DICKSON COUNTY",10468,672,8358,2110,382,118
"G4700450","1980","Tennessee","47","470","Dyer County","045","0450","DYER COUNTY",12696,636,8604,4092,687,697
"G4700470","1980","Tennessee","47","470","Fayette County","047","0470","FAYETTE COUNTY",7431,721,5299,2132,1871,1284
"G4700490","1980","Tennessee","47","470","Fentress County","049","0490","FENTRESS COUNTY",5027,579,3910,1117,0,0
"G4700510","1980","Tennessee","47","470","Franklin County","051","0510","FRANKLIN COUNTY",10792,791,8273,2519,475,226
"G4700530","1980","Tennessee","47","470","Gibson County","053","0530","GIBSON COUNTY",18202,1375,13440,4762,1676,1197
"G4700550","1980","Tennessee","47","470","Giles County","055","0550","GILES COUNTY",8825,732,6391,2434,658,456
"G4700570","1980","Tennessee","47","470","Grainger County","057","0570","GRAINGER COUNTY",5694,1388,4658,1036,56,8
"G4700590","1980","Tennessee","47","470","Greene County","059","0590","GREENE COUNTY",19157,1975,14581,4576,198,145
"G4700610","1980","Tennessee","47","470","Grundy County","061","0610","GRUNDY COUNTY",4510,627,3809,701,0,0
"G4700630","1980","Tennessee","47","470","Hamblen County","063","0630","HAMBLEN COUNTY",17257,1207,12478,4779,456,302
"G4700650","1980","Tennessee","47","470","Hamilton County","065","0650","HAMILTON COUNTY",103319,7000,66675,36644,7321,10952
"G4700670","1980","Tennessee","47","470","Hancock County","067","0670","HANCOCK COUNTY",2351,335,1817,534,0,10
"G4700690","1980","Tennessee","47","470","Hardeman County","069","0690","HARDEMAN COUNTY",7623,782,5510,2113,1375,803
"G4700710","1980","Tennessee","47","470","Hardin County","071","0710","HARDIN COUNTY",7970,977,6175,1795,0,0
"G4700730","1980","Tennessee","47","470","Hawkins County","073","0730","HAWKINS COUNTY",15288,1728,11838,3450,222,79
"G4700750","1980","Tennessee","47","470","Haywood County","075","0750","HAYWOOD COUNTY",6513,532,4336,2177,1603,1215
"G4700770","1980","Tennessee","47","470","Henderson County","077","0770","HENDERSON COUNTY",7686,611,6109,1577,384,191
"G4700790","1980","Tennessee","47","470","Henry County","079","0790","HENRY COUNTY",10914,2580,8326,2588,612,435
"G4700810","1980","Tennessee","47","470","Hickman County","081","0810","HICKMAN COUNTY",5094,540,4190,904,157,74
"G4700830","1980","Tennessee","47","470","Houston County","083","0830","HOUSTON COUNTY",2410,389,1892,518,71,29
"G4700850","1980","Tennessee","47","470","Humphreys County","085","0850","HUMPHREYS COUNTY",5634,878,4422,1212,0,0
"G4700870","1980","Tennessee","47","470","Jackson County","087","0870","JACKSON COUNTY",3363,341,2696,667,0,0
"G4700890","1980","Tennessee","47","470","Jefferson County","089","0890","JEFFERSON COUNTY",10623,1607,8244,2379,219,76
"G4700910","1980","Tennessee","47","470","Johnson County","091","0910","JOHNSON COUNTY",4840,545,3973,867,0,0
"G4700930","1980","Tennessee","47","470","Knox County","093","0930","KNOX COUNTY",117951,7932,74569,43382,4270,5297
"G4700950","1980","Tennessee","47","470","Lake County","095","0950","LAKE COUNTY",2575,425,1415,1160,101,338
"G4700970","1980","Tennessee","47","470","Lauderdale County","097","0970","LAUDERDALE COUNTY",8281,988,5430,2851,1155,931
"G4700990","1980","Tennessee","47","470","Lawrence County","099","0990","LAWRENCE COUNTY",11867,673,9088,2779,105,73
"G4701010","1980","Tennessee","47","470","Lewis County","101","1010","LEWIS COUNTY",3055,194,2342,713,0,0
"G4701030","1980","Tennessee","47","470","Lincoln County","103","1030","LINCOLN COUNTY",9533,759,6930,2603,402,474
"G4701050","1980","Tennessee","47","470","Loudon County","105","1050","LOUDON COUNTY",10289,546,8077,2212,95,42
"G4701070","1980","Tennessee","47","470","McMinn County","107","1070","MCMINN COUNTY",14727,1070,11267,3460,392,223
"G4701090","1980","Tennessee","47","470","McNairy County","109","1090","MCNAIRY COUNTY",8179,837,6597,1582,324,106
"G4701110","1980","Tennessee","47","470","Macon County","111","1110","MACON COUNTY",5645,451,4589,1056,12,14
"G4701130","1980","Tennessee","47","470","Madison County","113","1130","MADISON COUNTY",26713,2121,17547,9166,3498,3364
"G4701150","1980","Tennessee","47","470","Marion County","115","1150","MARION COUNTY",8270,761,6531,1739,262,122
"G4701170","1980","Tennessee","47","470","Marshall County","117","1170","MARSHALL COUNTY",7144,502,5111,2033,0,0
"G4701190","1980","Tennessee","47","470","Maury County","119","1190","MAURY COUNTY",18180,1360,12970,5210,1662,1068
"G4701210","1980","Tennessee","47","470","Meigs County","121","1210","MEIGS COUNTY",2520,476,2006,514,0,0
"G4701230","1980","Tennessee","47","470","Monroe County","123","1230","MONROE COUNTY",9637,1365,7754,1883,238,56
"G4701250","1980","Tennessee","47","470","Montgomery County","125","1250","MONTGOMERY COUNTY",27198,2526,17184,10014,2077,1930
"G4701270","1980","Tennessee","47","470","Moore County","127","1270","MOORE COUNTY",1534,135,1252,282,0,0
"G4701290","1980","Tennessee","47","470","Morgan County","129","1290","MORGAN COUNTY",5389,535,4327,1062,0,0
"G4701310","1980","Tennessee","47","470","Obion County","131","1310","OBION COUNTY",12079,980,8749,3330,498,514
"G4701330","1980","Tennessee","47","470","Overton County","133","1330","OVERTON COUNTY",6122,404,4916,1206,0,0
"G4701350","1980","Tennessee","47","470","Perry County","135","1350","PERRY COUNTY",2240,602,1834,406,49,7
"G4701370","1980","Tennessee","47","470","Pickett County","137","1370","PICKETT COUNTY",1542,325,1311,231,0,0
"G4701390","1980","Tennessee","47","470","Polk County","139","1390","POLK COUNTY",4607,483,3694,913,0,0
"G4701410","1980","Tennessee","47","470","Putnam County","141","1410","PUTNAM COUNTY",16706,1095,11325,5381,119,73
"G4701430","1980","Tennessee","47","470","Rhea County","143","1430","RHEA COUNTY",8285,1097,6175,2110,151,85
"G4701450","1980","Tennessee","47","470","Roane County","145","1450","ROANE COUNTY",17078,1654,13229,3849,337,123
"G4701470","1980","Tennessee","47","470","Robertson County","147","1470","ROBERTSON COUNTY",12532,776,9202,3330,741,762
"G4701490","1980","Tennessee","47","470","Rutherford County","149","1490","RUTHERFORD COUNTY",28002,2539,18591,9411,1299,1112
"G4701510","1980","Tennessee","47","470","Scott County","151","1510","SCOTT COUNTY",6200,408,4619,1581,0,0
"G4701530","1980","Tennessee","47","470","Sequatchie County","153","1530","SEQUATCHIE COUNTY",2891,271,2253,638,0,0
"G4701550","1980","Tennessee","47","470","Sevier County","155","1550","SEVIER COUNTY",14741,2763,11478,3263,29,25
"G4701570","1980","Tennessee","47","470","Shelby County","157","1570","SHELBY COUNTY",269186,17195,158171,111015,45712,51743
"G4701590","1980","Tennessee","47","470","Smith County","159","1590","SMITH COUNTY",5392,659,4159,1233,133,62
"G4701610","1980","Tennessee","47","470","Stewart County","161","1610","STEWART COUNTY",3104,477,2606,498,40,10
"G4701630","1980","Tennessee","47","470","Sullivan County","163","1630","SULLIVAN COUNTY",52022,2954,39241,12781,473,466
"G4701650","1980","Tennessee","47","470","Sumner County","165","1650","SUMNER COUNTY",28557,1596,22132,6425,985,533
"G4701670","1980","Tennessee","47","470","Tipton County","167","1670","TIPTON COUNTY",10778,796,7453,3325,1299,1047
"G4701690","1980","Tennessee","47","470","Trousdale County","169","1690","TROUSDALE COUNTY",2227,269,1545,682,197,92
"G4701710","1980","Tennessee","47","470","Unicoi County","171","1710","UNICOI COUNTY",5948,452,4719,1229,0,0
"G4701730","1980","Tennessee","47","470","Union County","173","1730","UNION COUNTY",3947,695,3162,785,0,0
"G4701750","1980","Tennessee","47","470","Van Buren County","175","1750","VAN BUREN COUNTY",1590,163,1366,224,0,0
"G4701770","1980","Tennessee","47","470","Warren County","177","1770","WARREN COUNTY",11869,1099,8887,2982,216,135
"G4701790","1980","Tennessee","47","470","Washington County","179","1790","WASHINGTON COUNTY",31191,2482,21369,9822,433,522
"G4701810","1980","Tennessee","47","470","Wayne County","181","1810","WAYNE COUNTY",4792,383,3899,893,45,2
"G4701830","1980","Tennessee","47","470","Weakley County","183","1830","WEAKLEY COUNTY",11567,896,8442,3125,317,215
"G4701850","1980","Tennessee","47","470","White County","185","1850","WHITE COUNTY",6988,597,5674,1314,0,0
"G4701870","1980","Tennessee","47","470","Williamson County","187","1870","WILLIAMSON COUNTY",18723,996,15156,3567,866,680
"G4701890","1980","Tennessee","47","470","Wilson County","189","1890","WILSON COUNTY",18863,1272,15027,3836,916,470
"G4800010","1980","Texas","48","480","Anderson County","001","0010","ANDERSON COUNTY",12386,1548,9376,3010,1462,682
"G4800030","1980","Texas","48","480","Andrews County","003","0030","ANDREWS COUNTY",4423,241,3282,1141,35,0
"G4800050","1980","Texas","48","480","Angelina County","005","0050","ANGELINA COUNTY",21781,2864,15593,6188,1502,1331
"G4800070","1980","Texas","48","480","Aransas County","007","0070","ARANSAS COUNTY",5168,2783,4044,1124,55,10
"G4800090","1980","Texas","48","480","Archer County","009","0090","ARCHER COUNTY",2644,697,2148,496,0,0
"G4800110","1980","Texas","48","480","Armstrong County","011","0110","ARMSTRONG COUNTY",750,146,591,159,0,0
"G4800130","1980","Texas","48","480","Atascosa County","013","0130","ATASCOSA COUNTY",8036,1265,6136,1900,34,18
"G4800150","1980","Texas","48","480","Austin County","015","0150","AUSTIN COUNTY",6434,1410,4996,1438,591,271
"G4800170","1980","Texas","48","480","Bailey County","017","0170","BAILEY COUNTY",2681,470,1860,821,14,31
"G4800190","1980","Texas","48","480","Bandera County","019","0190","BANDERA COUNTY",2802,1957,2301,501,0,0
"G4800210","1980","Texas","48","480","Bastrop County","021","0210","BASTROP COUNTY",8719,1972,6777,1942,1055,378
"G4800230","1980","Texas","48","480","Baylor County","023","0230","BAYLOR COUNTY",2027,1113,1466,561,31,28
"G4800250","1980","Texas","48","480","Bee County","025","0250","BEE COUNTY",8181,774,5174,3007,114,82
"G4800270","1980","Texas","48","480","Bell County","027","0270","BELL COUNTY",52661,7000,28452,24209,2301,5272
"G4800290","1980","Texas","48","480","Bexar County","029","0290","BEXAR COUNTY",320639,24564,202003,118636,12109,10585
"G4800310","1980","Texas","48","480","Blanco County","031","0310","BLANCO COUNTY",1825,618,1380,445,12,2
"G4800330","1980","Texas","48","480","Borden County","033","0330","BORDEN COUNTY",299,260,182,117,0,0
"G4800350","1980","Texas","48","480","Bosque County","035","0350","BOSQUE COUNTY",5513,1926,4303,1210,48,32
"G4800370","1980","Texas","48","480","Bowie County","037","0370","BOWIE COUNTY",27449,2361,19750,7699,3239,2063
"G4800390","1980","Texas","48","480","Brazoria County","039","0390","BRAZORIA COUNTY",53907,6551,37560,16347,1932,1156
"G4800410","1980","Texas","48","480","Brazos County","041","0410","BRAZOS COUNTY",32488,3220,15602,16886,1760,1521
"G4800430","1980","Texas","48","480","Brewster County","043","0430","BREWSTER COUNTY",2694,553,1576,1118,0,0
"G4800450","1980","Texas","48","480","Briscoe County","045","0450","BRISCOE COUNTY",967,179,710,257,3,11
"G4800470","1980","Texas","48","480","Brooks County","047","0470","BROOKS COUNTY",2614,305,1965,649,0,0
"G4800490","1980","Texas","48","480","Brown County","049","0490","BROWN COUNTY",12308,2710,8905,3403,196,283
"G4800510","1980","Texas","48","480","Burleson County","051","0510","BURLESON COUNTY",4459,1788,3534,925,664,234
"G4800530","1980","Texas","48","480","Burnet County","053","0530","BURNET COUNTY",6951,2958,5663,1288,69,37
"G4800550","1980","Texas","48","480","Caldwell County","055","0550","CALDWELL COUNTY",7361,861,5194,2167,546,288
"G4800570","1980","Texas","48","480","Calhoun County","057","0570","CALHOUN COUNTY",6469,1912,4624,1845,138,64
"G4800590","1980","Texas","48","480","Callahan County","059","0590","CALLAHAN COUNTY",4150,706,3411,739,0,0
"G4800610","1980","Texas","48","480","Cameron County","061","0610","CAMERON COUNTY",58418,7552,37780,20638,108,111
"G4800630","1980","Texas","48","480","Camp County","063","0630","CAMP COUNTY",3404,407,2548,856,586,231
"G4800650","1980","Texas","48","480","Carson County","065","0650","CARSON COUNTY",2395,240,1900,495,7,5
"G4800670","1980","Texas","48","480","Cass County","067","0670","CASS COUNTY",10515,1230,8278,2237,1525,514
"G4800690","1980","Texas","48","480","Castro County","069","0690","CASTRO COUNTY",3136,553,2003,1133,34,54
"G4800710","1980","Texas","48","480","Chambers County","071","0710","CHAMBERS COUNTY",6248,1041,4950,1298,606,203
"G4800730","1980","Texas","48","480","Cherokee County","073","0730","CHEROKEE COUNTY",13627,1984,9981,3646,1440,783
"G4800750","1980","Texas","48","480","Childress County","075","0750","CHILDRESS COUNTY",2776,285,2084,692,70,52
"G4800770","1980","Texas","48","480","Clay County","077","0770","CLAY COUNTY",3607,779,2961,646,11,14
"G4800790","1980","Texas","48","480","Cochran County","079","0790","COCHRAN COUNTY",1515,380,1044,471,56,18
"G4800810","1980","Texas","48","480","Coke County","081","0810","COKE COUNTY",1257,841,989,268,0,0
"G4800830","1980","Texas","48","480","Coleman County","083","0830","COLEMAN COUNTY",4243,996,3086,1157,57,75
"G4800850","1980","Texas","48","480","Collin County","085","0850","COLLIN COUNTY",46373,4791,35758,10615,939,809
"G4800870","1980","Texas","48","480","Collingsworth County","087","0870","COLLINGSWORTH COUNTY",1790,373,1366,424,62,30
"G4800890","1980","Texas","48","480","Colorado County","089","0890","COLORADO COUNTY",6938,1637,5209,1729,837,389
"G4800910","1980","Texas","48","480","Comal County","091","0910","COMAL COUNTY",12958,2637,9942,3016,83,64
"G4800930","1980","Texas","48","480","Comanche County","093","0930","COMANCHE COUNTY",4973,1143,3901,1072,0,0
"G4800950","1980","Texas","48","480","Concho County","095","0950","CONCHO COUNTY",1091,333,818,273,0,0
"G4800970","1980","Texas","48","480","Cooke County","097","0970","COOKE COUNTY",10078,1441,7225,2853,185,185
"G4800990","1980","Texas","48","480","Coryell County","099","0990","CORYELL COUNTY",14090,1939,7457,6633,307,1039
"G4801010","1980","Texas","48","480","Cottle County","101","1010","COTTLE COUNTY",1164,209,813,351,38,37
"G4801030","1980","Texas","48","480","Crane County","103","1030","CRANE COUNTY",1552,135,1149,403,18,7
"G4801050","1980","Texas","48","480","Crockett County","105","1050","CROCKETT COUNTY",1558,425,1031,527,0,0
"G4801070","1980","Texas","48","480","Crosby County","107","1070","CROSBY COUNTY",2920,590,1941,979,108,66
"G4801090","1980","Texas","48","480","Culberson County","109","1090","CULBERSON COUNTY",987,191,637,350,0,0
"G4801110","1980","Texas","48","480","Dallam County","111","1110","DALLAM COUNTY",2386,418,1605,781,20,30
"G4801130","1980","Texas","48","480","Dallas County","113","1130","DALLAS COUNTY",577701,47419,325478,252223,38943,52373
"G4801150","1980","Texas","48","480","Dawson County","115","1150","DAWSON COUNTY",5483,704,3987,1496,112,83
"G4801170","1980","Texas","48","480","Deaf Smith County","117","1170","DEAF SMITH COUNTY",6487,809,4465,2022,40,65
"G4801190","1980","Texas","48","480","Delta County","119","1190","DELTA COUNTY",1932,343,1433,499,72,72
"G4801210","1980","Texas","48","480","Denton County","121","1210","DENTON COUNTY",49134,5691,33760,15374,714,1036
"G4801230","1980","Texas","48","480","DeWitt County","123","1230","DE WITT COUNTY",7056,1172,5245,1811,501,262
"G4801250","1980","Texas","48","480","Dickens County","125","1250","DICKENS COUNTY",1369,245,1018,351,58,17
"G4801270","1980","Texas","48","480","Dimmit County","127","1270","DIMMIT COUNTY",3135,511,2393,742,6,12
"G4801290","1980","Texas","48","480","Donley County","129","1290","DONLEY COUNTY",1608,504,1197,411,26,21
"G4801310","1980","Texas","48","480","Duval County","131","1310","DUVAL COUNTY",3738,571,3083,655,19,0
"G4801330","1980","Texas","48","480","Eastland County","133","1330","EASTLAND COUNTY",7730,1636,5920,1810,51,45
"G4801350","1980","Texas","48","480","Ector County","135","1350","ECTOR COUNTY",40450,2160,27171,13279,905,833
"G4801370","1980","Texas","48","480","Edwards County","137","1370","EDWARDS COUNTY",697,566,508,189,0,0
