GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,B21AA2000,B21AB2000,B21AC2000,B21AD2000,B21AE2000,B21AF2000,B21AG2000,B21AH2000,B21AI2000,B21AJ2000
"G0600850","2000","California","06","060","Santa Clara County","085","0850","Santa Clara County",457160,24559,5728,325605,39922,448500,22623,5622,314351,38515
"G0600870","2000","California","06","060","Santa Cruz County","087","0870","Santa Cruz County",94756,1419,1262,24530,5612,97175,1058,1199,23032,5559
"G0600890","2000","California","06","060","Shasta County","089","0890","Shasta County",70913,692,2182,3033,2752,74913,533,2346,2983,2909
"G0600910","2000","California","06","060","Sierra County","091","0910","Sierra County",1688,3,28,26,50,1660,4,39,20,37
"G0600930","2000","California","06","060","Siskiyou County","093","0930","Siskiyou County",18870,322,842,904,814,19703,258,884,903,801
"G0600950","2000","California","06","060","Solano County","095","0950","Solano County",112626,30159,1604,41968,12337,109761,28668,1506,43021,12892
"G0600970","2000","California","06","060","Sonoma County","097","0970","Sonoma County",181486,3719,2700,28517,9382,192723,2803,2689,25232,9363
"G0600990","2000","California","06","060","Stanislaus County","099","0990","Stanislaus County",150500,5869,2767,48651,12125,159401,5652,2909,46913,12210
"G0601010","2000","California","06","060","Sutter County","101","1010","Sutter County",25857,774,579,10011,1840,27434,735,646,9266,1788
"G0601030","2000","California","06","060","Tehama County","103","1030","Tehama County",23313,203,569,2679,928,24205,115,609,2447,971
"G0601050","2000","California","06","060","Trinity County","105","1050","Trinity County",5883,50,337,83,291,5690,8,294,107,279
"G0601070","2000","California","06","060","Tulare County","107","1070","Tulare County",104430,3045,2795,65150,8590,109321,2807,2942,60593,8348
"G0601090","2000","California","06","060","Tuolumne County","109","1090","Tuolumne County",24879,1064,539,1517,739,23871,82,453,546,811
"G0601110","2000","California","06","060","Ventura County","111","1110","Ventura County",260281,7619,3706,89492,14890,266440,7045,3400,85641,14683
"G0601130","2000","California","06","060","Yolo County","113","1130","Yolo County",55134,1741,936,20281,4359,58995,1684,1017,20054,4459
"G0601150","2000","California","06","060","Yuba County","115","1150","Yuba County",21163,1073,806,5515,1789,21374,831,763,5116,1789
"G0800010","2000","Colorado","08","080","Adams County","001","0010","Adams County",141550,5725,2211,28482,6508,139681,5093,2110,26312,6185
"G0800030","2000","Colorado","08","080","Alamosa County","003","0030","Alamosa County",5225,81,171,1642,327,5429,64,179,1552,296
"G0800050","2000","Colorado","08","080","Arapahoe County","005","0050","Arapahoe County",191631,18688,1617,20800,7694,198417,18740,1617,21046,7717
"G0800070","2000","Colorado","08","080","Archuleta County","007","0070","Archuleta County",4405,21,77,378,135,4338,14,62,346,122
"G0800090","2000","Colorado","08","080","Baca County","009","0090","Baca County",2100,2,26,76,43,2134,0,28,70,38
"G0800110","2000","Colorado","08","080","Bent County","011","0110","Bent County",2654,209,75,326,115,2116,10,59,323,111
"G0800130","2000","Colorado","08","080","Boulder County","013","0130","Boulder County",129862,1493,898,11765,3246,128047,1066,889,10917,3105
"G0800150","2000","Colorado","08","080","Chaffee County","015","0150","Chaffee County",7570,252,99,575,141,7201,5,78,188,133
"G0800170","2000","Colorado","08","080","Cheyenne County","017","0170","Cheyenne County",1041,7,8,59,4,1031,4,9,58,10
"G0800190","2000","Colorado","08","080","Clear Creek County","019","0190","Clear Creek County",4702,18,21,65,51,4282,8,47,67,61
"G0800210","2000","Colorado","08","080","Conejos County","021","0210","Conejos County",3022,8,69,920,150,3090,10,73,905,153
"G0800230","2000","Colorado","08","080","Costilla County","023","0230","Costilla County",1097,17,53,567,96,1134,12,38,554,95
"G0800250","2000","Colorado","08","080","Crowley County","025","0250","Crowley County",2990,386,111,178,46,1587,3,32,131,54
"G0800270","2000","Colorado","08","080","Custer County","027","0270","Custer County",1726,6,17,15,24,1633,7,22,20,33
"G0800290","2000","Colorado","08","080","Delta County","029","0290","Delta County",12791,133,109,663,276,12897,13,102,617,233
"G0800310","2000","Colorado","08","080","Denver County","031","0310","Denver County",181652,30178,3693,54119,10565,180528,31471,3597,48604,10229
"G0800330","2000","Colorado","08","080","Dolores County","033","0330","Dolores County",910,1,20,10,13,847,0,16,9,18
"G0800350","2000","Colorado","08","080","Douglas County","035","0350","Douglas County",81558,925,319,3256,1684,81506,751,397,3758,1612
"G0800370","2000","Colorado","08","080","Eagle County","037","0370","Eagle County",19324,79,154,2797,459,16234,63,142,2073,334
"G0800390","2000","Colorado","08","080","Elbert County","039","0390","Elbert County",9491,65,54,187,169,9432,63,71,160,180
"G0800410","2000","Colorado","08","080","El Paso County","041","0410","El Paso County",210612,17790,2400,18836,9960,209061,15880,2325,19812,10253
"G0800430","2000","Colorado","08","080","Fremont County","043","0430","Fremont County",22712,2332,516,426,431,18599,132,190,396,411
"G0800450","2000","Colorado","08","080","Garfield County","045","0450","Garfield County",20054,126,169,1705,435,19340,70,141,1382,369
"G0800470","2000","Colorado","08","080","Gilpin County","047","0470","Gilpin County",2385,15,19,55,47,2104,10,20,60,42
"G0800490","2000","Colorado","08","080","Grand County","049","0490","Grand County",6275,33,28,183,74,5564,27,26,163,69
"G0800510","2000","Colorado","08","080","Gunnison County","051","0510","Gunnison County",7195,46,51,146,125,6074,22,47,135,115
"G0800530","2000","Colorado","08","080","Hinsdale County","053","0530","Hinsdale County",394,0,10,0,2,375,0,2,5,2
"G0800550","2000","Colorado","08","080","Huerfano County","055","0550","Huerfano County",3408,196,122,394,149,2957,20,90,383,143
"G0800570","2000","Colorado","08","080","Jackson County","057","0570","Jackson County",762,3,6,10,13,755,1,6,14,7
"G0800590","2000","Colorado","08","080","Jefferson County","059","0590","Jefferson County",237042,2762,2036,14581,5796,240412,1915,1935,14907,5670
"G0800610","2000","Colorado","08","080","Kiowa County","061","0610","Kiowa County",779,5,10,11,6,780,3,8,13,7
"G0800630","2000","Colorado","08","080","Kit Carson County","063","0630","Kit Carson County",3570,137,22,466,41,3422,2,19,300,32
"G0800650","2000","Colorado","08","080","Lake County","065","0650","Lake County",3243,11,51,783,104,2819,3,47,650,101
"G0800670","2000","Colorado","08","080","La Plata County","067","0670","La Plata County",19546,92,1251,981,492,18818,44,1288,932,497
"G0800690","2000","Colorado","08","080","Larimer County","069","0690","Larimer County",114393,953,850,6662,2796,115583,697,818,6023,2719
"G0800710","2000","Colorado","08","080","Las Animas County","071","0710","Las Animas County",6140,44,205,784,268,6426,16,182,828,314
"G0800730","2000","Colorado","08","080","Lincoln County","073","0730","Lincoln County",2755,292,38,326,40,2498,10,19,54,55
"G0800750","2000","Colorado","08","080","Logan County","075","0750","Logan County",9750,376,85,475,148,9042,44,46,393,145
"G0800770","2000","Colorado","08","080","Mesa County","077","0770","Mesa County",52478,323,530,2479,1129,54871,214,529,2512,1190
"G0800790","2000","Colorado","08","080","Mineral County","079","0790","Mineral County",411,0,4,0,9,394,0,3,1,9
"G0800810","2000","Colorado","08","080","Moffat County","081","0810","Moffat County",6357,17,59,265,138,5984,11,57,200,96
"G0800830","2000","Colorado","08","080","Montezuma County","083","0830","Montezuma County",9550,15,1291,567,293,9924,18,1385,512,275
"G0800850","2000","Colorado","08","080","Montrose County","085","0850","Montrose County",14711,63,174,1095,415,15363,39,166,988,418
"G0800870","2000","Colorado","08","080","Morgan County","087","0870","Morgan County",10662,52,116,2452,331,10980,39,105,2090,344
"G0800890","2000","Colorado","08","080","Otero County","089","0890","Otero County",7798,88,144,1616,280,8251,66,146,1601,321
"G0800910","2000","Colorado","08","080","Ouray County","091","0910","Ouray County",1823,3,13,18,33,1782,0,22,17,31
"G0800930","2000","Colorado","08","080","Park County","093","0930","Park County",7154,43,65,117,131,6653,29,69,126,136
"G0800950","2000","Colorado","08","080","Phillips County","095","0950","Phillips County",1996,7,8,115,38,2172,2,5,115,22
"G0800970","2000","Colorado","08","080","Pitkin County","097","0970","Pitkin County",7485,59,20,285,109,6544,20,20,240,90
"G0800990","2000","Colorado","08","080","Prowers County","099","0990","Prowers County",5607,27,93,1381,170,5772,16,84,1164,169
"G0801010","2000","Colorado","08","080","Pueblo County","101","1010","Pueblo County",54666,1470,1162,9563,2375,57764,1215,1089,9755,2413
"G0801030","2000","Colorado","08","080","Rio Blanco County","103","1030","Rio Blanco County",2850,9,24,84,54,2837,2,22,54,50
"G0801050","2000","Colorado","08","080","Rio Grande County","105","1050","Rio Grande County",4509,20,78,1339,170,4668,23,79,1354,173
"G0801070","2000","Colorado","08","080","Routt County","107","1070","Routt County",10253,18,58,135,135,8826,7,38,103,117
"G0801090","2000","Colorado","08","080","Saguache County","109","1090","Saguache County",2134,3,53,708,86,2084,4,69,680,96
"G0801110","2000","Colorado","08","080","San Juan County","111","1110","San Juan County",285,0,2,4,2,257,0,2,3,3
"G0801130","2000","Colorado","08","080","San Miguel County","113","1130","San Miguel County",3364,10,29,166,38,2806,9,27,110,35
"G0801150","2000","Colorado","08","080","Sedgwick County","115","1150","Sedgwick County",1231,7,2,102,32,1255,7,2,85,24
"G0801170","2000","Colorado","08","080","Summit County","117","1170","Summit County",12569,120,62,662,284,9057,40,50,493,211
"G0801190","2000","Colorado","08","080","Teller County","119","1190","Teller County",9889,58,102,155,208,9621,55,98,166,203
"G0801210","2000","Colorado","08","080","Washington County","121","1210","Washington County",2406,1,13,64,20,2342,1,15,42,22
"G0801230","2000","Colorado","08","080","Weld County","123","1230","Weld County",73478,582,839,13405,2413,74356,440,742,12297,2384
"G0801250","2000","Colorado","08","080","Yuma County","125","1250","Yuma County",4531,6,22,215,66,4736,5,6,201,53
"G0900010","2000","Connecticut","09","090","Fairfield County","001","0010","Fairfield County",338724,40366,896,35313,10828,361268,47996,840,35213,11123
"G0900030","2000","Connecticut","09","090","Hartford County","003","0030","Hartford County",316727,47761,1017,36971,9800,342465,52175,967,39301,9999
"G0900050","2000","Connecticut","09","090","Litchfield County","005","0050","Litchfield County",85146,1073,162,1671,992,89338,925,157,1744,985
"G0900070","2000","Connecticut","09","090","Middlesex County","007","0070","Middlesex County",68922,3374,138,1974,1186,72633,3482,131,2000,1231
"G0900090","2000","Connecticut","09","090","New Haven County","009","0090","New Haven County",314144,43651,1040,28298,8798,340100,49588,995,28372,9022
"G0900110","2000","Connecticut","09","090","New London County","011","0110","New London County",110889,7292,1280,5211,3500,114517,6411,1207,5334,3447
"G0900130","2000","Connecticut","09","090","Tolland County","013","0130","Tolland County",62193,2449,183,2542,1016,63722,1259,107,2068,825
"G0900150","2000","Connecticut","09","090","Windham County","015","0150","Windham County",48766,1165,290,2507,1064,50801,876,229,2361,1032
"G1000010","2000","Delaware","10","100","Kent County","001","0010","Kent County",45226,12338,398,1724,1384,47880,13842,408,2074,1423
"G1000030","2000","Delaware","10","100","New Castle County","003","0030","New Castle County",178027,47897,493,12466,4060,187783,53270,486,11736,4047
"G1000050","2000","Delaware","10","100","Sussex County","005","0050","Sussex County",61333,11234,475,2426,1060,64524,12085,471,1971,1059
"G1100010","2000","District Of Columbia","11","110","District of Columbia","001","0010","District of Columbia",87814,155547,823,18683,6499,88287,187765,890,18804,6947
"G1200010","2000","Florida","12","120","Alachua County","001","0010","Alachua County",78771,19750,263,5415,2206,81357,22312,275,5403,2203
"G1200030","2000","Florida","12","120","Baker County","003","0030","Baker County",9598,1835,47,79,129,9109,1263,38,72,89
"G1200050","2000","Florida","12","120","Bay County","005","0050","Bay County",62149,7662,599,1537,1459,62612,8110,560,2119,1410
"G1200070","2000","Florida","12","120","Bradford County","007","0070","Bradford County",10486,3649,55,207,199,9414,1774,33,146,125
"G1200090","2000","Florida","12","120","Brevard County","009","0090","Brevard County",203157,19234,918,5689,4188,210254,20766,847,6936,4241
"G1200110","2000","Florida","12","120","Broward County","011","0110","Broward County",555448,156537,1960,42127,27160,589839,176767,1907,44012,27261
"G1200130","2000","Florida","12","120","Calhoun County","013","0130","Calhoun County",5324,1365,76,146,113,5073,691,88,65,76
"G1200150","2000","Florida","12","120","Charlotte County","015","0150","Charlotte County",62513,3079,180,1072,804,68612,3140,132,1291,804
"G1200170","2000","Florida","12","120","Citrus County","017","0170","Citrus County",53917,1362,230,606,576,58319,1429,193,767,686
"G1200190","2000","Florida","12","120","Clay County","019","0190","Clay County",60819,4587,340,2156,1433,62309,4852,318,2602,1398
"G1200210","2000","Florida","12","120","Collier County","021","0210","Collier County",106719,5670,361,10101,3005,109626,5749,372,7175,2599
"G1200230","2000","Florida","12","120","Columbia County","023","0230","Columbia County",22605,5095,165,374,417,22448,4528,137,361,383
"G1200270","2000","Florida","12","120","DeSoto County","027","0270","DeSoto County",12480,2423,384,2544,272,11139,1675,127,978,187
"G1200290","2000","Florida","12","120","Dixie County","029","0290","Dixie County",6370,819,32,63,80,5909,422,32,37,63
"G1200310","2000","Florida","12","120","Duval County","031","0310","Duval County",252481,100988,1316,15385,7611,259988,115792,1282,16388,7648
"G1200330","2000","Florida","12","120","Escambia County","033","0330","Escambia County",106907,30171,1361,4532,3212,106101,32839,1299,4832,3156
"G1200350","2000","Florida","12","120","Flagler County","035","0350","Flagler County",20963,2007,71,496,350,22527,2394,62,579,383
"G1200370","2000","Florida","12","120","Franklin County","037","0370","Franklin County",4794,1290,31,36,91,4189,514,19,36,57
"G1200390","2000","Florida","12","120","Gadsden County","039","0390","Gadsden County",8623,11812,45,775,193,8825,13951,60,594,209
"G1200410","2000","Florida","12","120","Gilchrist County","041","0410","Gilchrist County",6673,757,32,77,104,6395,253,21,47,78
"G1200430","2000","Florida","12","120","Glades County","043","0430","Glades County",4363,734,256,354,94,3779,380,265,278,73
"G1200450","2000","Florida","12","120","Gulf County","045","0450","Gulf County",5463,1399,49,84,124,5188,860,37,45,83
"G1200470","2000","Florida","12","120","Hamilton County","047","0470","Hamilton County",4420,2947,38,146,106,3415,2080,18,107,50
