GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,B21AA2010,B21AB2010,B21AC2010,B21AD2010,B21AE2010,B21AF2010,B21AG2010,B21AH2010,B21AI2010,B21AJ2010
"G4802130","2010","Texas","48","480","Henderson County","213","2130","Henderson County",32814,2430,223,2264,737,34581,2457,210,2127,689
"G4802150","2010","Texas","48","480","Hidalgo County","215","2150","Hidalgo County",331233,2757,1210,36648,5096,350416,1812,1379,39052,5166
"G4802170","2010","Texas","48","480","Hill County","217","2170","Hill County",14331,1024,92,1424,337,14976,1200,83,1248,374
"G4802190","2010","Texas","48","480","Hockley County","219","2190","Hockley County",8834,414,98,1669,282,9166,423,109,1659,281
"G4802210","2010","Texas","48","480","Hood County","221","2210","Hood County",23175,153,183,1300,370,24203,99,176,1145,378
"G4802230","2010","Texas","48","480","Hopkins County","223","2230","Hopkins County",14041,1208,108,1727,337,14605,1275,103,1389,368
"G4802250","2010","Texas","48","480","Houston County","225","2250","Houston County",8238,3487,48,825,171,7658,2692,47,398,168
"G4802270","2010","Texas","48","480","Howard County","227","2270","Howard County",13750,1564,194,3855,357,12178,617,123,2010,364
"G4802290","2010","Texas","48","480","Hudspeth County","229","2290","Hudspeth County",1374,29,17,292,38,1364,19,21,285,37
"G4802310","2010","Texas","48","480","Hunt County","231","2310","Hunt County",34702,3456,402,3148,992,35546,3677,402,2767,1037
"G4802330","2010","Texas","48","480","Hutchinson County","233","2330","Hutchinson County",9425,308,173,865,306,9519,250,191,813,300
"G4802350","2010","Texas","48","480","Irion County","235","2350","Irion County",735,6,2,45,19,729,5,5,38,15
"G4802370","2010","Texas","48","480","Jack County","237","2370","Jack County",4196,304,34,450,46,3717,36,28,184,49
"G4802390","2010","Texas","48","480","Jackson County","239","2390","Jackson County",5640,460,28,659,160,5806,528,29,629,136
"G4802410","2010","Texas","48","480","Jasper County","241","2410","Jasper County",13552,2882,96,773,240,14186,3077,101,507,296
"G4802430","2010","Texas","48","480","Jeff Davis County","243","2430","Jeff Davis County",1068,14,10,73,22,1045,9,5,70,26
"G4802450","2010","Texas","48","480","Jefferson County","245","2450","Jefferson County",66936,42137,745,16619,2509,64638,43154,636,12447,2452
"G4802470","2010","Texas","48","480","Jim Hogg County","247","2470","Jim Hogg County",2293,17,13,252,41,2365,5,7,267,40
"G4802490","2010","Texas","48","480","Jim Wells County","249","2490","Jim Wells County",17457,143,147,2031,329,18163,94,123,2021,330
"G4802510","2010","Texas","48","480","Johnson County","251","2510","Johnson County",65242,2196,547,5878,1656,66380,1783,531,5166,1555
"G4802530","2010","Texas","48","480","Jones County","253","2530","Jones County",7733,2028,54,2386,182,6642,316,63,630,168
"G4802550","2010","Texas","48","480","Karnes County","255","2550","Karnes County",5391,1272,31,2052,96,5017,105,40,716,104
"G4802570","2010","Texas","48","480","Kaufman County","257","2570","Kaufman County",40236,5114,361,3952,1148,41540,5616,381,3793,1209
"G4802590","2010","Texas","48","480","Kendall County","259","2590","Kendall County",14653,94,96,1113,343,15646,73,90,1001,301
"G4802610","2010","Texas","48","480","Kenedy County","261","2610","Kenedy County",186,3,2,17,4,178,2,4,12,8
"G4802630","2010","Texas","48","480","Kent County","263","2630","Kent County",364,3,2,17,6,389,5,5,12,5
"G4802650","2010","Texas","48","480","Kerr County","265","2650","Kerr County",20890,509,173,1972,524,22615,375,182,1850,535
"G4802670","2010","Texas","48","480","Kimble County","267","2670","Kimble County",2055,13,24,168,21,2161,5,14,128,18
"G4802690","2010","Texas","48","480","King County","269","2690","King County",130,0,2,8,1,138,0,1,3,3
"G4802710","2010","Texas","48","480","Kinney County","271","2710","Kinney County",1738,29,13,134,41,1449,24,13,124,33
"G4802730","2010","Texas","48","480","Kleberg County","273","2730","Kleberg County",12949,682,107,2228,371,12669,519,89,2054,393
"G4802750","2010","Texas","48","480","Knox County","275","2750","Knox County",1382,99,15,284,55,1460,115,6,248,55
"G4802770","2010","Texas","48","480","Lamar County","277","2770","Lamar County",19166,3096,350,797,635,20323,3607,350,766,703
"G4802790","2010","Texas","48","480","Lamb County","279","2790","Lamb County",5165,299,64,1276,160,5238,299,65,1245,166
"G4802810","2010","Texas","48","480","Lampasas County","281","2810","Lampasas County",8264,323,84,737,297,8528,309,93,719,323
"G4802830","2010","Texas","48","480","La Salle County","283","2830","La Salle County",3737,24,27,266,35,2439,10,13,290,45
"G4802850","2010","Texas","48","480","Lavaca County","285","2850","Lavaca County",8062,633,29,514,178,8501,668,31,498,149
"G4802870","2010","Texas","48","480","Lee County","287","2870","Lee County",6535,957,50,700,168,6566,850,54,577,155
"G4802890","2010","Texas","48","480","Leon County","289","2890","Leon County",7119,575,32,541,118,7139,627,39,488,123
"G4802910","2010","Texas","48","480","Liberty County","291","2910","Liberty County",28652,3864,202,3751,721,29711,4338,228,3412,764
"G4802930","2010","Texas","48","480","Limestone County","293","2930","Limestone County",8316,2073,62,1448,223,7823,2030,59,1113,237
"G4802950","2010","Texas","48","480","Lipscomb County","295","2950","Lipscomb County",1427,20,17,163,35,1418,5,20,158,39
"G4802970","2010","Texas","48","480","Live Oak County","297","2970","Live Oak County",5187,473,54,382,99,4920,29,38,270,79
"G4802990","2010","Texas","48","480","Llano County","299","2990","Llano County",8851,64,53,229,132,9468,48,65,250,141
"G4803010","2010","Texas","48","480","Loving County","301","3010","Loving County",37,0,3,3,3,28,0,1,4,3
"G4803030","2010","Texas","48","480","Lubbock County","303","3030","Lubbock County",106028,10378,1015,16886,3479,109491,10574,1025,16567,3388
"G4803050","2010","Texas","48","480","Lynn County","305","3050","Lynn County",2324,74,38,439,72,2424,53,34,391,66
"G4803070","2010","Texas","48","480","McCulloch County","307","3070","McCulloch County",3362,81,26,505,83,3585,79,29,466,67
"G4803090","2010","Texas","48","480","McLennan County","309","3090","McLennan County",79876,16185,712,14611,2785,84161,18582,761,14213,3020
"G4803110","2010","Texas","48","480","McMullen County","311","3110","McMullen County",334,5,0,17,11,309,3,0,21,7
"G4803130","2010","Texas","48","480","Madison County","313","3130","Madison County",4951,1769,37,989,127,4198,950,31,500,112
"G4803150","2010","Texas","48","480","Marion County","315","3150","Marion County",3883,1050,36,87,115,3869,1275,49,71,111
"G4803170","2010","Texas","48","480","Martin County","317","3170","Martin County",2049,37,13,270,42,2018,41,17,269,43
"G4803190","2010","Texas","48","480","Mason County","319","3190","Mason County",1831,8,9,108,22,1900,10,9,98,17
"G4803210","2010","Texas","48","480","Matagorda County","321","3210","Matagorda County",13007,2004,136,2771,445,13130,2196,122,2486,405
"G4803230","2010","Texas","48","480","Maverick County","323","3230","Maverick County",24176,79,320,1606,270,25441,56,322,1713,275
"G4803250","2010","Texas","48","480","Medina County","325","3250","Medina County",19963,837,168,2163,525,19406,175,163,2119,487
"G4803270","2010","Texas","48","480","Menard County","327","3270","Menard County",932,10,5,171,15,915,3,13,156,22
"G4803290","2010","Texas","48","480","Midland County","329","3290","Midland County",51512,4386,513,9186,1645,53790,4701,500,9014,1625
"G4803310","2010","Texas","48","480","Milam County","331","3310","Milam County",9523,1181,102,1192,227,9824,1292,69,1133,214
"G4803330","2010","Texas","48","480","Mills County","333","3330","Mills County",2166,13,8,215,43,2274,13,11,161,32
"G4803350","2010","Texas","48","480","Mitchell County","335","3350","Mitchell County",3350,928,38,1350,80,3083,132,32,340,70
"G4803370","2010","Texas","48","480","Montague County","337","3370","Montague County",9006,35,76,389,159,9378,18,99,394,165
"G4803390","2010","Texas","48","480","Montgomery County","339","3390","Montgomery County",188285,9373,1644,21262,5347,192308,10028,1704,20449,5346
"G4803410","2010","Texas","48","480","Moore County","341","3410","Moore County",7988,229,150,2706,244,7898,107,130,2232,220
"G4803430","2010","Texas","48","480","Morris County","343","3430","Morris County",4396,1361,41,310,131,4618,1615,52,287,123
"G4803450","2010","Texas","48","480","Motley County","345","3450","Motley County",562,15,4,26,6,553,9,6,22,7
"G4803470","2010","Texas","48","480","Nacogdoches County","347","3470","Nacogdoches County",21246,5194,190,3567,603,23003,6537,175,3322,687
"G4803490","2010","Texas","48","480","Navarro County","349","3490","Navarro County",16339,3205,155,3411,547,16803,3401,150,3202,522
"G4803510","2010","Texas","48","480","Newton County","351","3510","Newton County",5680,1554,40,71,100,5425,1347,40,78,110
"G4803530","2010","Texas","48","480","Nolan County","353","3530","Nolan County",6281,357,48,696,179,6447,358,47,638,165
"G4803550","2010","Texas","48","480","Nueces County","355","3550","Nueces County",135968,6936,1075,19056,4003,141434,6701,1053,19741,4256
"G4803570","2010","Texas","48","480","Ochiltree County","357","3570","Ochiltree County",4480,20,45,558,134,4267,19,53,541,106
"G4803590","2010","Texas","48","480","Oldham County","359","3590","Oldham County",938,30,7,44,16,912,32,6,53,14
"G4803610","2010","Texas","48","480","Orange County","361","3610","Orange County",34992,3376,224,1400,716,35486,3603,202,1128,710
"G4803630","2010","Texas","48","480","Palo Pinto County","363","3630","Palo Pinto County",11965,315,108,1164,259,12532,306,94,1121,247
"G4803650","2010","Texas","48","480","Panola County","365","3650","Panola County",9065,1845,44,626,228,9202,2022,61,514,189
"G4803670","2010","Texas","48","480","Parker County","367","3670","Parker County",53390,1396,456,2973,1077,53472,519,453,2137,1054
"G4803690","2010","Texas","48","480","Parmer County","369","3690","Parmer County",4049,58,46,989,117,3920,61,54,872,103
"G4803710","2010","Texas","48","480","Pecos County","371","3710","Pecos County",6789,523,64,1195,171,5518,49,61,981,156
"G4803730","2010","Texas","48","480","Polk County","373","3730","Polk County",18043,3233,438,2198,376,17039,1978,443,1280,385
"G4803750","2010","Texas","48","480","Potter County","375","3750","Potter County",42505,7106,517,9939,1852,42018,5259,487,9557,1833
"G4803770","2010","Texas","48","480","Presidio County","377","3770","Presidio County",3265,27,30,420,76,3450,20,27,427,76
"G4803790","2010","Texas","48","480","Rains County","379","3790","Rains County",4973,137,53,232,90,4980,119,60,190,80
"G4803810","2010","Texas","48","480","Randall County","381","3810","Randall County",51765,1592,434,3531,1415,55540,1275,388,3505,1280
"G4803830","2010","Texas","48","480","Reagan County","383","3830","Reagan County",1335,43,12,330,28,1261,27,8,289,34
"G4803850","2010","Texas","48","480","Real County","385","3850","Real County",1477,10,18,95,38,1519,12,19,94,27
"G4803870","2010","Texas","48","480","Red River County","387","3870","Red River County",4819,1027,65,239,116,5019,1206,60,195,114
"G4803890","2010","Texas","48","480","Reeves County","389","3890","Reeves County",6321,581,30,1243,106,4324,109,34,929,106
"G4803910","2010","Texas","48","480","Refugio County","391","3910","Refugio County",2913,254,24,394,84,3030,229,18,374,63
"G4803930","2010","Texas","48","480","Roberts County","393","3930","Roberts County",436,0,1,22,10,435,1,2,13,9
"G4803950","2010","Texas","48","480","Robertson County","395","3950","Robertson County",5634,1671,49,713,163,5613,1915,47,653,164
"G4803970","2010","Texas","48","480","Rockwall County","397","3970","Rockwall County",32111,2217,219,3135,834,33403,2304,253,3064,797
"G4803990","2010","Texas","48","480","Runnels County","399","3990","Runnels County",4287,107,38,678,87,4448,85,33,650,88
"G4804010","2010","Texas","48","480","Rusk County","401","4010","Rusk County",19850,5308,148,2223,546,18662,4127,142,1810,514
"G4804030","2010","Texas","48","480","Sabine County","403","4030","Sabine County",4714,384,28,83,92,4944,400,28,83,78
"G4804050","2010","Texas","48","480","San Augustine County","405","4050","San Augustine County",3161,943,22,177,57,3214,1073,13,139,66
"G4804070","2010","Texas","48","480","San Jacinto County","407","4070","San Jacinto County",10825,1351,87,668,274,10868,1359,77,628,247
"G4804090","2010","Texas","48","480","San Patricio County","409","4090","San Patricio County",27548,573,203,3086,753,28112,498,183,3031,817
"G4804110","2010","Texas","48","480","San Saba County","411","4110","San Saba County",2763,189,23,346,45,2403,15,25,272,50
"G4804130","2010","Texas","48","480","Schleicher County","413","4130","Schleicher County",1387,20,8,272,39,1393,18,8,259,57
"G4804150","2010","Texas","48","480","Scurry County","415","4150","Scurry County",6774,585,61,1430,178,6551,214,45,880,203
"G4804170","2010","Texas","48","480","Shackelford County","417","4170","Shackelford County",1515,17,12,58,30,1630,12,7,65,32
"G4804190","2010","Texas","48","480","Shelby County","419","4190","Shelby County",8629,2086,38,1658,180,8838,2346,51,1444,178
"G4804210","2010","Texas","48","480","Sherman County","421","4210","Sherman County",1373,11,9,130,25,1307,3,14,141,21
"G4804230","2010","Texas","48","480","Smith County","423","4230","Smith County",71244,17364,558,10207,2052,75842,20265,583,9493,2106
"G4804250","2010","Texas","48","480","Somervell County","425","4250","Somervell County",3555,30,32,459,106,3665,27,40,452,124
"G4804270","2010","Texas","48","480","Starr County","427","4270","Starr County",28281,39,39,937,144,30304,30,38,1007,149
"G4804290","2010","Texas","48","480","Stephens County","429","4290","Stephens County",4087,139,26,633,90,4074,62,25,423,71
"G4804310","2010","Texas","48","480","Sterling County","431","4310","Sterling County",505,10,12,37,12,508,4,11,34,10
"G4804330","2010","Texas","48","480","Stonewall County","433","4330","Stonewall County",626,21,4,54,12,680,18,4,54,17
"G4804350","2010","Texas","48","480","Sutton County","435","4350","Sutton County",1796,13,8,185,27,1866,4,9,184,36
"G4804370","2010","Texas","48","480","Swisher County","437","4370","Swisher County",3064,391,28,575,78,2837,175,44,589,73
"G4804390","2010","Texas","48","480","Tarrant County","439","4390","Tarrant County",592068,125958,5945,136274,26990,613462,143025,5882,132143,27287
"G4804410","2010","Texas","48","480","Taylor County","441","4410","Taylor County",50496,4996,435,5961,2140,53913,4703,457,6275,2130
"G4804430","2010","Texas","48","480","Terrell County","443","4430","Terrell County",424,6,5,69,5,404,1,4,56,10
"G4804450","2010","Texas","48","480","Terry County","445","4450","Terry County",5344,397,44,762,170,4939,208,34,599,154
"G4804470","2010","Texas","48","480","Throckmorton County","447","4470","Throckmorton County",772,3,4,22,6,783,8,8,28,7
"G4804490","2010","Texas","48","480","Titus County","449","4490","Titus County",10688,1461,174,3284,369,11160,1630,180,3003,385
"G4804510","2010","Texas","48","480","Tom Green County","451","4510","Tom Green County",43751,2340,439,5927,1519,46318,2105,438,5775,1612
"G4804530","2010","Texas","48","480","Travis County","453","4530","Travis County",357701,42235,4402,95375,16924,352113,45073,4153,89382,16908
"G4804550","2010","Texas","48","480","Trinity County","455","4550","Trinity County",6007,629,20,338,106,6295,749,49,283,109
"G4804570","2010","Texas","48","480","Tyler County","457","4570","Tyler County",9006,1565,63,955,142,8924,825,52,112,122
"G4804590","2010","Texas","48","480","Upshur County","459","4590","Upshur County",16585,1634,125,688,430,16881,1782,134,632,418
"G4804610","2010","Texas","48","480","Upton County","461","4610","Upton County",1247,28,28,333,39,1269,35,30,316,30
"G4804630","2010","Texas","48","480","Uvalde County","463","4630","Uvalde County",10064,102,80,2266,397,10567,68,66,2408,387
"G4804650","2010","Texas","48","480","Val Verde County","465","4650","Val Verde County",20785,428,126,2639,541,20749,318,114,2710,469
"G4804670","2010","Texas","48","480","Van Zandt County","467","4670","Van Zandt County",23359,714,250,1073,467,24425,713,207,872,499
"G4804690","2010","Texas","48","480","Victoria County","469","4690","Victoria County",33627,2660,264,4771,1027,35386,2853,239,4898,1068
"G4804710","2010","Texas","48","480","Walker County","471","4710","Walker County",25941,9837,171,3321,737,19570,5420,131,2075,658
"G4804730","2010","Texas","48","480","Waller County","473","4730","Waller County",12632,4916,178,3195,474,12622,5823,176,2711,478
"G4804750","2010","Texas","48","480","Ward County","475","4750","Ward County",3923,259,51,734,184,4304,263,47,728,165
"G4804770","2010","Texas","48","480","Washington County","477","4770","Washington County",12206,2919,39,1146,270,12802,3028,60,986,262
"G4804790","2010","Texas","48","480","Webb County","479","4790","Webb County",106617,677,497,11903,1794,113584,455,509,12373,1895
"G4804810","2010","Texas","48","480","Wharton County","481","4810","Wharton County",14611,2772,89,2423,396,15182,3045,72,2335,355
"G4804830","2010","Texas","48","480","Wheeler County","483","4830","Wheeler County",2176,54,25,344,62,2293,59,19,317,61
"G4804850","2010","Texas","48","480","Wichita County","485","4850","Wichita County",51065,7537,716,6195,1925,50266,6274,678,4943,1901
"G4804870","2010","Texas","48","480","Wilbarger County","487","4870","Wilbarger County",5235,574,66,691,170,5350,512,79,684,174
"G4804890","2010","Texas","48","480","Willacy County","489","4890","Willacy County",10295,387,31,1108,209,8700,86,32,1087,199
"G4804910","2010","Texas","48","480","Williamson County","491","4910","Williamson County",162264,12823,1309,24906,6730,167927,13373,1320,25276,6751
"G4804930","2010","Texas","48","480","Wilson County","493","4930","Wilson County",19028,374,129,1394,447,19203,327,152,1392,472
"G4804950","2010","Texas","48","480","Winkler County","495","4950","Winkler County",2609,73,32,730,106,2629,83,39,697,112
"G4804970","2010","Texas","48","480","Wise County","497","4970","Wise County",26236,419,234,2320,594,26212,208,227,2033,644
"G4804990","2010","Texas","48","480","Wood County","499","4990","Wood County",18172,987,144,1024,295,19041,985,136,882,298
"G4805010","2010","Texas","48","480","Yoakum County","501","5010","Yoakum County",2875,32,38,856,98,2993,38,21,816,112
"G4805030","2010","Texas","48","480","Young County","503","5030","Young County",8208,126,68,572,174,8540,106,70,502,184
"G4805050","2010","Texas","48","480","Zapata County","505","5050","Zapata County",6587,12,19,384,42,6535,7,23,373,36
"G4805070","2010","Texas","48","480","Zavala County","507","5070","Zavala County",5087,42,20,527,84,5214,47,21,555,80
"G4900010","2010","Utah","49","490","Beaver County","001","0010","Beaver County",3025,11,37,301,36,2875,5,39,243,57
"G4900030","2010","Utah","49","490","Box Elder County","003","0030","Box Elder County",23052,98,198,1256,581,22809,74,214,1157,536
"G4900050","2010","Utah","49","490","Cache County","005","0050","Cache County",49680,427,319,4502,1071,50717,270,371,4225,1074
"G4900070","2010","Utah","49","490","Carbon County","007","0070","Carbon County",9720,64,129,434,268,10037,29,123,362,237
"G4900090","2010","Utah","49","490","Daggett County","009","0090","Daggett County",569,4,3,16,5,447,0,5,4,6
"G4900110","2010","Utah","49","490","Davis County","011","0110","Davis County",138404,2128,725,8493,4141,137552,1574,699,8659,4104
"G4900130","2010","Utah","49","490","Duchesne County","013","0130","Duchesne County",8460,35,378,338,244,8129,9,464,256,294
"G4900150","2010","Utah","49","490","Emery County","015","0150","Emery County",5248,13,37,246,45,5061,13,41,222,50
"G4900170","2010","Utah","49","490","Garfield County","017","0170","Garfield County",2518,14,44,75,23,2351,8,41,77,21
"G4900190","2010","Utah","49","490","Grand County","019","0190","Grand County",4121,20,193,232,80,4086,9,188,192,104
"G4900210","2010","Utah","49","490","Iron County","021","0210","Iron County",20774,143,487,1019,530,21074,84,532,971,549
"G4900230","2010","Utah","49","490","Juab County","023","0230","Juab County",5015,11,45,81,76,4816,14,45,69,74
"G4900250","2010","Utah","49","490","Kane County","025","0250","Kane County",3349,7,54,54,57,3467,9,50,40,38
"G4900270","2010","Utah","49","490","Millard County","027","0270","Millard County",5510,10,68,692,87,5440,2,57,531,106
"G4900290","2010","Utah","49","490","Morgan County","029","0290","Morgan County",4662,10,8,42,49,4572,6,10,68,42
"G4900310","2010","Utah","49","490","Piute County","031","0310","Piute County",755,1,4,24,12,719,1,1,30,9
"G4900330","2010","Utah","49","490","Rich County","033","0330","Rich County",1132,0,7,11,20,1064,0,9,13,8
"G4900350","2010","Utah","49","490","Salt Lake County","035","0350","Salt Lake County",418257,9341,4665,69250,16368,417817,7063,4492,66476,15926
"G4900370","2010","Utah","49","490","San Juan County","037","0370","San Juan County",3433,16,3661,105,188,3326,9,3770,87,151
"G4900390","2010","Utah","49","490","Sanpete County","039","0390","Sanpete County",12879,194,191,1034,260,12279,35,114,607,229
"G4900410","2010","Utah","49","490","Sevier County","041","0410","Sevier County",9958,25,106,256,149,9776,14,124,224,170
"G4900430","2010","Utah","49","490","Summit County","043","0430","Summit County",16931,91,57,1363,282,15959,63,65,1198,315
"G4900450","2010","Utah","49","490","Tooele County","045","0450","Tooele County",26567,239,311,1400,810,26237,167,252,1426,809
"G4900470","2010","Utah","49","490","Uintah County","047","0470","Uintah County",14376,73,1187,544,389,13856,48,1322,424,369
"G4900490","2010","Utah","49","490","Utah County","049","0490","Utah County",230725,1598,1543,17799,7096,231050,1201,1531,17081,6940
"G4900510","2010","Utah","49","490","Wasatch County","051","0510","Wasatch County",10790,49,62,887,174,10485,30,65,836,152
"G4900530","2010","Utah","49","490","Washington County","053","0530","Washington County",60983,447,893,4348,1621,62931,343,976,4025,1548
"G4900550","2010","Utah","49","490","Wayne County","055","0550","Wayne County",1331,0,7,39,27,1303,2,6,44,19
"G4900570","2010","Utah","49","490","Weber County","057","0570","Weber County",98623,1802,903,11203,3544,98478,1334,999,11002,3348
"G5000010","2010","Vermont","50","500","Addison County","001","0010","Addison County",17481,173,47,370,293,17597,110,41,370,339
"G5000030","2010","Vermont","50","500","Bennington County","003","0030","Bennington County",17307,172,57,189,229,18551,136,37,209,238
"G5000050","2010","Vermont","50","500","Caledonia County","005","0050","Caledonia County",14960,107,73,159,210,15178,60,65,185,230
"G5000070","2010","Vermont","50","500","Chittenden County","007","0070","Chittenden County",70551,1759,207,2299,1493,74201,1560,207,2753,1515
"G5000090","2010","Vermont","50","500","Essex County","009","0090","Essex County",3111,11,20,10,36,3027,7,16,21,47
"G5000110","2010","Vermont","50","500","Franklin County","011","0110","Franklin County",22608,132,251,185,512,23040,81,249,185,503
"G5000130","2010","Vermont","50","500","Grand Isle County","013","0130","Grand Isle County",3313,15,32,19,99,3328,10,34,24,96
"G5000150","2010","Vermont","50","500","Lamoille County","015","0150","Lamoille County",11834,91,52,106,161,11822,58,42,106,203
"G5000170","2010","Vermont","50","500","Orange County","017","0170","Orange County",14025,58,37,92,209,14052,52,48,133,230
"G5000190","2010","Vermont","50","500","Orleans County","019","0190","Orleans County",13133,98,62,84,234,13177,64,61,107,211
"G5000210","2010","Vermont","50","500","Rutland County","021","0210","Rutland County",29457,217,83,236,392,30372,117,67,294,407
"G5000230","2010","Vermont","50","500","Washington County","023","0230","Washington County",28232,277,77,317,509,28960,164,74,381,543
"G5000250","2010","Vermont","50","500","Windham County","025","0250","Windham County",20880,215,48,298,428,21532,206,66,397,443
"G5000270","2010","Vermont","50","500","Windsor County","027","0270","Windsor County",26757,192,85,301,439,27806,135,69,382,504
"G5100010","2010","Virginia","51","510","Accomack County","001","0010","Accomack County",10704,4271,68,827,284,10958,5032,67,698,255
"G5100030","2010","Virginia","51","510","Albemarle County","003","0030","Albemarle County",38230,4600,130,3531,1118,41508,5000,122,3471,1260
"G5100050","2010","Virginia","51","510","Alleghany County","005","0050","Alleghany County",7388,381,15,57,113,7757,380,14,38,107
"G5100070","2010","Virginia","51","510","Amelia County","007","0070","Amelia County",4627,1361,34,113,92,4705,1571,22,78,87
"G5100090","2010","Virginia","51","510","Amherst County","009","0090","Amherst County",11784,3004,139,182,343,13045,3144,159,208,345
"G5100110","2010","Virginia","51","510","Appomattox County","011","0110","Appomattox County",5686,1418,17,41,128,5911,1589,15,47,121
"G5100130","2010","Virginia","51","510","Arlington County","013","0130","Arlington County",74956,8515,510,15646,3874,74014,9117,461,16631,3903
"G5100150","2010","Virginia","51","510","Augusta County","015","0150","Augusta County",34437,1997,77,473,428,34411,933,83,428,483
"G5100170","2010","Virginia","51","510","Bath County","017","0170","Bath County",2231,123,3,19,14,2201,99,2,15,24
"G5100190","2010","Virginia","51","510","Bedford County","019","0190","Bedford County",31145,1972,91,454,395,31630,1970,90,533,396
"G5100210","2010","Virginia","51","510","Bland County","021","0210","Bland County",3523,196,0,19,27,2994,32,1,10,22
"G5100230","2010","Virginia","51","510","Botetourt County","023","0230","Botetourt County",15570,544,50,100,153,15899,461,37,141,193
"G5100250","2010","Virginia","51","510","Brunswick County","025","0250","Brunswick County",3586,5337,20,117,90,3462,4655,19,74,74
"G5100270","2010","Virginia","51","510","Buchanan County","027","0270","Buchanan County",11638,563,5,41,63,11633,53,14,38,50
"G5100290","2010","Virginia","51","510","Buckingham County","029","0290","Buckingham County",5705,3523,25,107,133,4939,2491,19,61,143
"G5100310","2010","Virginia","51","510","Campbell County","031","0310","Campbell County",21912,3722,70,519,465,23112,4045,73,462,462
"G5100330","2010","Virginia","51","510","Caroline County","033","0330","Caroline County",9216,4103,111,225,397,9433,4272,102,248,438
"G5100350","2010","Virginia","51","510","Carroll County","035","0350","Carroll County",14356,99,35,233,98,14812,79,31,211,88
"G5100360","2010","Virginia","51","510","Charles City County","036","0360","Charles City County",1535,1679,228,28,97,1435,1834,284,42,94
"G5100370","2010","Virginia","51","510","Charlotte County","037","0370","Charlotte County",4222,1755,20,107,76,4245,1996,15,54,96
"G5100410","2010","Virginia","51","510","Chesterfield County","041","0410","Chesterfield County",105088,31825,622,10861,4003,110866,37587,588,10436,4360
"G5100430","2010","Virginia","51","510","Clarke County","043","0430","Clarke County",6303,373,16,152,145,6359,373,25,161,127
"G5100450","2010","Virginia","51","510","Craig County","045","0450","Craig County",2531,3,6,4,21,2591,2,6,10,16
"G5100470","2010","Virginia","51","510","Culpeper County","047","0470","Culpeper County",17492,3962,104,1471,655,17566,3406,89,1305,639
"G5100490","2010","Virginia","51","510","Cumberland County","049","0490","Cumberland County",3188,1505,21,66,90,3239,1773,19,47,104
"G5100510","2010","Virginia","51","510","Dickenson County","051","0510","Dickenson County",7864,23,14,16,33,7848,28,10,28,39
"G5100530","2010","Virginia","51","510","Dinwiddie County","053","0530","Dinwiddie County",8957,4346,46,186,201,8942,4858,46,212,207
"G5100570","2010","Virginia","51","510","Essex County","057","0570","Essex County",3033,1967,27,129,118,3337,2280,33,110,117
"G5100590","2010","Virginia","51","510","Fairfax County","059","0590","Fairfax County",337055,47357,1963,125932,22003,340935,51861,1921,130787,21912
"G5100610","2010","Virginia","51","510","Fauquier County","061","0610","Fauquier County",27438,2617,123,1223,757,28169,2704,121,1245,806
"G5100630","2010","Virginia","51","510","Floyd County","063","0630","Floyd County",7341,137,15,90,84,7319,143,5,63,82
"G5100650","2010","Virginia","51","510","Fluvanna County","065","0650","Fluvanna County",9682,1641,19,207,255,11061,2297,30,208,291
"G5100670","2010","Virginia","51","510","Franklin County","067","0670","Franklin County",24473,2276,81,553,323,25226,2299,69,495,364
"G5100690","2010","Virginia","51","510","Frederick County","069","0690","Frederick County",34585,1699,122,1717,793,35349,1476,112,1665,787
"G5100710","2010","Virginia","51","510","Giles County","071","0710","Giles County",8175,136,11,67,84,8548,125,10,50,80
"G5100730","2010","Virginia","51","510","Gloucester County","073","0730","Gloucester County",15934,1573,69,225,438,16215,1624,70,284,426
"G5100750","2010","Virginia","51","510","Goochland County","075","0750","Goochland County",8241,2186,26,181,130,8579,1994,28,218,134
"G5100770","2010","Virginia","51","510","Grayson County","077","0770","Grayson County",7209,169,17,141,75,7593,151,14,102,62
"G5100790","2010","Virginia","51","510","Greene County","079","0790","Greene County",7933,588,21,320,195,8190,579,22,341,214
"G5100810","2010","Virginia","51","510","Greensville County","081","0810","Greensville County",2890,4658,11,46,63,1828,2663,13,31,40
"G5100830","2010","Virginia","51","510","Halifax County","083","0830","Halifax County",10616,6181,53,231,193,11395,7112,50,208,202
"G5100850","2010","Virginia","51","510","Hanover County","085","0850","Hanover County",42566,4534,167,1050,743,43984,4770,201,1091,757
"G5100870","2010","Virginia","51","510","Henrico County","087","0870","Henrico County",86397,40441,510,13368,3451,95322,50228,502,12968,3748
"G5100890","2010","Virginia","51","510","Henry County","089","0890","Henry County",18998,5603,47,1018,416,20489,6238,50,866,426
"G5100910","2010","Virginia","51","510","Highland County","091","0910","Highland County",1140,3,3,10,3,1149,3,2,6,2
"G5100930","2010","Virginia","51","510","Isle of Wight County","093","0930","Isle of Wight County",12563,4036,64,220,294,12755,4676,62,267,333
"G5100950","2010","Virginia","51","510","James City County","095","0950","James City County",26012,4206,102,1157,869,27780,4599,95,1328,861
"G5100970","2010","Virginia","51","510","King and Queen County","097","0970","King and Queen County",2335,949,63,46,61,2328,1026,48,26,63
