GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,AE7AA2000,AE7AB2000,AE7AC2000,AE7AD2000,AE7AE2000,AE7AF2000,AE7AG2000,AE7AH2000,AE7AI2000,AE7AJ2000,AE7AK2000,AE7AL2000
"G3000470","2000","Montana","30","300","Lake County","047","0470","Lake County",18704,30,6096,78,41,890,218,1,210,12,136,91
"G3000490","2000","Montana","30","300","Lewis and Clark County","049","0490","Lewis and Clark County",52571,104,1078,308,16,796,475,7,59,7,193,102
"G3000510","2000","Montana","30","300","Liberty County","051","0510","Liberty County",2138,0,2,7,1,6,3,0,0,0,1,0
"G3000530","2000","Montana","30","300","Lincoln County","053","0530","Lincoln County",17917,19,219,65,20,326,183,2,7,1,54,24
"G3000550","2000","Montana","30","300","McCone County","055","0550","McCone County",1903,6,20,6,0,23,14,0,1,0,0,4
"G3000570","2000","Montana","30","300","Madison County","057","0570","Madison County",6575,3,36,17,5,85,72,0,0,1,47,10
"G3000590","2000","Montana","30","300","Meagher County","059","0590","Meagher County",1870,0,18,3,0,12,8,0,2,1,11,7
"G3000610","2000","Montana","30","300","Mineral County","061","0610","Mineral County",3637,8,69,20,1,88,36,0,6,1,9,9
"G3000630","2000","Montana","30","300","Missoula County","063","0630","Missoula County",89226,255,2061,1040,106,1571,847,6,132,18,325,215
"G3000650","2000","Montana","30","300","Musselshell County","065","0650","Musselshell County",4314,3,57,6,1,44,44,0,0,3,16,9
"G3000670","2000","Montana","30","300","Park County","067","0670","Park County",14994,58,138,51,8,157,174,5,7,10,66,26
"G3000690","2000","Montana","30","300","Petroleum County","069","0690","Petroleum County",484,0,1,0,0,2,5,0,0,0,1,0
"G3000710","2000","Montana","30","300","Phillips County","071","0710","Phillips County",4085,5,350,15,0,93,30,2,0,1,17,3
"G3000730","2000","Montana","30","300","Pondera County","073","0730","Pondera County",5347,6,916,12,0,89,27,0,13,0,8,6
"G3000750","2000","Montana","30","300","Powder River County","075","0750","Powder River County",1803,0,33,2,0,9,7,0,0,0,4,0
"G3000770","2000","Montana","30","300","Powell County","077","0770","Powell County",6568,35,244,31,10,152,75,1,8,0,43,13
"G3000790","2000","Montana","30","300","Prairie County","079","0790","Prairie County",1171,0,5,2,1,12,4,0,1,0,1,2
"G3000810","2000","Montana","30","300","Ravalli County","081","0810","Ravalli County",34449,45,306,140,11,441,434,4,13,3,147,77
"G3000830","2000","Montana","30","300","Richland County","083","0830","Richland County",9221,9,138,18,0,72,114,0,3,0,82,10
"G3000850","2000","Montana","30","300","Roosevelt County","085","0850","Roosevelt County",4331,5,5838,50,5,260,16,0,83,1,22,9
"G3000870","2000","Montana","30","300","Rosebud County","087","0870","Rosebud County",5959,21,2982,27,5,170,84,1,59,0,56,19
"G3000890","2000","Montana","30","300","Sanders County","089","0890","Sanders County",9299,13,477,32,13,234,101,0,8,0,14,36
"G3000910","2000","Montana","30","300","Sheridan County","091","0910","Sheridan County",3958,4,43,13,0,43,24,0,7,0,8,5
"G3000930","2000","Montana","30","300","Silver Bow County","093","0930","Silver Bow County",32410,45,619,167,18,397,588,9,85,3,187,78
"G3000950","2000","Montana","30","300","Stillwater County","095","0950","Stillwater County",7860,10,51,18,14,77,74,1,6,1,63,20
"G3000970","2000","Montana","30","300","Sweet Grass County","097","0970","Sweet Grass County",3467,2,20,13,8,45,33,0,0,0,19,2
"G3000990","2000","Montana","30","300","Teton County","099","0990","Teton County",6164,12,93,4,14,85,43,0,5,2,13,10
"G3001010","2000","Montana","30","300","Toole County","101","1010","Toole County",4912,8,163,16,0,107,33,0,5,1,17,5
"G3001030","2000","Montana","30","300","Treasure County","103","1030","Treasure County",823,1,14,3,2,5,7,0,0,0,6,0
"G3001050","2000","Montana","30","300","Valley County","105","1050","Valley County",6741,10,716,20,2,126,24,0,7,0,18,11
"G3001070","2000","Montana","30","300","Wheatland County","107","1070","Wheatland County",2177,3,12,7,3,32,14,0,1,2,3,5
"G3001090","2000","Montana","30","300","Wibaux County","109","1090","Wibaux County",1044,2,5,2,2,9,3,0,0,0,1,0
"G3001110","2000","Montana","30","300","Yellowstone County","111","1110","Yellowstone County",117698,542,3676,720,66,1862,2316,38,274,35,1568,557
"G3100010","2000","Nebraska","31","310","Adams County","001","0010","Adams County",28735,184,99,505,17,183,716,16,13,4,603,76
"G3100030","2000","Nebraska","31","310","Antelope County","003","0030","Antelope County",7343,4,23,4,0,26,21,0,0,0,21,10
"G3100050","2000","Nebraska","31","310","Arthur County","005","0050","Arthur County",425,0,1,3,2,7,3,0,0,1,2,0
"G3100070","2000","Nebraska","31","310","Banner County","007","0070","Banner County",769,1,0,1,0,2,16,0,2,0,25,3
"G3100090","2000","Nebraska","31","310","Blaine County","009","0090","Blaine County",576,0,3,0,0,3,1,0,0,0,0,0
"G3100110","2000","Nebraska","31","310","Boone County","011","0110","Boone County",6181,3,3,3,0,13,31,0,0,1,19,5
"G3100130","2000","Nebraska","31","310","Box Butte County","013","0130","Box Butte County",10663,41,302,66,2,154,381,4,31,0,430,84
"G3100150","2000","Nebraska","31","310","Boyd County","015","0150","Boyd County",2409,0,14,4,0,9,2,0,0,0,0,0
"G3100170","2000","Nebraska","31","310","Brown County","017","0170","Brown County",3459,1,7,10,2,17,18,0,0,0,6,5
"G3100190","2000","Nebraska","31","310","Buffalo County","019","0190","Buffalo County",39313,229,120,295,34,298,908,3,20,7,895,137
"G3100210","2000","Nebraska","31","310","Burt County","021","0210","Burt County",7538,12,80,17,0,46,68,2,3,0,17,8
"G3100230","2000","Nebraska","31","310","Butler County","023","0230","Butler County",8556,6,10,15,5,30,69,3,1,1,66,5
"G3100250","2000","Nebraska","31","310","Cass County","025","0250","Cass County",23571,43,66,88,9,202,250,0,6,1,77,21
"G3100270","2000","Nebraska","31","310","Cedar County","027","0270","Cedar County",9505,10,19,5,1,34,21,0,0,0,16,4
"G3100290","2000","Nebraska","31","310","Chase County","029","0290","Chase County",3900,7,3,8,1,10,79,0,1,0,59,0
"G3100310","2000","Nebraska","31","310","Cherry County","031","0310","Cherry County",5769,4,195,25,1,97,22,0,5,2,19,9
"G3100330","2000","Nebraska","31","310","Cheyenne County","033","0330","Cheyenne County",9235,11,57,40,1,48,235,3,7,2,143,48
"G3100350","2000","Nebraska","31","310","Clay County","035","0350","Clay County",6726,8,20,21,3,16,142,4,2,0,84,13
"G3100370","2000","Nebraska","31","310","Colfax County","037","0370","Colfax County",7617,5,17,17,11,42,916,2,3,19,1653,139
"G3100390","2000","Nebraska","31","310","Cuming County","039","0390","Cuming County",9552,7,23,22,2,38,231,6,6,1,266,49
"G3100410","2000","Nebraska","31","310","Custer County","041","0410","Custer County",11553,8,47,18,4,55,78,0,1,0,19,10
"G3100430","2000","Nebraska","31","310","Dakota County","043","0430","Dakota County",14368,111,339,627,7,220,1600,15,38,9,2608,311
"G3100450","2000","Nebraska","31","310","Dawes County","045","0450","Dawes County",8372,70,242,33,9,114,85,3,19,0,84,29
"G3100470","2000","Nebraska","31","310","Dawson County","047","0470","Dawson County",17746,58,112,151,6,114,2312,18,52,13,3524,259
"G3100490","2000","Nebraska","31","310","Deuel County","049","0490","Deuel County",2014,1,7,7,1,11,28,0,1,1,23,4
"G3100510","2000","Nebraska","31","310","Dixon County","051","0510","Dixon County",5927,2,18,17,2,25,72,0,13,0,238,25
"G3100530","2000","Nebraska","31","310","Dodge County","053","0530","Dodge County",34110,145,84,200,10,190,568,11,23,14,735,70
"G3100550","2000","Nebraska","31","310","Douglas County","055","0550","Douglas County",362528,52821,2411,8061,512,6324,12789,509,398,133,15248,1851
"G3100570","2000","Nebraska","31","310","Dundy County","057","0570","Dundy County",2171,1,18,12,1,15,51,0,0,0,19,4
"G3100590","2000","Nebraska","31","310","Fillmore County","059","0590","Fillmore County",6442,13,24,5,2,38,43,1,5,0,53,8
"G3100610","2000","Nebraska","31","310","Franklin County","061","0610","Franklin County",3527,0,9,2,1,12,20,0,1,0,2,0
"G3100630","2000","Nebraska","31","310","Frontier County","063","0630","Frontier County",3036,3,6,7,0,17,10,0,2,1,12,5
"G3100650","2000","Nebraska","31","310","Furnas County","065","0650","Furnas County",5197,2,21,12,0,31,32,2,1,0,17,9
"G3100670","2000","Nebraska","31","310","Gage County","067","0670","Gage County",22354,69,128,66,0,180,109,4,5,6,59,13
"G3100690","2000","Nebraska","31","310","Garden County","069","0690","Garden County",2230,2,6,6,5,10,24,1,0,0,7,1
"G3100710","2000","Nebraska","31","310","Garfield County","071","0710","Garfield County",1867,0,4,2,1,9,12,0,0,0,6,1
"G3100730","2000","Nebraska","31","310","Gosper County","073","0730","Gosper County",2101,0,3,5,0,7,16,0,0,0,9,2
"G3100750","2000","Nebraska","31","310","Grant County","075","0750","Grant County",734,0,1,2,0,0,4,0,0,0,6,0
"G3100770","2000","Nebraska","31","310","Greeley County","077","0770","Greeley County",2657,18,2,2,0,12,1,0,0,0,21,1
"G3100790","2000","Nebraska","31","310","Hall County","079","0790","Hall County",44818,159,132,591,28,309,2649,36,32,68,4356,356
"G3100810","2000","Nebraska","31","310","Hamilton County","081","0810","Hamilton County",9212,17,9,21,4,33,43,0,2,0,42,20
"G3100830","2000","Nebraska","31","310","Harlan County","083","0830","Harlan County",3729,5,4,4,0,15,14,0,0,0,6,9
"G3100850","2000","Nebraska","31","310","Hayes County","085","0850","Hayes County",1030,2,0,3,0,6,8,0,0,0,19,0
"G3100870","2000","Nebraska","31","310","Hitchcock County","087","0870","Hitchcock County",3031,3,7,3,0,23,29,0,2,1,9,3
"G3100890","2000","Nebraska","31","310","Holt County","089","0890","Holt County",11377,3,33,26,3,27,42,1,0,1,24,14
"G3100910","2000","Nebraska","31","310","Hooker County","091","0910","Hooker County",766,0,3,1,0,5,7,0,0,0,1,0
"G3100930","2000","Nebraska","31","310","Howard County","093","0930","Howard County",6438,19,16,8,4,16,43,1,0,0,17,5
"G3100950","2000","Nebraska","31","310","Jefferson County","095","0950","Jefferson County",8139,4,26,15,7,33,62,2,6,2,35,2
"G3100970","2000","Nebraska","31","310","Johnson County","097","0970","Johnson County",4167,5,12,121,0,54,31,0,6,0,88,4
"G3100990","2000","Nebraska","31","310","Kearney County","099","0990","Kearney County",6659,9,9,17,1,26,73,2,5,0,67,14
"G3101010","2000","Nebraska","31","310","Keith County","101","1010","Keith County",8386,7,50,14,1,42,201,0,13,1,131,29
"G3101030","2000","Nebraska","31","310","Keya Paha County","103","1030","Keya Paha County",941,0,2,0,0,2,36,0,0,0,0,2
"G3101050","2000","Nebraska","31","310","Kimball County","105","1050","Kimball County",3866,9,25,5,3,45,100,0,2,0,24,10
"G3101070","2000","Nebraska","31","310","Knox County","107","1070","Knox County",8559,8,652,17,4,49,30,0,15,2,28,10
"G3101090","2000","Nebraska","31","310","Lancaster County","109","1090","Lancaster County",222067,6892,1411,7252,352,3880,3359,160,188,59,3873,798
"G3101110","2000","Nebraska","31","310","Lincoln County","111","1110","Lincoln County",32072,179,137,131,5,228,723,9,38,6,913,191
"G3101130","2000","Nebraska","31","310","Logan County","113","1130","Logan County",756,1,8,0,0,2,7,0,0,0,0,0
"G3101150","2000","Nebraska","31","310","Loup County","115","1150","Loup County",696,0,2,1,0,1,8,0,0,0,3,1
"G3101170","2000","Nebraska","31","310","McPherson County","117","1170","McPherson County",518,0,0,2,5,0,4,0,0,0,4,0
"G3101190","2000","Nebraska","31","310","Madison County","119","1190","Madison County",31122,318,370,149,7,218,1057,12,49,4,1776,144
"G3101210","2000","Nebraska","31","310","Merrick County","121","1210","Merrick County",7973,17,5,12,1,28,93,1,3,6,54,11
"G3101230","2000","Nebraska","31","310","Morrill County","123","1230","Morrill County",4820,2,36,12,1,20,276,2,3,0,223,45
"G3101250","2000","Nebraska","31","310","Nance County","125","1250","Nance County",3954,0,12,2,0,24,19,0,3,0,18,6
"G3101270","2000","Nebraska","31","310","Nemaha County","127","1270","Nemaha County",7358,27,17,47,2,49,36,0,6,1,26,7
"G3101290","2000","Nebraska","31","310","Nuckolls County","129","1290","Nuckolls County",4979,1,3,8,0,15,23,0,0,0,27,1
"G3101310","2000","Nebraska","31","310","Otoe County","131","1310","Otoe County",14822,38,33,40,0,86,177,6,1,3,176,14
"G3101330","2000","Nebraska","31","310","Pawnee County","133","1330","Pawnee County",3042,0,6,7,0,11,10,0,0,1,1,9
"G3101350","2000","Nebraska","31","310","Perkins County","135","1350","Perkins County",3090,1,8,7,8,12,36,0,1,0,35,2
"G3101370","2000","Nebraska","31","310","Phelps County","137","1370","Phelps County",9418,10,27,26,2,44,114,1,0,1,75,29
"G3101390","2000","Nebraska","31","310","Pierce County","139","1390","Pierce County",7714,6,26,18,2,35,37,0,2,0,16,1
"G3101410","2000","Nebraska","31","310","Platte County","141","1410","Platte County",29126,93,74,132,13,152,728,18,16,5,1092,213
"G3101430","2000","Nebraska","31","310","Polk County","143","1430","Polk County",5543,1,7,5,1,21,35,0,9,0,15,2
"G3101450","2000","Nebraska","31","310","Red Willow County","145","1450","Red Willow County",11020,16,36,20,8,67,147,2,8,1,98,25
"G3101470","2000","Nebraska","31","310","Richardson County","147","1470","Richardson County",9062,16,203,14,0,136,54,2,18,0,21,5
"G3101490","2000","Nebraska","31","310","Rock County","149","1490","Rock County",1735,0,6,2,0,4,4,0,2,1,1,1
"G3101510","2000","Nebraska","31","310","Saline County","151","1510","Saline County",12496,43,39,238,14,102,376,7,13,2,456,57
"G3101530","2000","Nebraska","31","310","Sarpy County","153","1530","Sarpy County",106823,5231,444,2412,160,2167,2512,109,71,27,2115,524
"G3101550","2000","Nebraska","31","310","Saunders County","155","1550","Saunders County",19410,21,54,41,1,98,120,0,3,3,68,11
"G3101570","2000","Nebraska","31","310","Scotts Bluff County","157","1570","Scotts Bluff County",29457,87,557,223,17,258,2906,11,137,4,2948,346
"G3101590","2000","Nebraska","31","310","Seward County","159","1590","Seward County",16077,47,30,55,2,106,97,0,4,1,64,13
"G3101610","2000","Nebraska","31","310","Sheridan County","161","1610","Sheridan County",5430,3,554,7,5,108,31,2,18,3,16,21
"G3101630","2000","Nebraska","31","310","Sherman County","163","1630","Sherman County",3253,2,4,9,0,16,15,0,3,0,14,2
"G3101650","2000","Nebraska","31","310","Sioux County","165","1650","Sioux County",1424,0,1,3,0,13,16,0,1,0,17,0
"G3101670","2000","Nebraska","31","310","Stanton County","167","1670","Stanton County",6198,27,27,8,0,46,45,0,4,0,89,11
"G3101690","2000","Nebraska","31","310","Thayer County","169","1690","Thayer County",5942,1,15,7,0,29,34,0,2,0,20,5
"G3101710","2000","Nebraska","31","310","Thomas County","171","1710","Thomas County",720,0,2,0,0,1,5,0,0,0,0,1
"G3101730","2000","Nebraska","31","310","Thurston County","173","1730","Thurston County",3262,9,3644,1,0,81,20,2,87,3,55,7
"G3101750","2000","Nebraska","31","310","Valley County","175","1750","Valley County",4531,2,15,5,2,17,30,5,0,3,35,2
"G3101770","2000","Nebraska","31","310","Washington County","177","1770","Washington County",18313,62,37,73,3,90,114,1,1,3,54,29
"G3101790","2000","Nebraska","31","310","Wayne County","179","1790","Wayne County",9475,91,34,34,6,65,59,2,0,1,78,6
"G3101810","2000","Nebraska","31","310","Webster County","181","1810","Webster County",3971,6,11,22,0,29,13,0,0,0,9,0
"G3101830","2000","Nebraska","31","310","Wheeler County","183","1830","Wheeler County",878,0,2,0,0,1,0,0,0,0,5,0
"G3101850","2000","Nebraska","31","310","York County","185","1850","York County",14053,137,39,69,3,92,75,3,3,14,90,20
"G3200010","2000","Nevada","32","320","Churchill County","001","0010","Churchill County",19156,375,1068,672,27,608,1036,8,78,31,746,177
"G3200030","2000","Nevada","32","320","Clark County","003","0030","Clark County",828669,121401,7761,77090,2019,36682,156127,3484,3134,1869,116446,21083
"G3200050","2000","Nevada","32","320","Douglas County","005","0050","Douglas County",36231,122,613,544,23,669,1677,7,79,36,1025,233
"G3200070","2000","Nevada","32","320","Elko County","007","0070","Elko County",32771,257,2150,344,41,793,4388,10,250,14,3808,465
"G3200090","2000","Nevada","32","320","Esmeralda County","009","0090","Esmeralda County",781,1,45,2,0,43,15,0,5,0,74,5
"G3200110","2000","Nevada","32","320","Eureka County","011","0110","Eureka County",1402,6,25,14,0,46,72,1,1,0,72,12
"G3200130","2000","Nevada","32","320","Humboldt County","013","0130","Humboldt County",11985,78,598,99,14,292,1416,4,49,4,1361,206
"G3200150","2000","Nevada","32","320","Lander County","015","0150","Lander County",4385,10,216,22,7,81,506,2,15,0,495,55
"G3200170","2000","Nevada","32","320","Lincoln County","017","0170","Lincoln County",3709,71,66,14,23,61,102,3,7,1,89,19
"G3200190","2000","Nevada","32","320","Lyon County","019","0190","Lyon County",28791,202,727,240,43,714,1785,23,117,17,1542,300
"G3200210","2000","Nevada","32","320","Mineral County","021","0210","Mineral County",3555,235,713,42,6,92,192,7,66,4,130,29
"G3200230","2000","Nevada","32","320","Nye County","023","0230","Nye County",27511,373,587,342,68,891,1606,10,49,16,901,131
"G3200270","2000","Nevada","32","320","Pershing County","027","0270","Pershing County",4663,356,203,47,4,126,537,2,26,10,624,95
"G3200290","2000","Nevada","32","320","Storey County","029","0290","Storey County",3058,9,44,39,5,70,103,1,5,0,52,13
"G3200310","2000","Nevada","32","320","Washoe County","031","0310","Washoe County",247835,6734,5181,15799,432,7204,25150,359,981,280,25602,3929
"G3200330","2000","Nevada","32","320","White Pine County","033","0330","White Pine County",7295,370,274,92,10,132,633,10,28,2,274,61
"G3205100","2000","Nevada","32","320","Carson City","510","5100","Carson City",41204,909,1126,960,65,727,3540,37,133,46,3326,384
"G3300010","2000","New Hampshire","33","330","Belknap County","001","0010","Belknap County",54685,151,164,314,30,563,294,14,6,10,62,32
"G3300030","2000","New Hampshire","33","330","Carroll County","003","0030","Carroll County",42741,69,120,168,41,318,149,4,2,3,34,17
"G3300050","2000","New Hampshire","33","330","Cheshire County","005","0050","Cheshire County",71809,250,209,374,52,602,358,21,17,2,79,52
"G3300070","2000","New Hampshire","33","330","Coos County","007","0070","Coos County",32337,36,88,123,13,313,129,4,5,5,40,18
"G3300090","2000","New Hampshire","33","330","Grafton County","009","0090","Grafton County",77730,419,240,1420,88,932,546,16,15,16,227,94
"G3300110","2000","New Hampshire","33","330","Hillsborough County","011","0110","Hillsborough County",351337,4493,824,7656,559,3806,6278,411,119,57,4447,854
"G3300130","2000","New Hampshire","33","330","Merrimack County","013","0130","Merrimack County",131343,688,286,1186,91,1269,911,42,25,14,224,146
"G3300150","2000","New Hampshire","33","330","Rockingham County","015","0150","Rockingham County",266424,1497,445,3159,240,2280,2062,122,42,23,802,263
"G3300170","2000","New Hampshire","33","330","Strafford County","017","0170","Strafford County",107364,658,207,1574,113,1162,709,44,31,39,220,112
"G3300190","2000","New Hampshire","33","330","Sullivan County","019","0190","Sullivan County",39482,93,115,159,27,361,163,3,4,0,31,20
"G3400010","2000","New Jersey","34","340","Atlantic County","001","0010","Atlantic County",161486,42691,419,12739,298,4190,11146,1843,250,146,15009,2335
"G3400030","2000","New Jersey","34","340","Bergen County","003","0030","Bergen County",638953,44149,824,94116,1659,13040,54283,2419,512,401,26844,6918
"G3400050","2000","New Jersey","34","340","Burlington County","005","0050","Burlington County",323171,62476,739,11391,791,7194,8727,1595,159,131,5464,1556
"G3400070","2000","New Jersey","34","340","Camden County","007","0070","Camden County",344998,88017,875,18833,573,6470,15758,4042,425,264,25336,3341
"G3400090","2000","New Jersey","34","340","Cape May County","009","0090","Cape May County",92137,4978,158,688,50,937,1563,200,28,13,1329,245
"G3400110","2000","New Jersey","34","340","Cumberland County","011","0110","Cumberland County",85510,28134,1077,1377,136,2381,10968,1451,342,102,13164,1796
"G3400130","2000","New Jersey","34","340","Essex County","013","0130","Essex County",298708,319883,1111,29422,3828,18334,54151,7441,750,424,50760,8821
"G3400150","2000","New Jersey","34","340","Gloucester County","015","0150","Gloucester County",218262,22562,426,3823,221,2796,3480,522,61,57,1952,511
"G3400170","2000","New Jersey","34","340","Hudson County","017","0170","Hudson County",215216,74040,902,56578,3658,16458,123241,8058,1645,747,90595,17837
"G3400190","2000","New Jersey","34","340","Hunterdon County","019","0190","Hunterdon County",112473,2638,119,2360,114,914,2090,105,50,23,807,296
"G3400210","2000","New Jersey","34","340","Mercer County","021","0210","Mercer County",225284,67922,425,17420,634,5178,14922,1580,263,272,14420,2441
"G3400230","2000","New Jersey","34","340","Middlesex County","023","0230","Middlesex County",464537,64435,805,103994,2046,12405,48761,4032,716,518,40821,7092
"G3400250","2000","New Jersey","34","340","Monmouth County","025","0250","Monmouth County",495902,47745,579,24380,1026,7494,23359,1864,300,176,9659,2817
"G3400270","2000","New Jersey","34","340","Morris County","027","0270","Morris County",385582,12506,379,29458,646,5015,24460,675,193,162,8825,2311
"G3400290","2000","New Jersey","34","340","Ocean County","029","0290","Ocean County",459174,14431,500,6501,392,4280,16217,837,202,152,5941,2289
"G3400310","2000","New Jersey","34","340","Passaic County","031","0310","Passaic County",251687,60528,802,17841,1185,10514,53099,4119,1364,398,78238,9274
"G3400330","2000","New Jersey","34","340","Salem County","033","0330","Salem County",51171,9257,184,396,58,721,1024,241,42,19,952,220
"G3400350","2000","New Jersey","34","340","Somerset County","035","0350","Somerset County",220584,21571,229,24961,565,3769,15458,825,146,101,7593,1688
"G3400370","2000","New Jersey","34","340","Sussex County","037","0370","Sussex County",134624,1444,140,1749,113,1274,3391,58,21,17,959,376
"G3400390","2000","New Jersey","34","340","Union County","039","0390","Union County",283345,104926,547,19910,1462,9340,58957,3667,668,284,31815,7620
"G3400410","2000","New Jersey","34","340","Warren County","041","0410","Warren County",94405,1838,98,1250,110,985,2441,76,17,11,924,282
"G3500010","2000","New Mexico","35","350","Bernalillo County","001","0010","Bernalillo County",268972,13700,19776,10687,864,9114,124879,1701,3399,638,88582,14366
"G3500030","2000","New Mexico","35","350","Catron County","003","0030","Catron County",2687,9,66,23,8,71,422,1,12,3,184,57
"G3500050","2000","New Mexico","35","350","Chaves County","005","0050","Chaves County",31970,1088,410,303,55,652,12197,121,284,54,12987,1261
"G3500060","2000","New Mexico","35","350","Cibola County","006","0060","Cibola County",6325,231,9993,98,47,346,3813,15,326,14,3905,482
"G3500070","2000","New Mexico","35","350","Colfax County","007","0070","Colfax County",7081,41,109,46,27,146,4483,4,100,0,1789,363
"G3500090","2000","New Mexico","35","350","Curry County","009","0090","Curry County",26461,2935,253,824,55,831,6152,155,198,38,6285,857
"G3500110","2000","New Mexico","35","350","De Baca County","011","0110","De Baca County",1407,1,13,5,1,23,475,0,8,0,280,27
"G3500130","2000","New Mexico","35","350","Doña Ana County","013","0130","Dona Ana County",56688,2261,1279,1308,608,1873,61790,462,1301,139,42601,4372
"G3500150","2000","New Mexico","35","350","Eddy County","015","0150","Eddy County",29797,669,382,224,36,527,9641,136,264,54,9093,835
"G3500170","2000","New Mexico","35","350","Grant County","017","0170","Grant County",15048,113,229,88,62,336,8411,49,190,11,5836,629
"G3500190","2000","New Mexico","35","350","Guadalupe County","019","0190","Guadalupe County",724,59,33,25,5,33,1806,3,20,2,1823,147
"G3500210","2000","New Mexico","35","350","Harding County","021","0210","Harding County",428,3,4,0,0,11,255,0,7,0,86,16
"G3500230","2000","New Mexico","35","350","Hidalgo County","023","0230","Hidalgo County",2532,15,13,13,0,35,2438,9,33,6,703,135
"G3500250","2000","New Mexico","35","350","Lea County","025","0250","Lea County",29977,2340,356,209,34,585,7286,86,195,31,13183,1229
"G3500270","2000","New Mexico","35","350","Lincoln County","027","0270","Lincoln County",13763,47,317,55,29,225,2465,21,62,10,2160,257
"G3500280","2000","New Mexico","35","350","Los Alamos County","028","0280","Los Alamos County",15051,63,90,696,25,263,1505,4,17,4,470,155
"G3500290","2000","New Mexico","35","350","Luna County","029","0290","Luna County",9921,183,156,79,29,213,8666,53,122,6,5031,557
"G3500310","2000","New Mexico","35","350","McKinley County","031","0310","McKinley County",8902,287,54742,352,46,1193,3355,9,1150,24,4049,689
"G3500330","2000","New Mexico","35","350","Mora County","033","0330","Mora County",877,5,43,2,4,20,2173,0,16,4,1911,125
"G3500350","2000","New Mexico","35","350","Otero County","035","0350","Otero County",34728,2285,3152,753,105,1242,11191,155,462,57,7168,1000
"G3500370","2000","New Mexico","35","350","Quay County","037","0370","Quay County",5953,78,78,87,4,98,2383,7,51,9,1226,181
"G3500390","2000","New Mexico","35","350","Rio Arriba County","039","0390","Rio Arriba County",5619,85,5002,72,43,344,17701,58,715,31,10511,1009
"G3500410","2000","New Mexico","35","350","Roosevelt County","041","0410","Roosevelt County",11299,276,151,104,17,173,2060,22,48,19,3544,305
"G3500430","2000","New Mexico","35","350","Sandoval County","043","0430","Sandoval County",45227,1418,14239,943,206,1438,13285,117,395,49,10912,1679
"G3500450","2000","New Mexico","35","350","San Juan County","045","0450","San Juan County",52922,429,41290,315,89,1699,7196,70,678,43,7610,1460
"G3500470","2000","New Mexico","35","350","San Miguel County","047","0470","San Miguel County",5690,185,294,141,44,285,11248,51,255,47,10866,1020
"G3500490","2000","New Mexico","35","350","Santa Fe County","049","0490","Santa Fe County",58790,667,3218,1153,208,1851,36263,159,764,74,22728,3417
"G3500510","2000","New Mexico","35","350","Sierra County","051","0510","Sierra County",9356,55,162,31,14,164,2185,9,35,3,1083,173
"G3500530","2000","New Mexico","35","350","Socorro County","053","0530","Socorro County",6796,91,1855,207,63,256,4569,25,119,9,3571,517
"G3500550","2000","New Mexico","35","350","Taos County","055","0550","Taos County",10122,81,1768,108,104,426,8996,24,207,41,7343,759
"G3500570","2000","New Mexico","35","350","Torrance County","057","0570","Torrance County",9677,255,266,68,72,290,2818,25,88,8,2963,381
"G3500590","2000","New Mexico","35","350","Union County","059","0590","Union County",2618,0,11,19,11,50,737,0,29,0,657,42
"G3500610","2000","New Mexico","35","350","Valencia County","061","0610","Valencia County",26087,699,1710,211,94,980,17914,138,473,81,15733,2032
"G3600010","2000","New York","36","360","Albany County","001","0010","Albany County",240913,31514,487,8094,434,4044,4147,1110,118,80,2668,956
"G3600030","2000","New York","36","360","Allegany County","003","0030","Allegany County",48222,349,111,358,39,394,222,12,28,2,144,46
"G3600050","2000","New York","36","360","Bronx County","005","0050","Bronx County",193651,416338,3488,39032,8227,27209,204352,58669,7883,2471,321497,49833
"G3600070","2000","New York","36","360","Broome County","007","0070","Broome County",181339,6256,352,5596,252,2755,1814,319,32,42,1341,438
"G3600090","2000","New York","36","360","Cattaraugus County","009","0090","Cattaraugus County",78934,839,2130,397,66,798,510,51,51,5,125,49
"G3600110","2000","New York","36","360","Cayuga County","011","0110","Cayuga County",75762,3166,243,363,70,748,739,106,13,5,648,100
"G3600130","2000","New York","36","360","Chautauqua County","013","0130","Chautauqua County",128481,2820,558,522,187,1281,2935,231,40,20,2231,444
"G3600150","2000","New York","36","360","Chemung County","015","0150","Chemung County",82131,5150,188,722,111,1159,709,153,22,3,570,152
"G3600170","2000","New York","36","360","Chenango County","017","0170","Chenango County",49815,403,138,154,15,328,376,19,3,3,97,50
"G3600190","2000","New York","36","360","Clinton County","019","0190","Clinton County",73729,2694,256,541,74,636,833,169,35,13,804,110
"G3600210","2000","New York","36","360","Columbia County","021","0210","Columbia County",57338,2738,110,511,71,728,767,112,22,16,497,184
"G3600230","2000","New York","36","360","Cortland County","023","0230","Cortland County",46748,399,131,203,33,520,367,17,2,3,121,55
"G3600250","2000","New York","36","360","Delaware County","025","0250","Delaware County",45693,529,134,259,42,415,653,39,15,4,212,60
"G3600270","2000","New York","36","360","Dutchess County","027","0270","Dutchess County",224913,25059,465,7065,465,4123,9472,1038,144,71,6161,1174
"G3600290","2000","New York","36","360","Erie County","029","0290","Erie County",767476,121289,5354,13915,940,10237,13466,2240,401,143,12559,2245
