GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,AE7AA1990,AE7AB1990,AE7AC1990,AE7AD1990,AE7AE1990,AE7AF1990,AE7AG1990,AE7AH1990,AE7AI1990,AE7AJ1990,AE7AK1990,AE7AL1990
"G4800990","1990","Texas","48","480","Coryell County","099","0990","Coryell County",42681,13293,397,1507,92,,2397,299,64,163,3320,
"G4801010","1990","Texas","48","480","Cottle County","101","1010","Cottle County",1676,196,4,3,1,,177,3,0,0,187,
"G4801030","1990","Texas","48","480","Crane County","103","1030","Crane County",2920,128,11,10,6,,177,2,0,0,1398,
"G4801050","1990","Texas","48","480","Crockett County","105","1050","Crockett County",2016,31,8,2,0,,2002,8,1,2,8,
"G4801070","1990","Texas","48","480","Crosby County","107","1070","Crosby County",3869,297,5,8,14,,1915,24,8,0,1164,
"G4801090","1990","Texas","48","480","Culberson County","109","1090","Culberson County",950,2,11,25,0,,1450,0,5,2,962,
"G4801110","1990","Texas","48","480","Dallam County","111","1110","Dallam County",4157,102,31,14,6,,443,10,12,0,686,
"G4801130","1990","Texas","48","480","Dallas County","113","1130","Dallas County",1115096,362130,7644,49928,2382,,126359,7467,1793,2310,177701,
"G4801150","1990","Texas","48","480","Dawson County","115","1150","Dawson County",7569,608,14,19,19,,2220,14,9,0,3877,
"G4801170","1990","Texas","48","480","Deaf Smith County","117","1170","Deaf Smith County",9417,287,33,32,28,,5105,20,16,7,4208,
"G4801190","1990","Texas","48","480","Delta County","119","1190","Delta County",4344,400,39,7,0,,44,4,2,0,17,
"G4801210","1990","Texas","48","480","Denton County","121","1210","Denton County",232885,13314,1326,6753,234,,9097,255,90,117,9454,
"G4801230","1990","Texas","48","480","DeWitt County","123","1230","DeWitt County",12265,1956,15,7,30,,2091,158,7,10,2301,
"G4801250","1990","Texas","48","480","Dickens County","125","1250","Dickens County",1964,111,13,1,3,,229,2,0,0,248,
"G4801270","1990","Texas","48","480","Dimmit County","127","1270","Dimmit County",1655,50,14,4,22,,5944,10,2,8,2724,
"G4801290","1990","Texas","48","480","Donley County","129","1290","Donley County",3415,127,13,2,0,,107,0,0,0,32,
"G4801310","1990","Texas","48","480","Duval County","131","1310","Duval County",1601,8,4,12,26,,8582,4,8,5,2668,
"G4801330","1990","Texas","48","480","Eastland County","133","1330","Eastland County",16605,395,43,33,8,,869,2,9,4,520,
"G4801350","1990","Texas","48","480","Ector County","135","1350","Ector County",74822,5391,542,598,266,,16487,166,105,64,20493,
"G4801370","1990","Texas","48","480","Edwards County","137","1370","Edwards County",1076,0,4,4,0,,1038,0,0,0,144,
"G4801390","1990","Texas","48","480","Ellis County","139","1390","Ellis County",64895,8407,315,204,103,,4154,118,55,10,6906,
"G4801410","1990","Texas","48","480","El Paso County","141","1410","El Paso County",151313,20525,1634,5820,699,,301199,1585,956,665,107214,
"G4801430","1990","Texas","48","480","Erath County","143","1430","Erath County",25123,192,90,109,19,,1290,3,4,6,1155,
"G4801450","1990","Texas","48","480","Falls County","145","1450","Falls County",10843,4732,30,20,15,,547,78,11,1,1435,
"G4801470","1990","Texas","48","480","Fannin County","147","1470","Fannin County",22466,1623,172,53,5,,256,10,10,1,208,
"G4801490","1990","Texas","48","480","Fayette County","149","1490","Fayette County",16678,1662,23,13,17,,645,24,6,2,1025,
"G4801510","1990","Texas","48","480","Fisher County","151","1510","Fisher County",3652,186,6,0,1,,793,4,13,0,187,
"G4801530","1990","Texas","48","480","Floyd County","153","1530","Floyd County",4759,313,13,12,19,,764,7,3,3,2604,
"G4801550","1990","Texas","48","480","Foard County","155","1550","Foard County",1478,73,5,4,1,,74,15,6,0,138,
"G4801570","1990","Texas","48","480","Fort Bend County","157","1570","Fort Bend County",121245,45678,411,13978,217,,19880,915,114,350,22633,
"G4801590","1990","Texas","48","480","Franklin County","159","1590","Franklin County",7040,349,37,18,1,,99,0,10,0,248,
"G4801610","1990","Texas","48","480","Freestone County","161","1610","Freestone County",12124,2999,43,32,1,,258,14,10,5,332,
"G4801630","1990","Texas","48","480","Frio County","163","1630","Frio County",3509,141,8,29,36,,5610,42,15,9,4073,
"G4801650","1990","Texas","48","480","Gaines County","165","1650","Gaines County",9096,324,31,14,50,,1282,10,7,1,3308,
"G4801670","1990","Texas","48","480","Galveston County","167","1670","Galveston County",144852,37414,632,3357,182,,19358,740,120,212,10532,
"G4801690","1990","Texas","48","480","Garza County","169","1690","Garza County",3354,306,4,21,4,,1234,22,5,0,193,
"G4801710","1990","Texas","48","480","Gillespie County","171","1710","Gillespie County",14676,29,43,24,6,,1649,5,17,3,752,
"G4801730","1990","Texas","48","480","Glasscock County","173","1730","Glasscock County",1018,0,0,0,5,,138,0,2,0,284,
"G4801750","1990","Texas","48","480","Goliad County","175","1750","Goliad County",3420,387,12,5,11,,1533,20,7,0,585,
"G4801770","1990","Texas","48","480","Gonzales County","177","1770","Gonzales County",9398,1581,15,19,50,,3627,135,31,4,2345,
"G4801790","1990","Texas","48","480","Gray County","179","1790","Gray County",20841,882,201,114,34,,725,17,15,1,1137,
"G4801810","1990","Texas","48","480","Grayson County","181","1810","Grayson County",84271,6511,1012,391,41,,1282,54,34,21,1404,
"G4801830","1990","Texas","48","480","Gregg County","183","1830","Gregg County",80358,19835,455,480,45,,1525,102,23,11,2114,
"G4801850","1990","Texas","48","480","Grimes County","185","1850","Grimes County",11554,4552,40,14,11,,1325,62,12,16,1242,
"G4801870","1990","Texas","48","480","Guadalupe County","187","1870","Guadalupe County",41454,3451,171,403,148,,11494,214,64,62,7412,
"G4801890","1990","Texas","48","480","Hale County","189","1890","Hale County",18181,1766,103,112,81,,5642,86,45,24,8631,
"G4801910","1990","Texas","48","480","Hall County","191","1910","Hall County",2850,301,15,7,5,,58,2,0,0,667,
"G4801930","1990","Texas","48","480","Hamilton County","193","1930","Hamilton County",7284,2,19,24,1,,105,0,2,0,296,
"G4801950","1990","Texas","48","480","Hansford County","195","1950","Hansford County",4637,0,23,6,8,,184,0,0,8,982,
"G4801970","1990","Texas","48","480","Hardeman County","197","1970","Hardeman County",4331,318,26,13,6,,96,3,0,3,487,
"G4801990","1990","Texas","48","480","Hardin County","199","1990","Hardin County",37006,3459,117,54,5,,479,26,6,4,164,
"G4802010","1990","Texas","48","480","Harris County","201","2010","Harris County",1528113,527964,6143,106327,4717,,296024,13216,1901,4521,329273,
"G4802030","1990","Texas","48","480","Harrison County","203","2030","Harrison County",39907,15960,185,135,18,,480,78,7,9,704,
"G4802050","1990","Texas","48","480","Hartley County","205","2050","Hartley County",3388,9,28,7,1,,122,0,2,0,77,
"G4802070","1990","Texas","48","480","Haskell County","207","2070","Haskell County",5229,239,15,16,9,,252,5,2,0,1053,
"G4802090","1990","Texas","48","480","Hays County","209","2090","Hays County",44661,2091,162,396,55,,10699,129,68,31,7322,
"G4802110","1990","Texas","48","480","Hemphill County","211","2110","Hemphill County",3275,7,22,4,0,,228,0,0,1,183,
"G4802130","1990","Texas","48","480","Henderson County","213","2130","Henderson County",51135,4727,169,129,15,,1081,28,12,12,1235,
"G4802150","1990","Texas","48","480","Hidalgo County","215","2150","Hidalgo County",54259,518,229,847,720,,232599,288,439,241,93405,
"G4802170","1990","Texas","48","480","Hill County","217","2170","Hill County",22310,2492,66,36,12,,1359,28,14,2,827,
"G4802190","1990","Texas","48","480","Hockley County","219","2190","Hockley County",15410,997,63,31,44,,3527,26,23,2,4076,
"G4802210","1990","Texas","48","480","Hood County","221","2210","Hood County",27251,52,147,166,12,,803,0,7,11,532,
"G4802230","1990","Texas","48","480","Hopkins County","223","2230","Hopkins County",24755,2469,121,67,14,,626,7,5,3,766,
"G4802250","1990","Texas","48","480","Houston County","225","2250","Houston County",14042,6272,26,47,23,,331,54,6,2,572,
"G4802270","1990","Texas","48","480","Howard County","227","2270","Howard County",22226,1174,128,155,53,,3056,51,51,7,5442,
"G4802290","1990","Texas","48","480","Hudspeth County","229","2290","Hudspeth County",956,9,8,2,5,,1389,6,1,0,539,
"G4802310","1990","Texas","48","480","Hunt County","231","2310","Hunt County",54118,6736,253,346,14,,1587,66,13,5,1205,
"G4802330","1990","Texas","48","480","Hutchinson County","233","2330","Hutchinson County",22098,661,333,69,19,,563,16,29,36,1865,
"G4802350","1990","Texas","48","480","Irion County","235","2350","Irion County",1240,2,1,0,1,,369,0,0,0,16,
"G4802370","1990","Texas","48","480","Jack County","237","2370","Jack County",6668,51,18,10,2,,80,0,0,0,152,
"G4802390","1990","Texas","48","480","Jackson County","239","2390","Jackson County",9047,1195,13,11,1,,1810,23,28,1,910,
"G4802410","1990","Texas","48","480","Jasper County","241","2410","Jasper County",24529,5852,74,36,17,,221,16,2,2,353,
"G4802430","1990","Texas","48","480","Jeff Davis County","243","2430","Jeff Davis County",1154,6,12,4,0,,517,1,0,0,252,
"G4802450","1990","Texas","48","480","Jefferson County","245","2450","Jefferson County",147333,73779,525,4938,193,,6940,633,53,207,4796,
"G4802470","1990","Texas","48","480","Jim Hogg County","247","2470","Jim Hogg County",424,3,7,3,13,,3951,1,5,1,701,
"G4802490","1990","Texas","48","480","Jim Wells County","249","2490","Jim Wells County",10092,191,37,54,104,,18412,27,45,49,8668,
"G4802510","1990","Texas","48","480","Johnson County","251","2510","Johnson County",86434,2449,379,397,49,,3894,72,40,50,3401,
"G4802530","1990","Texas","48","480","Jones County","253","2530","Jones County",12970,651,39,29,15,,816,15,8,2,1945,
"G4802550","1990","Texas","48","480","Karnes County","255","2550","Karnes County",6136,343,16,12,32,,3412,19,19,2,2464,
"G4802570","1990","Texas","48","480","Kaufman County","257","2570","Kaufman County",41225,7233,177,212,33,,1585,62,21,17,1655,
"G4802590","1990","Texas","48","480","Kendall County","259","2590","Kendall County",12052,49,70,26,0,,1630,9,1,12,740,
"G4802610","1990","Texas","48","480","Kenedy County","261","2610","Kenedy County",93,0,0,0,5,,285,0,0,0,77,
"G4802630","1990","Texas","48","480","Kent County","263","2630","Kent County",883,6,1,0,0,,19,0,0,0,101,
"G4802650","1990","Texas","48","480","Kerr County","265","2650","Kerr County",29303,752,104,128,23,,3539,53,24,13,2365,
"G4802670","1990","Texas","48","480","Kimble County","267","2670","Kimble County",3330,2,5,2,11,,324,0,0,8,440,
"G4802690","1990","Texas","48","480","King County","269","2690","King County",301,0,0,0,0,,16,0,0,0,37,
"G4802710","1990","Texas","48","480","Kinney County","271","2710","Kinney County",1463,48,22,7,9,,1283,9,4,2,272,
"G4802730","1990","Texas","48","480","Kleberg County","273","2730","Kleberg County",10279,955,49,381,81,,10371,43,32,33,8050,
"G4802750","1990","Texas","48","480","Knox County","275","2750","Knox County",3396,335,6,5,7,,369,3,1,0,715,
"G4802770","1990","Texas","48","480","Lamar County","277","2770","Lamar County",36546,6369,403,147,9,,268,28,3,6,170,
"G4802790","1990","Texas","48","480","Lamb County","279","2790","Lamb County",8700,794,36,19,14,,4336,28,52,6,1087,
"G4802810","1990","Texas","48","480","Lampasas County","281","2810","Lampasas County",11321,241,71,126,9,,843,27,8,10,865,
"G4802830","1990","Texas","48","480","La Salle County","283","2830","La Salle County",1102,52,6,5,21,,2465,1,3,5,1594,
"G4802850","1990","Texas","48","480","Lavaca County","285","2850","Lavaca County",15716,1316,15,14,33,,825,26,5,0,740,
"G4802870","1990","Texas","48","480","Lee County","287","2870","Lee County",9650,1752,13,12,17,,407,28,1,3,971,
"G4802890","1990","Texas","48","480","Leon County","289","2890","Leon County",10507,1601,39,8,1,,223,14,0,0,272,
"G4802910","1990","Texas","48","480","Liberty County","291","2910","Liberty County",42699,6821,144,116,66,,1315,90,37,8,1430,
"G4802930","1990","Texas","48","480","Limestone County","293","2930","Limestone County",15239,4127,38,48,35,,456,29,3,2,969,
"G4802950","1990","Texas","48","480","Lipscomb County","295","2950","Lipscomb County",2723,1,27,13,0,,369,0,7,0,3,
"G4802970","1990","Texas","48","480","Live Oak County","297","2970","Live Oak County",6158,3,30,17,24,,2158,7,6,14,1139,
"G4802990","1990","Texas","48","480","Llano County","299","2990","Llano County",11098,22,35,20,3,,288,0,4,0,161,
"G4803010","1990","Texas","48","480","Loving County","301","3010","Loving County",93,0,0,0,0,,0,0,0,0,14,
"G4803030","1990","Texas","48","480","Lubbock County","303","3030","Lubbock County",151414,16646,593,2616,356,,24623,508,93,106,25681,
"G4803050","1990","Texas","48","480","Lynn County","305","3050","Lynn County",3683,222,17,1,16,,1531,1,5,10,1272,
"G4803070","1990","Texas","48","480","McCulloch County","307","3070","McCulloch County",6289,151,14,7,0,,1566,15,0,1,735,
"G4803090","1990","Texas","48","480","McLennan County","309","3090","McLennan County",134507,29036,472,1323,142,,11593,484,91,61,11414,
"G4803110","1990","Texas","48","480","McMullen County","311","3110","McMullen County",493,0,3,0,1,,220,0,0,0,100,
"G4803130","1990","Texas","48","480","Madison County","313","3130","Madison County",7127,2547,54,12,13,,857,28,13,1,279,
"G4803150","1990","Texas","48","480","Marion County","315","3150","Marion County",6696,3093,40,7,1,,96,7,4,0,40,
"G4803170","1990","Texas","48","480","Martin County","317","3170","Martin County",2881,87,11,7,10,,278,2,0,1,1679,
"G4803190","1990","Texas","48","480","Mason County","319","3190","Mason County",2734,6,9,3,0,,350,0,4,1,316,
"G4803210","1990","Texas","48","480","Matagorda County","321","3210","Matagorda County",21878,5030,74,798,60,,4744,76,14,44,4210,
"G4803230","1990","Texas","48","480","Maverick County","323","3230","Maverick County",1571,13,679,51,40,,22177,19,35,20,11773,
"G4803250","1990","Texas","48","480","Medina County","325","3250","Medina County",14928,71,83,47,49,,8680,21,36,21,3376,
"G4803270","1990","Texas","48","480","Menard County","327","3270","Menard County",1511,7,4,0,4,,565,0,1,0,160,
"G4803290","1990","Texas","48","480","Midland County","329","3290","Midland County",74499,8016,347,837,132,,12478,265,67,51,9919,
"G4803310","1990","Texas","48","480","Milam County","331","3310","Milam County",16528,2884,46,23,9,,2075,56,23,14,1288,
"G4803330","1990","Texas","48","480","Mills County","333","3330","Mills County",4029,10,4,1,3,,209,0,0,0,275,
"G4803350","1990","Texas","48","480","Mitchell County","335","3350","Mitchell County",5241,362,13,5,6,,1076,1,1,0,1311,
"G4803370","1990","Texas","48","480","Montague County","337","3370","Montague County",16632,4,71,13,6,,202,1,1,0,344,
"G4803390","1990","Texas","48","480","Montgomery County","339","3390","Montgomery County",159436,7659,646,1143,80,,6671,104,41,89,6332,
"G4803410","1990","Texas","48","480","Moore County","341","3410","Moore County",11707,79,109,255,22,,1082,16,14,27,4554,
"G4803430","1990","Texas","48","480","Morris County","343","3430","Morris County",9660,3220,69,11,1,,110,7,1,7,114,
"G4803450","1990","Texas","48","480","Motley County","345","3450","Motley County",1319,68,5,4,0,,43,0,0,0,93,
"G4803470","1990","Texas","48","480","Nacogdoches County","347","3470","Nacogdoches County",42575,8948,125,283,34,,1197,72,19,28,1472,
"G4803490","1990","Texas","48","480","Navarro County","349","3490","Navarro County",29120,7523,117,254,21,,1202,51,10,17,1611,
"G4803510","1990","Texas","48","480","Newton County","351","3510","Newton County",10329,3027,43,11,6,,73,12,1,0,67,
"G4803530","1990","Texas","48","480","Nolan County","353","3530","Nolan County",11524,732,41,18,33,,1418,43,5,0,2780,
"G4803550","1990","Texas","48","480","Nueces County","355","3550","Nueces County",123716,11946,806,2059,567,,96452,745,369,424,54061,
"G4803570","1990","Texas","48","480","Ochiltree County","357","3570","Ochiltree County",7373,2,87,7,18,,650,0,18,1,972,
"G4803590","1990","Texas","48","480","Oldham County","359","3590","Oldham County",2020,9,29,17,3,,92,0,0,1,107,
"G4803610","1990","Texas","48","480","Orange County","361","3610","Orange County",71142,6734,182,477,41,,1465,34,7,7,420,
"G4803630","1990","Texas","48","480","Palo Pinto County","363","3630","Palo Pinto County",21707,783,79,170,15,,1103,9,8,1,1180,
"G4803650","1990","Texas","48","480","Panola County","365","3650","Panola County",17429,4042,57,23,7,,273,15,0,0,189,
"G4803670","1990","Texas","48","480","Parker County","367","3670","Parker County",60950,570,337,219,12,,1317,19,30,12,1319,
"G4803690","1990","Texas","48","480","Parmer County","369","3690","Parmer County",5600,113,21,20,13,,3380,10,8,4,694,
"G4803710","1990","Texas","48","480","Pecos County","371","3710","Pecos County",6209,51,31,21,32,,3240,11,14,10,5056,
"G4803730","1990","Texas","48","480","Polk County","373","3730","Polk County",24531,3848,635,55,8,,569,48,27,23,943,
"G4803750","1990","Texas","48","480","Potter County","375","3750","Potter County",66877,8460,709,2431,151,,7007,213,192,139,11695,
"G4803770","1990","Texas","48","480","Presidio County","377","3770","Presidio County",1197,2,11,10,0,,4427,4,5,6,975,
"G4803790","1990","Texas","48","480","Rains County","379","3790","Rains County",6234,284,28,8,3,,76,2,1,0,79,
"G4803810","1990","Texas","48","480","Randall County","381","3810","Randall County",81364,1082,414,626,43,,3269,33,40,20,2782,
"G4803830","1990","Texas","48","480","Reagan County","383","3830","Reagan County",2458,108,7,0,0,,1092,19,0,1,829,
"G4803850","1990","Texas","48","480","Real County","385","3850","Real County",1814,0,23,0,1,,250,0,0,0,324,
"G4803870","1990","Texas","48","480","Red River County","387","3870","Red River County",11107,2857,61,14,5,,96,15,14,0,148,
"G4803890","1990","Texas","48","480","Reeves County","389","3890","Reeves County",3909,340,26,31,1,,11384,7,10,5,139,
"G4803910","1990","Texas","48","480","Refugio County","391","3910","Refugio County",4181,608,12,5,6,,2020,37,13,0,1094,
"G4803930","1990","Texas","48","480","Roberts County","393","3930","Roberts County",988,0,1,2,0,,14,0,0,0,20,
"G4803950","1990","Texas","48","480","Robertson County","395","3950","Robertson County",9373,4197,19,12,6,,674,62,17,3,1148,
"G4803970","1990","Texas","48","480","Rockwall County","397","3970","Rockwall County",22981,851,99,159,14,,1010,4,3,5,478,
"G4803990","1990","Texas","48","480","Runnels County","399","3990","Runnels County",8340,181,11,15,7,,2098,2,5,1,634,
"G4804010","1990","Texas","48","480","Rusk County","401","4010","Rusk County",32899,8924,115,49,12,,831,60,35,2,808,
"G4804030","1990","Texas","48","480","Sabine County","403","4030","Sabine County",8339,1109,10,11,6,,55,8,0,1,47,
"G4804050","1990","Texas","48","480","San Augustine County","405","4050","San Augustine County",5607,2236,11,6,1,,56,8,4,0,70,
"G4804070","1990","Texas","48","480","San Jacinto County","407","4070","San Jacinto County",13319,2534,71,14,3,,206,10,3,0,212,
"G4804090","1990","Texas","48","480","San Patricio County","409","4090","San Patricio County",27669,863,150,113,145,,17165,105,69,50,12420,
"G4804110","1990","Texas","48","480","San Saba County","411","4110","San Saba County",4373,13,8,1,8,,571,1,0,0,426,
"G4804130","1990","Texas","48","480","Schleicher County","413","4130","Schleicher County",1898,24,2,0,4,,180,3,1,1,877,
"G4804150","1990","Texas","48","480","Scurry County","415","4150","Scurry County",13214,866,56,28,16,,899,13,6,7,3529,
"G4804170","1990","Texas","48","480","Shackelford County","417","4170","Shackelford County",3016,12,9,2,5,,109,0,0,0,163,
"G4804190","1990","Texas","48","480","Shelby County","419","4190","Shelby County",16719,4710,34,30,2,,328,17,2,1,191,
"G4804210","1990","Texas","48","480","Sherman County","421","4210","Sherman County",2302,4,7,7,0,,514,0,5,0,19,
"G4804230","1990","Texas","48","480","Smith County","423","4230","Smith County",109853,31289,478,623,80,,3823,283,42,15,4823,
"G4804250","1990","Texas","48","480","Somervell County","425","4250","Somervell County",4547,10,34,18,2,,302,0,0,4,443,
"G4804270","1990","Texas","48","480","Starr County","427","4270","Starr County",1001,9,6,13,99,,24066,16,25,12,15271,
"G4804290","1990","Texas","48","480","Stephens County","429","4290","Stephens County",7950,234,29,28,2,,237,18,1,0,511,
"G4804310","1990","Texas","48","480","Sterling County","431","4310","Sterling County",1067,0,4,0,1,,177,0,5,0,184,
"G4804330","1990","Texas","48","480","Stonewall County","433","4330","Stonewall County",1677,88,2,7,2,,221,1,0,0,15,
"G4804350","1990","Texas","48","480","Sutton County","435","4350","Sutton County",2244,1,14,6,4,,881,1,2,0,982,
"G4804370","1990","Texas","48","480","Swisher County","437","4370","Swisher County",5254,332,26,13,12,,448,8,0,4,2036,
"G4804390","1990","Texas","48","480","Tarrant County","439","4390","Tarrant County",857272,138302,4921,28676,1053,,60229,2438,630,1029,75553,
"G4804410","1990","Texas","48","480","Taylor County","441","4410","Taylor County",92955,7336,366,1342,145,,7282,211,84,107,9827,
"G4804430","1990","Texas","48","480","Terrell County","443","4430","Terrell County",651,1,3,2,2,,538,0,2,0,211,
"G4804450","1990","Texas","48","480","Terry County","445","4450","Terry County",7486,438,31,24,45,,2716,11,7,4,2456,
"G4804470","1990","Texas","48","480","Throckmorton County","447","4470","Throckmorton County",1732,0,4,8,0,,46,0,0,0,90,
"G4804490","1990","Texas","48","480","Titus County","449","4490","Titus County",18128,3188,96,23,18,,536,41,11,4,1964,
"G4804510","1990","Texas","48","480","Tom Green County","451","4510","Tom Green County",67642,3955,280,951,129,,11891,181,93,47,13289,
"G4804530","1990","Texas","48","480","Travis County","453","4530","Travis County",375279,60998,1562,15883,996,,47470,2175,527,614,70903,
"G4804550","1990","Texas","48","480","Trinity County","455","4550","Trinity County",9485,1642,24,21,1,,134,3,0,0,135,
"G4804570","1990","Texas","48","480","Tyler County","457","4570","Tyler County",14426,1986,45,12,0,,124,8,1,0,44,
"G4804590","1990","Texas","48","480","Upshur County","459","4590","Upshur County",26714,3858,115,28,14,,362,23,6,1,249,
"G4804610","1990","Texas","48","480","Upton County","461","4610","Upton County",2666,88,19,2,6,,821,6,1,0,838,
"G4804630","1990","Texas","48","480","Uvalde County","463","4630","Uvalde County",9030,35,28,53,90,,6048,12,21,17,8006,
"G4804650","1990","Texas","48","480","Val Verde County","465","4650","Val Verde County",10418,680,61,219,44,,16276,77,65,25,10856,
"G4804670","1990","Texas","48","480","Van Zandt County","467","4670","Van Zandt County",34786,1451,148,41,3,,565,0,7,6,937,
"G4804690","1990","Texas","48","480","Victoria County","469","4690","Victoria County",43835,4638,141,225,150,,15416,268,67,32,9589,
"G4804710","1990","Texas","48","480","Walker County","471","4710","Walker County",32856,12050,147,301,70,,2090,284,40,22,3057,
"G4804730","1990","Texas","48","480","Waller County","473","4730","Waller County",11956,8738,20,66,18,,1031,58,8,3,1492,
"G4804750","1990","Texas","48","480","Ward County","475","4750","Ward County",7728,432,64,20,41,,2177,25,11,5,2612,
"G4804770","1990","Texas","48","480","Washington County","477","4770","Washington County",19321,5427,37,181,30,,461,36,9,5,647,
"G4804790","1990","Texas","48","480","Webb County","479","4790","Webb County",7427,68,44,397,234,,86230,88,157,87,38507,
"G4804810","1990","Texas","48","480","Wharton County","481","4810","Wharton County",23501,6166,17,103,65,,5626,142,21,28,4286,
"G4804830","1990","Texas","48","480","Wheeler County","483","4830","Wheeler County",5297,145,35,21,3,,127,9,7,2,233,
"G4804850","1990","Texas","48","480","Wichita County","485","4850","Wichita County",98127,10986,813,1778,119,,4300,235,90,73,5857,
"G4804870","1990","Texas","48","480","Wilbarger County","487","4870","Wilbarger County",11437,1336,71,70,22,,573,13,9,12,1578,
"G4804890","1990","Texas","48","480","Willacy County","489","4890","Willacy County",2648,73,8,11,28,,11172,6,21,2,3736,
"G4804910","1990","Texas","48","480","Williamson County","491","4910","Williamson County",110724,6537,424,1760,102,,11190,324,84,86,8320,
"G4804930","1990","Texas","48","480","Wilson County","493","4930","Wilson County",14273,235,30,17,41,,5379,7,15,5,2648,
"G4804950","1990","Texas","48","480","Winkler County","495","4950","Winkler County",5236,155,40,8,15,,948,12,8,1,2203,
"G4804970","1990","Texas","48","480","Wise County","497","4970","Wise County",31340,387,189,79,21,,1210,3,21,4,1425,
"G4804990","1990","Texas","48","480","Wood County","499","4990","Wood County",26069,2374,105,39,5,,294,28,4,1,461,
"G4805010","1990","Texas","48","480","Yoakum County","501","5010","Yoakum County",5442,85,30,9,3,,858,1,1,2,2355,
"G4805030","1990","Texas","48","480","Young County","503","5030","Young County",16597,260,53,44,8,,426,8,9,5,716,
"G4805050","1990","Texas","48","480","Zapata County","505","5050","Zapata County",1726,1,8,3,22,,4954,0,1,5,2559,
"G4805070","1990","Texas","48","480","Zavala County","507","5070","Zavala County",954,284,3,0,46,,5489,12,13,3,5358,
"G4900010","1990","Utah","49","490","Beaver County","001","0010","Beaver County",4584,5,36,19,1,,63,0,3,0,54,
"G4900030","1990","Utah","49","490","Box Elder County","003","0030","Box Elder County",34085,16,368,398,8,,648,3,23,11,925,
"G4900050","1990","Utah","49","490","Cache County","005","0050","Cache County",65737,213,525,1893,35,,814,4,22,17,923,
"G4900070","1990","Utah","49","490","Carbon County","007","0070","Carbon County",17670,54,123,110,24,,1390,8,27,6,816,
"G4900090","1990","Utah","49","490","Daggett County","009","0090","Daggett County",665,0,6,4,0,,9,0,3,1,2,
"G4900110","1990","Utah","49","490","Davis County","011","0110","Davis County",174198,2282,995,3112,79,,4193,73,119,151,2739,
"G4900130","1990","Utah","49","490","Duchesne County","013","0130","Duchesne County",11630,8,623,31,3,,177,2,41,8,122,
"G4900150","1990","Utah","49","490","Emery County","015","0150","Emery County",10035,4,39,33,2,,92,0,5,3,119,
"G4900170","1990","Utah","49","490","Garfield County","017","0170","Garfield County",3868,1,68,8,0,,22,0,5,0,8,
"G4900190","1990","Utah","49","490","Grand County","019","0190","Grand County",6108,6,192,22,1,,233,1,11,2,44,
"G4900210","1990","Utah","49","490","Iron County","021","0210","Iron County",19669,40,612,85,1,,253,3,23,13,90,
"G4900230","1990","Utah","49","490","Juab County","023","0230","Juab County",5644,2,81,10,7,,36,0,4,0,33,
"G4900250","1990","Utah","49","490","Kane County","025","0250","Kane County",4962,5,77,24,0,,70,0,0,1,30,
"G4900270","1990","Utah","49","490","Millard County","027","0270","Millard County",10647,2,178,104,0,,151,0,6,1,244,
"G4900290","1990","Utah","49","490","Morgan County","029","0290","Morgan County",5421,7,7,15,0,,41,0,1,0,36,
"G4900310","1990","Utah","49","490","Piute County","031","0310","Piute County",1252,0,9,1,0,,15,0,0,0,0,
"G4900330","1990","Utah","49","490","Rich County","033","0330","Rich County",1696,1,1,6,0,,8,0,0,0,13,
"G4900350","1990","Utah","49","490","Salt Lake County","035","0350","Salt Lake County",651565,5205,5458,19586,495,,23576,458,653,449,18511,
"G4900370","1990","Utah","49","490","San Juan County","037","0370","San Juan County",5347,10,6782,36,6,,154,1,77,4,204,
"G4900390","1990","Utah","49","490","Sanpete County","039","0390","Sanpete County",15329,11,109,245,5,,210,0,22,1,327,
"G4900410","1990","Utah","49","490","Sevier County","041","0410","Sevier County",14798,5,312,26,1,,184,1,6,1,97,
"G4900430","1990","Utah","49","490","Summit County","043","0430","Summit County",15035,18,62,77,0,,269,0,4,1,52,
"G4900450","1990","Utah","49","490","Tooele County","045","0450","Tooele County",22865,224,354,184,14,,1482,4,37,21,1416,
"G4900470","1990","Utah","49","490","Uintah County","047","0470","Uintah County",19178,9,2238,80,15,,359,0,97,2,233,
"G4900490","1990","Utah","49","490","Utah County","049","0490","Utah County",249056,359,1758,3864,65,,4540,15,155,94,3684,
"G4900510","1990","Utah","49","490","Wasatch County","051","0510","Wasatch County",9752,3,62,18,1,,185,0,6,1,61,
"G4900530","1990","Utah","49","490","Washington County","053","0530","Washington County",46665,63,678,276,16,,537,3,28,14,280,
"G4900550","1990","Utah","49","490","Wayne County","055","0550","Wayne County",2109,1,40,2,0,,14,0,0,0,11,
"G4900570","1990","Utah","49","490","Weber County","057","0570","Weber County",141684,2314,955,2221,114,,4866,132,157,79,5808,
"G5000010","1990","Vermont","50","500","Addison County","001","0010","Addison County",32336,126,76,191,16,,170,7,1,2,28,
"G5000030","1990","Vermont","50","500","Bennington County","003","0030","Bennington County",35276,114,51,179,5,,188,2,3,5,22,
"G5000050","1990","Vermont","50","500","Caledonia County","005","0050","Caledonia County",27535,52,95,68,6,,72,2,5,2,9,
