GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,AE7AA2010,AE7AB2010,AE7AC2010,AE7AD2010,AE7AE2010,AE7AF2010,AE7AG2010,AE7AH2010,AE7AI2010,AE7AJ2010,AE7AK2010,AE7AL2010
"G5101410","2010","Virginia","51","510","Patrick County","141","1410","Patrick County",16680,1085,50,42,8,181,167,0,2,0,246,29
"G5101430","2010","Virginia","51","510","Pittsylvania County","143","1430","Pittsylvania County",47250,13963,124,193,42,602,668,55,27,6,483,93
"G5101450","2010","Virginia","51","510","Powhatan County","145","1450","Powhatan County",23231,3798,75,141,16,283,284,24,2,1,138,53
"G5101470","2010","Virginia","51","510","Prince Edward County","147","1470","Prince Edward County",14544,7668,60,218,33,320,252,88,9,3,128,45
"G5101490","2010","Virginia","51","510","Prince George County","149","1490","Prince George County",20822,11150,184,620,61,830,1023,279,23,29,516,188
"G5101530","2010","Virginia","51","510","Prince William County","153","1530","Prince William County",195656,78492,984,30400,1227,13783,36745,2704,1408,442,33444,6717
"G5101550","2010","Virginia","51","510","Pulaski County","155","1550","Pulaski County",31972,1744,61,186,25,452,278,13,3,0,91,47
"G5101570","2010","Virginia","51","510","Rappahannock County","157","1570","Rappahannock County",6653,318,15,42,9,108,181,3,3,0,28,13
"G5101590","2010","Virginia","51","510","Richmond County","159","1590","Richmond County",5755,2793,24,41,4,127,246,11,10,1,230,12
"G5101610","2010","Virginia","51","510","Roanoke County","161","1610","Roanoke County",81886,4580,121,2481,89,1268,1254,63,16,12,446,160
"G5101630","2010","Virginia","51","510","Rockbridge County","163","1630","Rockbridge County",20915,585,99,106,15,291,182,9,7,1,71,26
"G5101650","2010","Virginia","51","510","Rockingham County","165","1650","Rockingham County",69640,1216,83,462,44,793,1542,57,126,8,2055,288
"G5101670","2010","Virginia","51","510","Russell County","167","1670","Russell County",28142,227,40,54,9,150,128,6,15,0,108,18
"G5101690","2010","Virginia","51","510","Scott County","169","1690","Scott County",22585,135,48,35,3,137,115,0,4,13,88,14
"G5101710","2010","Virginia","51","510","Shenandoah County","171","1710","Shenandoah County",37886,699,71,216,28,516,1184,35,30,8,1157,163
"G5101730","2010","Virginia","51","510","Smyth County","173","1730","Smyth County",30642,630,41,85,18,265,205,10,1,0,269,42
"G5101750","2010","Virginia","51","510","Southampton County","175","1750","Southampton County",11138,6893,52,51,13,220,77,23,10,1,51,41
"G5101770","2010","Virginia","51","510","Spotsylvania County","177","1770","Spotsylvania County",88077,18298,323,2903,272,3246,4375,373,74,65,3579,812
"G5101790","2010","Virginia","51","510","Stafford County","179","1790","Stafford County",87434,21259,454,3694,293,3952,6049,622,122,90,3827,1165
"G5101810","2010","Virginia","51","510","Surry County","181","1810","Surry County",3583,3240,21,25,4,99,35,14,0,1,17,19
"G5101830","2010","Virginia","51","510","Sussex County","183","1830","Sussex County",4663,6996,19,46,9,86,84,27,4,2,145,6
"G5101850","2010","Virginia","51","510","Tazewell County","185","1850","Tazewell County",42692,1330,54,292,23,391,176,3,3,3,75,36
"G5101870","2010","Virginia","51","510","Warren County","187","1870","Warren County",33345,1709,103,357,35,708,799,27,27,13,341,111
"G5101910","2010","Virginia","51","510","Washington County","191","1910","Washington County",52798,686,90,208,21,349,451,4,9,11,214,35
"G5101930","2010","Virginia","51","510","Westmoreland County","193","1930","Westmoreland County",11087,4855,64,94,14,338,414,36,9,10,481,52
"G5101950","2010","Virginia","51","510","Wise County","195","1950","Wise County",38301,2118,51,143,20,348,260,19,2,0,153,37
"G5101970","2010","Virginia","51","510","Wythe County","197","1970","Wythe County",27649,809,39,127,13,318,141,9,2,5,97,26
"G5101990","2010","Virginia","51","510","York County","199","1990","York County",48470,8599,225,3261,136,1881,1561,152,26,43,748,362
"G5105100","2010","Virginia","51","510","Alexandria city","510","5100","Alexandria city",74878,29778,327,8460,485,3514,10308,713,262,113,9417,1711
"G5105150","2010","Virginia","51","510","Bedford city","515","5150","Bedford city",4671,1245,7,42,11,112,84,11,6,0,26,7
"G5105200","2010","Virginia","51","510","Bristol city","520","5200","Bristol city",16099,1000,49,125,24,317,115,9,3,1,68,25
"G5105300","2010","Virginia","51","510","Buena Vista city","530","5300","Buena Vista city",5982,345,71,41,0,108,68,2,2,0,28,3
"G5105400","2010","Virginia","51","510","Charlottesville city","540","5400","Charlottesville city",28827,8344,65,2771,89,1156,1204,93,51,17,705,153
"G5105500","2010","Virginia","51","510","Chesapeake city","550","5500","Chesapeake city",134251,65204,720,6436,266,5626,4761,1033,151,116,2494,1151
"G5105700","2010","Virginia","51","510","Colonial Heights city","570","5700","Colonial Heights city",14020,1732,63,578,14,330,306,51,5,8,244,60
"G5105800","2010","Virginia","51","510","Covington city","580","5800","Covington city",4955,741,18,33,8,114,59,5,0,1,25,2
"G5105900","2010","Virginia","51","510","Danville city","590","5900","Danville city",20107,20725,66,405,33,474,424,70,9,9,631,102
"G5105950","2010","Virginia","51","510","Emporia city","595","5950","Emporia city",1848,3685,8,47,7,70,89,21,11,0,120,21
"G5106000","2010","Virginia","51","510","Fairfax city","600","6000","Fairfax city",13849,1030,62,3414,48,606,1857,41,49,32,1275,302
"G5106100","2010","Virginia","51","510","Falls Church city","610","6100","Falls Church city",9093,523,23,1154,20,410,760,9,10,12,239,79
"G5106200","2010","Virginia","51","510","Franklin city","620","6200","Franklin city",3333,4867,27,65,8,141,47,17,1,1,51,24
"G5106300","2010","Virginia","51","510","Fredericksburg city","630","6300","Fredericksburg city",14760,5367,58,686,64,744,836,131,42,20,1373,205
"G5106400","2010","Virginia","51","510","Galax city","640","6400","Galax city",5501,407,7,40,7,91,543,32,0,5,356,53
"G5106500","2010","Virginia","51","510","Hampton city","650","6500","Hampton city",56283,66878,498,3082,266,4188,2359,1226,96,64,1560,936
"G5106600","2010","Virginia","51","510","Harrisonburg city","660","6600","Harrisonburg city",35391,2911,67,1759,112,1009,2980,201,60,21,3918,485
"G5106700","2010","Virginia","51","510","Hopewell city","670","6700","Hopewell city",12005,8216,78,197,37,578,510,151,9,8,660,142
"G5106780","2010","Virginia","51","510","Lexington city","678","6780","Lexington city",5807,668,8,157,12,119,196,12,0,2,52,9
"G5106800","2010","Virginia","51","510","Lynchburg city","680","6800","Lynchburg city",47574,21984,200,1879,184,1447,1100,156,37,26,766,215
"G5106830","2010","Virginia","51","510","Manassas city","683","6830","Manassas city",17994,4905,99,1902,125,920,5342,283,130,34,5378,709
"G5106850","2010","Virginia","51","510","Manassas Park city","685","6850","Manassas Park city",6070,1784,31,1278,48,417,1915,68,25,23,2256,358
"G5106900","2010","Virginia","51","510","Martinsville city","690","6900","Martinsville city",6707,6191,18,127,10,216,196,22,9,3,271,51
"G5107000","2010","Virginia","51","510","Newport News city","700","7000","Newport News city",83153,71727,682,5142,308,6117,5365,1787,169,129,4542,1598
"G5107100","2010","Virginia","51","510","Norfolk city","710","7100","Norfolk city",107463,102452,935,8220,471,7118,6841,2220,265,175,4936,1707
"G5107200","2010","Virginia","51","510","Norton city","720","7200","Norton city",3478,250,5,56,6,95,32,0,0,0,36,0
"G5107300","2010","Virginia","51","510","Petersburg city","730","7300","Petersburg city",4902,25419,87,275,31,490,315,227,10,11,566,87
"G5107350","2010","Virginia","51","510","Poquoson city","735","7350","Poquoson city",11398,78,34,262,6,151,159,0,4,1,33,24
"G5107400","2010","Virginia","51","510","Portsmouth city","740","7400","Portsmouth city",38526,50327,379,1098,118,2168,1175,551,42,33,798,320
"G5107500","2010","Virginia","51","510","Radford city","750","7500","Radford city",14075,1262,30,256,23,377,198,17,3,5,133,29
"G5107600","2010","Virginia","51","510","Richmond city","760","7600","Richmond city",79813,102264,514,4772,367,3681,3475,1078,191,136,6964,959
"G5107700","2010","Virginia","51","510","Roanoke city","770","7700","Roanoke city",60042,27256,198,1712,199,2280,2301,356,81,45,2100,462
"G5107750","2010","Virginia","51","510","Salem city","775","7750","Salem city",21653,1732,55,404,31,326,219,31,7,4,292,48
"G5107900","2010","Virginia","51","510","Staunton city","790","7900","Staunton city",19584,2859,41,185,61,503,290,26,7,7,128,55
"G5108000","2010","Virginia","51","510","Suffolk city","800","8000","Suffolk city",43034,35771,232,1374,109,1650,1163,349,36,30,539,298
"G5108100","2010","Virginia","51","510","Virginia Beach city","810","8100","Virginia Beach city",282470,83210,1349,26914,863,14201,14200,2725,336,512,7759,3455
"G5108200","2010","Virginia","51","510","Waynesboro city","820","8200","Waynesboro city",16704,2176,50,159,29,551,570,53,8,0,576,130
"G5108300","2010","Virginia","51","510","Williamsburg city","830","8300","Williamsburg city",9952,1918,35,806,23,393,455,50,3,7,330,96
"G5108400","2010","Virginia","51","510","Winchester city","840","8400","Winchester city",18085,2783,37,602,57,598,1447,81,56,13,2242,202
"G5300010","2010","Washington","53","530","Adams County","001","0010","Adams County",7262,47,76,102,18,124,4441,62,280,27,5881,408
"G5300030","2010","Washington","53","530","Asotin County","003","0030","Asotin County",20026,89,272,150,12,431,366,3,30,3,151,90
"G5300050","2010","Washington","53","530","Benton County","005","0050","Benton County",130437,2031,1280,4842,260,3631,13981,190,294,102,15538,2591
"G5300070","2010","Washington","53","530","Chelan County","007","0070","Chelan County",51202,177,514,659,76,1112,6282,59,186,29,11279,878
"G5300090","2010","Washington","53","530","Clallam County","009","0090","Clallam County",60400,558,3326,1079,114,2300,1692,38,304,22,1155,416
"G5300110","2010","Washington","53","530","Clark County","011","0110","Clark County",347793,8025,2970,19865,639,13905,15604,401,654,347,11846,3314
"G5300130","2010","Washington","53","530","Columbia County","013","0130","Columbia County",3649,12,47,37,9,70,142,0,11,0,62,39
"G5300150","2010","Washington","53","530","Cowlitz County","015","0150","Cowlitz County",87825,572,1361,1681,64,2932,3244,70,209,51,3511,890
"G5300170","2010","Washington","53","530","Douglas County","017","0170","Douglas County",26070,85,293,320,52,598,4503,43,112,15,5927,413
"G5300190","2010","Washington","53","530","Ferry County","019","0190","Ferry County",5662,18,1215,60,8,334,96,8,44,0,81,25
"G5300210","2010","Washington","53","530","Franklin County","021","0210","Franklin County",33804,1339,357,1476,96,1087,13466,134,174,65,24785,1380
"G5300230","2010","Washington","53","530","Garfield County","023","0230","Garfield County",2102,0,5,38,4,26,23,0,1,1,48,18
"G5300250","2010","Washington","53","530","Grant County","025","0250","Grant County",51066,710,779,837,95,1470,13840,280,309,44,18059,1631
"G5300270","2010","Washington","53","530","Grays Harbor County","027","0270","Grays Harbor County",59282,762,3005,1172,72,2232,2543,41,320,42,2745,581
"G5300290","2010","Washington","53","530","Island County","029","0290","Island County",65209,1641,561,3747,110,2943,2402,75,97,83,1071,567
"G5300310","2010","Washington","53","530","Jefferson County","031","0310","Jefferson County",26681,237,628,522,61,895,517,9,53,5,139,125
"G5300330","2010","Washington","53","530","King County","033","0330","King County",1251300,116326,12931,294097,4688,79529,74545,3475,3216,2464,71408,17270
"G5300350","2010","Washington","53","530","Kitsap County","035","0350","Kitsap County",198745,6329,3524,14259,423,12167,8624,321,516,447,3496,2282
"G5300370","2010","Washington","53","530","Kittitas County","037","0370","Kittitas County",35214,339,353,851,52,985,1330,25,41,16,1448,261
"G5300390","2010","Washington","53","530","Klickitat County","039","0390","Klickitat County",17022,42,434,139,15,495,802,8,47,7,1132,175
"G5300410","2010","Washington","53","530","Lewis County","041","0410","Lewis County",64881,370,952,746,73,1906,2831,35,121,35,2974,531
"G5300430","2010","Washington","53","530","Lincoln County","043","0430","Lincoln County",9891,25,162,46,5,202,147,3,11,0,44,34
"G5300450","2010","Washington","53","530","Mason County","045","0450","Mason County",50349,609,1864,906,81,2046,1932,50,375,52,1968,467
"G5300470","2010","Washington","53","530","Okanogan County","047","0470","Okanogan County",28092,131,4391,250,42,987,2307,28,284,18,4121,469
"G5300490","2010","Washington","53","530","Pacific County","049","0490","Pacific County",17699,67,427,438,13,599,587,12,56,4,913,105
"G5300510","2010","Washington","53","530","Pend Oreille County","051","0510","Pend Oreille County",11677,50,466,89,24,304,230,2,22,0,67,70
"G5300530","2010","Washington","53","530","Pierce County","053","0530","Pierce County",559160,51436,9143,56725,1415,44497,30880,2562,1736,1364,26457,9850
"G5300550","2010","Washington","53","530","San Juan County","055","0550","San Juan County",14228,49,84,193,35,323,369,5,27,3,377,76
"G5300570","2010","Washington","53","530","Skagit County","057","0570","Skagit County",89694,640,2038,2205,159,2456,7754,134,478,101,9959,1283
"G5300590","2010","Washington","53","530","Skamania County","059","0590","Skamania County",9918,44,150,107,7,287,347,2,23,0,139,42
"G5300610","2010","Washington","53","530","Snohomish County","061","0610","Snohomish County",529814,17299,8451,65762,1220,26540,29197,869,1342,758,25901,6182
"G5300630","2010","Washington","53","530","Spokane County","063","0630","Spokane County",408629,7714,6478,11616,610,14914,11646,342,817,243,5270,2942
"G5300650","2010","Washington","53","530","Stevens County","065","0650","Stevens County",38261,145,2275,296,73,1296,662,0,138,9,216,160
"G5300670","2010","Washington","53","530","Thurston County","067","0670","Thurston County",199019,6420,3009,14689,417,10923,8837,332,506,309,5231,2572
"G5300690","2010","Washington","53","530","Wahkiakum County","069","0690","Wahkiakum County",3678,8,48,28,4,104,60,2,4,1,22,19
"G5300710","2010","Washington","53","530","Walla Walla County","071","0710","Walla Walla County",43604,1004,452,892,54,1182,6050,75,151,33,4638,646
"G5300730","2010","Washington","53","530","Whatcom County","073","0730","Whatcom County",164675,1789,5070,7447,365,6038,7141,140,613,135,6212,1515
"G5300750","2010","Washington","53","530","Whitman County","075","0750","Whitman County",36760,721,272,3548,42,1393,1106,27,36,27,607,237
"G5300770","2010","Washington","53","530","Yakima County","077","0770","Yakima County",116024,1743,9072,2501,331,4090,39032,577,1496,263,63083,5019
"G5400010","2010","West Virginia","54","540","Barbour County","001","0010","Barbour County",16005,120,91,37,6,234,54,4,5,0,23,10
"G5400030","2010","West Virginia","54","540","Berkeley County","003","0030","Berkeley County",89379,7234,242,889,102,2362,2121,198,44,27,1187,384
"G5400050","2010","West Virginia","54","540","Boone County","005","0050","Boone County",24220,122,33,22,5,130,51,0,2,0,36,8
"G5400070","2010","West Virginia","54","540","Braxton County","007","0070","Braxton County",14206,59,38,27,5,121,53,0,4,1,2,7
"G5400090","2010","West Virginia","54","540","Brooke County","009","0090","Brooke County",23241,273,19,98,16,259,117,8,2,0,21,15
"G5400110","2010","West Virginia","54","540","Cabell County","011","0110","Cabell County",87520,4717,209,952,77,1798,674,67,11,13,178,103
"G5400130","2010","West Virginia","54","540","Calhoun County","013","0130","Calhoun County",7465,15,21,15,1,53,39,1,0,0,14,3
"G5400150","2010","West Virginia","54","540","Clay County","015","0150","Clay County",9243,6,19,9,3,73,28,0,0,0,2,3
"G5400170","2010","West Virginia","54","540","Doddridge County","017","0170","Doddridge County",7926,111,24,15,1,86,29,0,0,0,4,6
"G5400190","2010","West Virginia","54","540","Fayette County","019","0190","Fayette County",42763,2097,91,94,19,573,263,25,1,2,65,46
"G5400210","2010","West Virginia","54","540","Gilmer County","021","0210","Gilmer County",6952,1048,28,45,5,122,221,25,14,2,206,25
"G5400230","2010","West Virginia","54","540","Grant County","023","0230","Grant County",11618,72,17,20,4,86,39,8,1,2,54,16
"G5400250","2010","West Virginia","54","540","Greenbrier County","025","0250","Greenbrier County",33330,973,88,150,20,497,235,8,24,0,118,37
"G5400270","2010","West Virginia","54","540","Hampshire County","027","0270","Hampshire County",23146,225,49,65,5,232,155,15,1,1,35,35
"G5400290","2010","West Virginia","54","540","Hancock County","029","0290","Hancock County",29143,708,33,87,18,373,222,4,6,8,45,29
"G5400310","2010","West Virginia","54","540","Hardy County","031","0310","Hardy County",12936,327,24,142,10,108,225,27,0,1,198,27
"G5400330","2010","West Virginia","54","540","Harrison County","033","0330","Harrison County",65629,1111,127,335,30,984,677,10,9,8,94,85
"G5400350","2010","West Virginia","54","540","Jackson County","035","0350","Jackson County",28563,78,41,88,5,251,110,7,7,0,54,7
"G5400370","2010","West Virginia","54","540","Jefferson County","037","0370","Jefferson County",45565,3445,115,635,78,1171,1311,79,17,16,868,198
"G5400390","2010","West Virginia","54","540","Kanawha County","039","0390","Kanawha County",170969,13950,388,2019,207,3718,1067,165,22,22,319,217
"G5400410","2010","West Virginia","54","540","Lewis County","041","0410","Lewis County",15964,65,32,52,7,148,65,9,1,4,10,15
"G5400430","2010","West Virginia","54","540","Lincoln County","043","0430","Lincoln County",21433,18,18,24,3,128,71,0,3,0,9,13
"G5400450","2010","West Virginia","54","540","Logan County","045","0450","Logan County",35285,780,30,101,15,274,190,8,3,0,39,18
"G5400470","2010","West Virginia","54","540","McDowell County","047","0470","McDowell County",19637,2098,34,15,7,231,73,9,0,0,4,5
"G5400490","2010","West Virginia","54","540","Marion County","049","0490","Marion County",52874,1838,101,286,43,762,352,20,6,2,77,57
"G5400510","2010","West Virginia","54","540","Marshall County","051","0510","Marshall County",32243,175,43,119,9,253,186,2,4,2,39,32
"G5400530","2010","West Virginia","54","540","Mason County","053","0530","Mason County",26618,171,39,101,10,266,86,0,2,1,20,10
"G5400550","2010","West Virginia","54","540","Mercer County","055","0550","Mercer County",56711,3740,135,325,38,835,298,51,6,2,69,54
"G5400570","2010","West Virginia","54","540","Mineral County","057","0570","Mineral County",26742,769,34,111,16,338,148,13,7,0,24,10
"G5400590","2010","West Virginia","54","540","Mingo County","059","0590","Mingo County",25944,471,18,43,5,239,104,2,0,1,3,9
"G5400610","2010","West Virginia","54","540","Monongalia County","061","0610","Monongalia County",86298,3436,132,2971,93,1567,1190,60,13,18,274,137
"G5400630","2010","West Virginia","54","540","Monroe County","063","0630","Monroe County",13110,89,26,18,10,166,52,2,1,0,12,16
"G5400650","2010","West Virginia","54","540","Morgan County","065","0650","Morgan County",16949,96,43,54,10,206,114,1,12,0,27,29
"G5400670","2010","West Virginia","54","540","Nicholas County","067","0670","Nicholas County",25688,42,51,75,2,229,117,1,2,1,18,7
"G5400690","2010","West Virginia","54","540","Ohio County","069","0690","Ohio County",41163,1614,56,370,49,829,253,22,6,8,40,33
"G5400710","2010","West Virginia","54","540","Pendleton County","071","0710","Pendleton County",7353,149,15,21,0,86,49,1,3,0,13,5
"G5400730","2010","West Virginia","54","540","Pleasants County","073","0730","Pleasants County",7354,96,11,8,8,67,47,4,1,0,3,6
"G5400750","2010","West Virginia","54","540","Pocahontas County","075","0750","Pocahontas County",8480,58,17,5,4,87,48,2,2,0,15,1
"G5400770","2010","West Virginia","54","540","Preston County","077","0770","Preston County",32557,360,61,58,13,242,167,1,2,0,40,19
"G5400790","2010","West Virginia","54","540","Putnam County","079","0790","Putnam County",53377,478,115,433,37,562,307,12,6,1,116,42
"G5400810","2010","West Virginia","54","540","Raleigh County","081","0810","Raleigh County",69246,6390,180,738,61,1248,554,78,14,3,227,120
"G5400830","2010","West Virginia","54","540","Randolph County","083","0830","Randolph County",28474,343,63,99,14,220,140,1,3,1,27,20
"G5400850","2010","West Virginia","54","540","Ritchie County","085","0850","Ritchie County",10275,20,11,10,7,71,33,0,3,0,11,8
"G5400870","2010","West Virginia","54","540","Roane County","087","0870","Roane County",14613,19,25,39,3,124,69,0,0,4,27,3
"G5400890","2010","West Virginia","54","540","Summers County","089","0890","Summers County",12837,645,38,28,12,178,120,19,2,3,37,8
"G5400910","2010","West Virginia","54","540","Taylor County","091","0910","Taylor County",16377,125,37,60,3,150,104,0,2,0,16,21
"G5400930","2010","West Virginia","54","540","Tucker County","093","0930","Tucker County",7024,11,11,9,3,42,27,0,5,0,5,4
"G5400950","2010","West Virginia","54","540","Tyler County","095","0950","Tyler County",9071,13,16,12,1,46,41,1,2,0,2,3
"G5400970","2010","West Virginia","54","540","Upshur County","097","0970","Upshur County",23494,145,51,86,7,221,181,13,3,1,35,17
"G5400990","2010","West Virginia","54","540","Wayne County","099","0990","Wayne County",41706,74,106,76,6,295,164,0,3,1,25,25
"G5401010","2010","West Virginia","54","540","Webster County","101","1010","Webster County",8989,14,6,6,1,90,38,0,0,0,5,5
"G5401030","2010","West Virginia","54","540","Wetzel County","103","1030","Wetzel County",16319,24,12,41,3,101,52,0,2,0,23,6
"G5401050","2010","West Virginia","54","540","Wirt County","105","1050","Wirt County",5610,9,12,11,0,49,21,0,0,1,0,4
"G5401070","2010","West Virginia","54","540","Wood County","107","1070","Wood County",83352,940,184,496,70,1170,494,18,3,5,105,119
"G5401090","2010","West Virginia","54","540","Wyoming County","109","1090","Wyoming County",23270,116,33,27,5,240,86,1,2,0,7,9
"G5500010","2010","Wisconsin","55","550","Adams County","001","0010","Adams County",19013,611,179,84,5,200,396,22,26,2,261,76
"G5500030","2010","Wisconsin","55","550","Ashland County","003","0030","Ashland County",13534,47,1713,62,7,492,128,1,78,1,49,45
"G5500050","2010","Wisconsin","55","550","Barron County","005","0050","Barron County",43567,397,380,223,10,431,509,10,26,3,226,88
"G5500070","2010","Wisconsin","55","550","Bayfield County","007","0070","Bayfield County",12955,44,1393,49,7,408,69,2,42,0,22,23
"G5500090","2010","Wisconsin","55","550","Brown County","009","0090","Brown County",207702,5286,5968,6745,175,4146,6713,205,747,83,8980,1257
"G5500110","2010","Wisconsin","55","550","Buffalo County","011","0110","Buffalo County",13135,35,37,27,26,90,118,2,1,1,96,19
"G5500130","2010","Wisconsin","55","550","Burnett County","013","0130","Burnett County",14067,81,704,55,6,350,96,0,14,0,61,23
"G5500150","2010","Wisconsin","55","550","Calumet County","015","0150","Calumet County",45325,236,179,1041,24,476,862,10,24,6,681,107
"G5500170","2010","Wisconsin","55","550","Chippewa County","017","0170","Chippewa County",59028,961,272,781,16,557,476,21,38,7,166,92
"G5500190","2010","Wisconsin","55","550","Clark County","019","0190","Clark County",32865,73,163,134,7,156,473,7,11,1,766,34
"G5500210","2010","Wisconsin","55","550","Columbia County","021","0210","Columbia County",53628,697,233,322,15,494,840,20,44,8,426,106
"G5500230","2010","Wisconsin","55","550","Crawford County","023","0230","Crawford County",15991,288,36,66,3,110,89,8,3,0,33,17
"G5500250","2010","Wisconsin","55","550","Dane County","025","0250","Dane County",399488,24717,1338,23048,628,9929,14143,630,392,153,11436,2171
"G5500270","2010","Wisconsin","55","550","Dodge County","027","0270","Dodge County",81325,2361,369,499,23,660,1969,20,16,14,1286,217
"G5500290","2010","Wisconsin","55","550","Door County","029","0290","Door County",26483,139,142,116,7,227,356,5,20,0,242,48
"G5500310","2010","Wisconsin","55","550","Douglas County","031","0310","Douglas County",40854,475,838,377,19,1102,312,11,30,7,63,71
"G5500330","2010","Wisconsin","55","550","Dunn County","033","0330","Dunn County",41225,215,152,1156,13,470,320,5,16,2,215,68
"G5500350","2010","Wisconsin","55","550","Eau Claire County","035","0350","Eau Claire County",90918,837,430,3306,50,1391,1028,37,41,22,469,207
"G5500370","2010","Wisconsin","55","550","Florence County","037","0370","Florence County",4287,10,30,14,0,45,19,0,1,0,14,3
"G5500390","2010","Wisconsin","55","550","Fond du Lac County","039","0390","Fond du Lac County",93398,1226,422,1145,45,1029,2276,79,49,24,1655,285
"G5500410","2010","Wisconsin","55","550","Forest County","041","0410","Forest County",7646,71,1213,23,4,209,44,5,43,1,28,17
"G5500430","2010","Wisconsin","55","550","Grant County","043","0430","Grant County",49296,573,89,304,9,288,359,15,14,13,212,36
"G5500450","2010","Wisconsin","55","550","Green County","045","0450","Green County",35113,137,50,206,15,288,480,3,15,3,475,57
"G5500470","2010","Wisconsin","55","550","Green Lake County","047","0470","Green Lake County",17990,79,46,90,6,97,438,9,6,1,262,27
"G5500490","2010","Wisconsin","55","550","Iowa County","049","0490","Iowa County",22904,86,35,129,12,185,223,1,1,5,90,16
"G5500510","2010","Wisconsin","55","550","Iron County","051","0510","Iron County",5772,3,33,18,0,55,18,0,3,0,13,1
"G5500530","2010","Wisconsin","55","550","Jackson County","053","0530","Jackson County",17987,390,1211,70,9,263,271,10,60,3,135,40
"G5500550","2010","Wisconsin","55","550","Jefferson County","055","0550","Jefferson County",75903,628,212,564,57,767,2729,53,45,14,2422,292
"G5500570","2010","Wisconsin","55","550","Juneau County","057","0570","Juneau County",24706,545,361,117,9,239,371,12,37,5,179,83
"G5500590","2010","Wisconsin","55","550","Kenosha County","059","0590","Kenosha County",129892,10655,513,2410,177,3187,9524,397,301,72,7703,1595
"G5500610","2010","Wisconsin","55","550","Kewaunee County","061","0610","Kewaunee County",19724,63,75,64,15,170,231,6,2,1,204,19
"G5500630","2010","Wisconsin","55","550","La Crosse County","063","0630","La Crosse County",104417,1553,438,4754,85,1650,1123,57,55,16,286,204
"G5500650","2010","Wisconsin","55","550","Lafayette County","065","0650","Lafayette County",16102,39,36,57,0,80,190,0,12,1,303,16
"G5500670","2010","Wisconsin","55","550","Langlade County","067","0670","Langlade County",19109,70,172,62,5,235,158,2,19,1,95,49
"G5500690","2010","Wisconsin","55","550","Lincoln County","069","0690","Lincoln County",27763,152,89,134,14,251,166,5,11,0,117,41
"G5500710","2010","Wisconsin","55","550","Manitowoc County","071","0710","Manitowoc County",75210,412,395,2037,51,772,1192,30,55,23,1018,247
"G5500730","2010","Wisconsin","55","550","Marathon County","073","0730","Marathon County",121007,820,566,7132,65,1481,1439,21,68,46,1158,260
"G5500750","2010","Wisconsin","55","550","Marinette County","075","0750","Marinette County",40260,106,216,225,20,400,299,2,22,2,156,41
"G5500770","2010","Wisconsin","55","550","Marquette County","077","0770","Marquette County",14697,75,81,68,4,88,223,2,5,0,122,39
"G5500780","2010","Wisconsin","55","550","Menominee County","078","0780","Menominee County",447,19,3538,1,0,49,4,0,163,0,6,5
"G5500790","2010","Wisconsin","55","550","Milwaukee County","079","0790","Milwaukee County",514958,248794,5212,32303,1139,19290,59698,4970,1596,482,50290,9003
"G5500810","2010","Wisconsin","55","550","Monroe County","081","0810","Monroe County",41260,475,464,321,15,477,680,37,46,8,749,141
"G5500830","2010","Wisconsin","55","550","Oconto County","083","0830","Oconto County",36167,68,443,113,11,339,251,5,24,3,187,49
"G5500850","2010","Wisconsin","55","550","Oneida County","085","0850","Oneida County",34560,150,295,193,2,413,227,2,28,0,80,48
"G5500870","2010","Wisconsin","55","550","Outagamie County","087","0870","Outagamie County",158366,1682,2719,5263,96,2210,2872,54,263,31,2632,507
"G5500890","2010","Wisconsin","55","550","Ozaukee County","089","0890","Ozaukee County",80689,1144,174,1525,54,853,1321,33,34,4,429,135
"G5500910","2010","Wisconsin","55","550","Pepin County","091","0910","Pepin County",7305,18,17,14,4,39,32,3,2,0,31,4
"G5500930","2010","Wisconsin","55","550","Pierce County","093","0930","Pierce County",39264,223,141,304,24,440,350,9,10,4,177,73
"G5500950","2010","Wisconsin","55","550","Polk County","095","0950","Polk County",42475,91,424,154,18,387,332,5,30,12,208,69
"G5500970","2010","Wisconsin","55","550","Portage County","097","0970","Portage County",64897,362,222,1967,35,683,1084,21,43,16,511,178
"G5500990","2010","Wisconsin","55","550","Price County","099","0990","Price County",13661,34,50,122,7,132,89,5,4,4,35,16
"G5501010","2010","Wisconsin","55","550","Racine County","101","1010","Racine County",145414,21212,614,2121,228,3273,10317,555,167,53,9818,1636
"G5501030","2010","Wisconsin","55","550","Richland County","103","1030","Richland County",17315,79,44,92,10,121,225,3,2,7,109,14
"G5501050","2010","Wisconsin","55","550","Rock County","105","1050","Rock County",135526,7766,383,1638,125,2769,4987,212,133,31,5823,938
"G5501070","2010","Wisconsin","55","550","Rusk County","107","1070","Rusk County",14284,56,70,42,2,128,114,5,4,0,35,15
"G5501090","2010","Wisconsin","55","550","St. Croix County","109","1090","St. Croix County",79895,542,284,910,39,983,1019,10,29,13,444,177
"G5501110","2010","Wisconsin","55","550","Sauk County","111","1110","Sauk County",57331,330,690,345,30,575,1257,27,79,5,1126,181
"G5501130","2010","Wisconsin","55","550","Sawyer County","113","1130","Sawyer County",13004,76,2669,49,2,489,119,1,88,0,40,20
