GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A68AA1990,CL5AA1990,B69AA1990,B69AB1990,B69AC1990,B84AA1990,B84AB1990,B84AC1990,B84AD1990,B84AE1990,B84AF1990
"G1801190","1990","Indiana","18","180","Owen County","119","1190","Owen County",4936,15178,1308,9049,794,8199,13,8186,7587,599,5006
"G1801210","1990","Indiana","18","180","Parke County","121","1210","Parke County",4343,13084,772,8411,1034,7083,15,7068,6594,474,5026
"G1801230","1990","Indiana","18","180","Perry County","123","1230","Perry County",5137,16138,1906,9535,830,8532,17,8515,7809,706,6202
"G1801250","1990","Indiana","18","180","Pike County","125","1250","Pike County",3658,10842,1410,6266,711,5828,0,5828,5477,351,4000
"G1801270","1990","Indiana","18","180","Porter County","127","1270","Porter County",34634,111259,4194,60671,14760,65099,144,64955,61823,3132,32259
"G1801290","1990","Indiana","18","180","Posey County","129","1290","Posey County",7331,23056,1606,13084,1823,12709,13,12696,12058,638,6683
"G1801310","1990","Indiana","18","180","Pulaski County","131","1310","Pulaski County",3485,11011,751,6511,712,5850,5,5845,5500,345,3540
"G1801330","1990","Indiana","18","180","Putnam County","133","1330","Putnam County",7549,23125,1257,15090,2090,13598,28,13570,12988,582,10588
"G1801350","1990","Indiana","18","180","Randolph County","135","1350","Randolph County",7789,23562,1470,14707,1517,13149,20,13129,12023,1106,7891
"G1801370","1990","Indiana","18","180","Ripley County","137","1370","Ripley County",6646,21619,2401,11425,1505,11668,8,11660,11039,621,6807
"G1801390","1990","Indiana","18","180","Rush County","139","1390","Rush County",4985,15731,963,9449,992,8871,15,8856,8314,542,4845
"G1801410","1990","Indiana","18","180","St. Joseph County","141","1410","St. Joseph County",63629,197165,11545,113209,29689,124450,210,124240,117132,7108,66738
"G1801430","1990","Indiana","18","180","Scott County","143","1430","Scott County",5881,18458,2545,9647,868,9679,13,9666,8648,1018,6133
"G1801450","1990","Indiana","18","180","Shelby County","145","1450","Shelby County",11169,34966,2162,20886,2537,20895,29,20866,19825,1041,9701
"G1801470","1990","Indiana","18","180","Spencer County","147","1470","Spencer County",5388,17066,1406,9957,1146,9567,5,9562,8858,704,5239
"G1801490","1990","Indiana","18","180","Starke County","149","1490","Starke County",6186,19811,2442,10964,854,10200,9,10191,9346,845,6859
"G1801510","1990","Indiana","18","180","Steuben County","151","1510","Steuben County",7446,23009,1073,14029,2154,14369,34,14335,13642,693,6745
"G1801530","1990","Indiana","18","180","Sullivan County","153","1530","Sullivan County",5338,16345,1103,10241,1258,8381,23,8358,7810,548,6323
"G1801550","1990","Indiana","18","180","Switzerland County","155","1550","Switzerland County",2099,6657,723,4009,283,3558,14,3544,3349,195,2271
"G1801570","1990","Indiana","18","180","Tippecanoe County","157","1570","Tippecanoe County",28742,87193,3547,44384,21217,67203,149,67054,64082,2972,38738
"G1801590","1990","Indiana","18","180","Tipton County","159","1590","Tipton County",4554,14085,955,8523,1033,8154,0,8154,7780,374,4148
"G1801610","1990","Indiana","18","180","Union County","161","1610","Union County",1958,6079,542,3484,371,3464,7,3457,3198,259,1804
"G1801630","1990","Indiana","18","180","Vanderburgh County","163","1630","Vanderburgh County",44311,132070,10996,80748,17473,83887,133,83754,78494,5260,45754
"G1801650","1990","Indiana","18","180","Vermillion County","165","1650","Vermillion County",4650,14120,1192,9104,867,7538,31,7507,6952,555,5544
"G1801670","1990","Indiana","18","180","Vigo County","167","1670","Vigo County",26608,80383,4805,49391,11944,49782,186,49596,46198,3398,34475
"G1801690","1990","Indiana","18","180","Wabash County","169","1690","Wabash County",9450,29083,1911,17524,2573,17701,19,17682,16882,800,9154
"G1801710","1990","Indiana","18","180","Warren County","171","1710","Warren County",2378,7301,484,4412,507,3814,8,3806,3655,151,2481
"G1801730","1990","Indiana","18","180","Warrick County","173","1730","Warrick County",12761,40325,2111,21670,4587,23105,26,23079,21998,1081,10601
"G1801750","1990","Indiana","18","180","Washington County","175","1750","Washington County",6597,20699,2327,11639,1023,11559,30,11529,10651,878,6354
"G1801770","1990","Indiana","18","180","Wayne County","177","1770","Wayne County",19766,59294,4669,36646,5288,35231,27,35204,32650,2554,20784
"G1801790","1990","Indiana","18","180","Wells County","179","1790","Wells County",7249,22796,1091,13324,1981,13513,19,13494,12941,553,5788
"G1801810","1990","Indiana","18","180","White County","181","1810","White County",6567,20057,1041,12609,1642,11552,29,11523,10969,554,6093
"G1801830","1990","Indiana","18","180","Whitley County","183","1830","Whitley County",7677,24208,1293,14555,1521,14438,12,14426,13708,718,6235
"G1900010","1990","Iowa","19","190","Adair County","001","0010","Adair County",2408,7090,663,4540,566,3974,9,3965,3847,118,2546
"G1900030","1990","Iowa","19","190","Adams County","003","0030","Adams County",1388,4047,435,2681,322,2388,0,2388,2314,74,1432
"G1900050","1990","Iowa","19","190","Allamakee County","005","0050","Allamakee County",3719,11657,1337,7028,820,6765,0,6765,6500,265,3680
"G1900070","1990","Iowa","19","190","Appanoose County","007","0070","Appanoose County",3828,11375,1312,6872,1060,6081,5,6076,5657,419,4615
"G1900090","1990","Iowa","19","190","Audubon County","009","0090","Audubon County",2102,6194,853,3711,494,3493,0,3493,3391,102,2173
"G1900110","1990","Iowa","19","190","Benton County","011","0110","Benton County",6270,19281,1338,11807,1402,10870,2,10868,10265,603,5969
"G1900130","1990","Iowa","19","190","Black Hawk County","013","0130","Black Hawk County",32143,97248,5718,56622,13061,60357,112,60245,56595,3650,35322
"G1900150","1990","Iowa","19","190","Boone County","015","0150","Boone County",6952,20571,1683,13047,2345,12261,23,12238,11815,423,7346
"G1900170","1990","Iowa","19","190","Bremer County","017","0170","Bremer County",6165,18735,1888,10328,2174,11236,21,11215,10809,406,6499
"G1900190","1990","Iowa","19","190","Buchanan County","019","0190","Buchanan County",5564,17973,1373,10111,1443,9326,3,9323,8746,577,5764
"G1900210","1990","Iowa","19","190","Buena Vista County","021","0210","Buena Vista County",5217,15942,1177,9446,1905,9883,7,9876,9575,301,5408
"G1900230","1990","Iowa","19","190","Butler County","023","0230","Butler County",4490,13631,1918,7655,994,7249,3,7246,6902,344,4816
"G1900250","1990","Iowa","19","190","Calhoun County","025","0250","Calhoun County",3169,9393,930,6175,932,4944,13,4931,4764,167,4005
"G1900270","1990","Iowa","19","190","Carroll County","027","0270","Carroll County",5626,18210,2312,9698,1527,10201,10,10191,9818,373,5440
"G1900290","1990","Iowa","19","190","Cass County","029","0290","Cass County",4206,12452,1003,8079,1301,7286,12,7274,6845,429,4385
"G1900310","1990","Iowa","19","190","Cedar County","031","0310","Cedar County",4909,14915,1220,8863,1474,8769,9,8760,8510,250,4416
"G1900330","1990","Iowa","19","190","Cerro Gordo County","033","0330","Cerro Gordo County",12661,37459,2262,23923,4803,23948,31,23917,22847,1070,12367
"G1900350","1990","Iowa","19","190","Cherokee County","035","0350","Cherokee County",3835,11692,912,7498,1015,6629,4,6625,6374,251,4078
"G1900370","1990","Iowa","19","190","Chickasaw County","037","0370","Chickasaw County",3657,11429,1284,6561,859,6439,4,6435,6100,335,3524
"G1900390","1990","Iowa","19","190","Clarke County","039","0390","Clarke County",2333,6916,514,4556,491,4118,2,4116,3839,277,2231
"G1900410","1990","Iowa","19","190","Clay County","041","0410","Clay County",4836,14595,651,9158,1661,8707,20,8687,8506,181,4446
"G1900430","1990","Iowa","19","190","Clayton County","043","0430","Clayton County",5209,16342,1916,9424,1123,8960,5,8955,8566,389,5378
"G1900450","1990","Iowa","19","190","Clinton County","045","0450","Clinton County",14056,42962,3343,25713,4307,24783,39,24744,23025,1719,13943
"G1900470","1990","Iowa","19","190","Crawford County","047","0470","Crawford County",4486,13957,1776,8032,1070,8076,9,8067,7732,335,4606
"G1900490","1990","Iowa","19","190","Dallas County","049","0490","Dallas County",8297,25457,1205,15027,3156,15498,37,15461,14965,496,6826
"G1900510","1990","Iowa","19","190","Davis County","051","0510","Davis County",2319,7205,942,3933,569,3792,0,3792,3591,201,2482
"G1900530","1990","Iowa","19","190","Decatur County","053","0530","Decatur County",2146,6353,696,3892,642,3882,11,3871,3680,191,2715
"G1900550","1990","Iowa","19","190","Delaware County","055","0550","Delaware County",4851,15976,1483,8439,1232,8519,3,8516,8158,358,4540
"G1900570","1990","Iowa","19","190","Des Moines County","057","0570","Des Moines County",11734,35497,2448,22078,3580,21442,36,21406,20136,1270,11376
"G1900590","1990","Iowa","19","190","Dickinson County","059","0590","Dickinson County",4270,12211,675,7995,1843,7316,11,7305,7049,256,4440
"G1900610","1990","Iowa","19","190","Dubuque County","061","0610","Dubuque County",22150,71510,5922,38763,9004,44097,85,44012,42025,1987,21395
"G1900630","1990","Iowa","19","190","Emmet County","063","0630","Emmet County",3113,9469,728,5896,818,5355,1,5354,5084,270,3498
"G1900650","1990","Iowa","19","190","Fayette County","065","0650","Fayette County",5966,18310,1851,10804,1696,10134,23,10111,9631,480,6508
"G1900670","1990","Iowa","19","190","Floyd County","067","0670","Floyd County",4788,14302,1121,8862,1388,8362,8,8354,7886,468,4783
"G1900690","1990","Iowa","19","190","Franklin County","069","0690","Franklin County",3207,9578,904,5923,956,5505,7,5498,5204,294,3302
"G1900710","1990","Iowa","19","190","Fremont County","071","0710","Fremont County",2309,6959,522,4436,631,3742,8,3734,3555,179,2567
"G1900730","1990","Iowa","19","190","Greene County","073","0730","Greene County",2849,8315,529,5505,956,4689,2,4687,4551,136,3125
"G1900750","1990","Iowa","19","190","Grundy County","075","0750","Grundy County",3510,10407,1057,6188,1014,5625,0,5625,5420,205,3656
"G1900770","1990","Iowa","19","190","Guthrie County","077","0770","Guthrie County",3158,9213,789,6015,745,5136,0,5136,4933,203,3361
"G1900790","1990","Iowa","19","190","Hamilton County","079","0790","Hamilton County",4614,13727,948,8587,1395,8083,2,8081,7715,366,4370
"G1900810","1990","Iowa","19","190","Hancock County","081","0810","Hancock County",3540,10876,948,6454,850,6097,7,6090,5777,313,3350
"G1900830","1990","Iowa","19","190","Hardin County","083","0830","Hardin County",5280,15413,1465,9750,1593,8876,32,8844,8505,339,5966
"G1900850","1990","Iowa","19","190","Harrison County","085","0850","Harrison County",4066,12512,1078,7787,890,7015,15,7000,6680,320,4145
"G1900870","1990","Iowa","19","190","Henry County","087","0870","Henry County",5075,15352,1244,9404,1805,9555,21,9534,9134,400,5412
"G1900890","1990","Iowa","19","190","Howard County","089","0890","Howard County",2684,8232,1291,4793,543,4436,0,4436,4296,140,3038
"G1900910","1990","Iowa","19","190","Humboldt County","091","0910","Humboldt County",3101,9189,661,5868,853,4835,18,4817,4616,201,3461
"G1900930","1990","Iowa","19","190","Ida County","093","0930","Ida County",2317,7149,810,4126,610,3776,2,3774,3682,92,2460
"G1900950","1990","Iowa","19","190","Iowa County","095","0950","Iowa County",4126,12449,1502,7301,1101,7682,9,7673,7463,210,3543
"G1900970","1990","Iowa","19","190","Jackson County","097","0970","Jackson County",5479,17254,2211,9341,1289,9625,2,9623,9030,593,5365
"G1900990","1990","Iowa","19","190","Jasper County","099","0990","Jasper County",10005,29625,2384,17883,2959,17460,25,17435,16785,650,9447
"G1901010","1990","Iowa","19","190","Jefferson County","101","1010","Jefferson County",4288,12765,894,7350,2965,8355,0,8355,7949,406,4364
"G1901030","1990","Iowa","19","190","Johnson County","103","1030","Johnson County",20317,61292,2309,27408,23336,56625,55,56570,54591,1979,21916
"G1901050","1990","Iowa","19","190","Jones County","105","1050","Jones County",5081,15632,1385,10102,1364,9077,14,9063,8678,385,5885
"G1901070","1990","Iowa","19","190","Keokuk County","107","1070","Keokuk County",3307,9934,943,6167,735,5195,5,5190,4930,260,3713
"G1901090","1990","Iowa","19","190","Kossuth County","109","1090","Kossuth County",5101,15880,1490,9420,1462,8480,7,8473,8153,320,5452
"G1901110","1990","Iowa","19","190","Lee County","111","1110","Lee County",10483,31726,2718,20308,2766,18290,45,18245,17072,1173,11588
"G1901130","1990","Iowa","19","190","Linn County","113","1130","Linn County",45039,136699,5907,78746,23233,92953,157,92796,87606,5190,37853
"G1901150","1990","Iowa","19","190","Louisa County","115","1150","Louisa County",3194,9893,665,6077,685,5727,12,5715,5382,333,3065
"G1901170","1990","Iowa","19","190","Lucas County","117","1170","Lucas County",2537,7423,645,4961,587,4314,13,4301,3941,360,2754
"G1901190","1990","Iowa","19","190","Lyon County","119","1190","Lyon County",3284,10660,1691,5061,768,5436,1,5435,5356,79,3256
"G1901210","1990","Iowa","19","190","Madison County","121","1210","Madison County",3492,10743,660,6532,982,6242,12,6230,5945,285,3248
"G1901230","1990","Iowa","19","190","Mahaska County","123","1230","Mahaska County",6018,18009,1984,10060,1814,10461,30,10431,9896,535,6002
"G1901250","1990","Iowa","19","190","Marion County","125","1250","Marion County",7879,24109,2776,13588,2425,14881,4,14877,14449,428,8161
"G1901270","1990","Iowa","19","190","Marshall County","127","1270","Marshall County",10478,31354,1851,19744,4040,19485,35,19450,18622,828,10309
"G1901290","1990","Iowa","19","190","Mills County","129","1290","Mills County",3469,10843,955,6565,1088,6311,44,6267,6037,230,3692
"G1901310","1990","Iowa","19","190","Mitchell County","131","1310","Mitchell County",3031,9180,1089,5462,814,5044,0,5044,4877,167,3370
"G1901330","1990","Iowa","19","190","Monona County","133","1330","Monona County",2819,8263,900,5419,727,4428,10,4418,4193,225,3398
"G1901350","1990","Iowa","19","190","Monroe County","135","1350","Monroe County",2238,6798,596,4434,437,3706,14,3692,3366,326,2532
"G1901370","1990","Iowa","19","190","Montgomery County","137","1370","Montgomery County",3382,9901,755,6486,1059,5922,7,5915,5682,233,3461
"G1901390","1990","Iowa","19","190","Muscatine County","139","1390","Muscatine County",10891,34103,2773,19188,3279,20181,43,20138,19093,1045,9670
"G1901410","1990","Iowa","19","190","O'Brien County","141","1410","O'Brien County",4236,12900,1723,7268,1299,7118,19,7099,6953,146,4592
"G1901430","1990","Iowa","19","190","Osceola County","143","1430","Osceola County",2012,6248,850,3469,478,3429,0,3429,3327,102,2043
"G1901450","1990","Iowa","19","190","Page County","145","1450","Page County",4608,13705,1273,8630,1551,7986,9,7977,7658,319,5154
"G1901470","1990","Iowa","19","190","Palo Alto County","147","1470","Palo Alto County",2806,8725,868,5256,900,4765,11,4754,4609,145,3368
"G1901490","1990","Iowa","19","190","Plymouth County","149","1490","Plymouth County",6257,20168,1928,10469,2196,11280,9,11271,10990,281,6081
"G1901510","1990","Iowa","19","190","Pocahontas County","151","1510","Pocahontas County",2680,8025,701,5045,844,4266,2,4264,4153,111,3025
"G1901530","1990","Iowa","19","190","Polk County","153","1530","Polk County",85847,260304,8674,150561,49930,184151,404,183747,176499,7248,68645
"G1901550","1990","Iowa","19","190","Pottawattamie County","155","1550","Pottawattamie County",22827,70180,4649,42483,5832,42391,169,42222,40343,1879,20057
