GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A68AA2000,CL5AA2000,B69AA2000,B69AB2000,B69AC2000,B84AA2000,B84AB2000,B84AC2000,B84AD2000,B84AE2000,B84AF2000
"G0600210","2000","California","06","060","Glenn County","021","0210","Glenn County",6733,22422,2582,11794,1723,11588,8,11580,10527,1053,7712
"G0600230","2000","California","06","060","Humboldt County","023","0230","Humboldt County",30645,90348,3287,59459,18755,60762,127,60635,55426,5209,39900
"G0600250","2000","California","06","060","Imperial County","025","0250","Imperial County",31465,118545,19927,55064,8641,50788,321,50467,44092,6375,52093
"G0600270","2000","California","06","060","Inyo County","027","0270","Inyo County",4937,14243,546,9867,2153,8510,0,8510,8007,503,5646
"G0600290","2000","California","06","060","Kern County","029","0290","Kern County",156401,546910,57706,274092,51869,267603,3445,264158,232461,31697,205949
"G0600310","2000","California","06","060","Kings County","031","0310","Kings County",26989,96096,12127,56974,7994,49044,3327,45717,39511,6206,46935
"G0600330","2000","California","06","060","Lake County","033","0330","Lake County",15370,44809,2563,33240,4914,23062,37,23025,20503,2522,22915
"G0600350","2000","California","06","060","Lassen County","035","0350","Lassen County",6777,20843,971,19536,2456,11237,19,11218,10161,1057,16128
"G0600370","2000","California","06","060","Los Angeles County","037","0370","Los Angeles County",2136977,7708611,955932,3464627,1462389,4312264,4502,4307762,3953415,354347,2810261
"G0600390","2000","California","06","060","Madera County","039","0390","Madera County",28610,100583,13740,52108,8982,48667,67,48600,42166,6434,42250
"G0600410","2000","California","06","060","Marin County","041","0410","Marin County",60679,175987,6455,82991,94248,133052,247,132805,128855,3950,69616
"G0600430","2000","California","06","060","Mariposa County","043","0430","Mariposa County",4490,12857,450,9284,2462,7958,0,7958,6833,1125,5840
"G0600450","2000","California","06","060","Mendocino County","045","0450","Mendocino County",21864,66533,3831,41550,11505,41655,63,41592,38575,3017,25460
"G0600470","2000","California","06","060","Merced County","047","0470","Merced County",49760,183495,25184,78645,12896,86678,15,86663,75321,11342,59042
"G0600490","2000","California","06","060","Modoc County","049","0490","Modoc County",2551,7412,481,5184,799,4128,0,4128,3635,493,3197
"G0600510","2000","California","06","060","Mono County","051","0510","Mono County",3145,9369,419,5746,2509,7776,183,7593,7153,440,2505
"G0600530","2000","California","06","060","Monterey County","053","0530","Monterey County",87931,320895,46033,143156,54939,184789,5144,179645,163987,15658,115126
"G0600550","2000","California","06","060","Napa County","055","0550","Napa County",30694,96862,8083,53705,22150,61208,88,61120,58501,2619,36467
"G0600570","2000","California","06","060","Nevada County","057","0570","Nevada County",25930,74593,1141,47004,17003,43669,45,43624,41553,2071,30143
"G0600590","2000","California","06","060","Orange County","059","0590","Orange County",667917,2327361,191242,1063471,558743,1411901,2004,1409897,1338838,71059,742051
"G0600610","2000","California","06","060","Placer County","061","0610","Placer County",67742,207213,5178,110490,50226,123875,256,123619,118647,4972,66420
"G0600630","2000","California","06","060","Plumas County","063","0630","Plumas County",6051,16746,430,11767,2589,9413,0,9413,8520,893,7355
"G0600650","2000","California","06","060","Riverside County","065","0650","Riverside County",372386,1291974,99024,681324,155676,654387,2435,651952,602856,49096,470420
"G0600670","2000","California","06","060","Sacramento County","067","0670","Sacramento County",297596,963668,51674,529173,191641,587086,2200,584886,545925,38961,334811
"G0600690","2000","California","06","060","San Benito County","069","0690","San Benito County",12893,46888,4158,21872,5371,25347,4,25343,23663,1680,12316
"G0600710","2000","California","06","060","San Bernardino County","071","0710","San Bernardino County",404327,1448964,102229,724463,156581,735589,14404,721185,661272,59913,478779
"G0600730","2000","California","06","060","San Diego County","073","0730","San Diego County",663170,2182498,140733,1109083,523511,1407152,87635,1319517,1241258,78259,757882
"G0600750","2000","California","06","060","San Francisco County","075","0750","San Francisco County",145186,466921,62549,265264,267992,448669,237,448432,427823,20609,227707
"G0600770","2000","California","06","060","San Joaquin County","077","0770","San Joaquin County",134708,468721,44400,240704,48468,244516,239,244277,219000,25277,164038
"G0600790","2000","California","06","060","San Luis Obispo County","079","0790","San Luis Obispo County",58654,176300,7836,108853,42507,116868,288,116580,109669,6911,83704
"G0600810","2000","California","06","060","San Mateo County","081","0810","San Mateo County",171249,563213,35193,263815,191277,373911,80,373831,361640,12191,188376
"G0600830","2000","California","06","060","Santa Barbara County","083","0830","Santa Barbara County",89555,298120,26903,147230,72596,196304,2584,193720,180716,13004,114625
"G0600850","2000","California","06","060","Santa Clara County","085","0850","Santa Clara County",395561,1349928,89390,573129,450539,878932,826,878106,843912,34194,429734
"G0600870","2000","California","06","060","Santa Cruz County","087","0870","Santa Cruz County",57132,185573,16018,92581,56400,137734,12,137722,129380,8342,64140
"G0600890","2000","California","06","060","Shasta County","089","0890","Shasta County",44002,131341,4482,84982,17808,72193,62,72131,65828,6303,53720
"G0600910","2000","California","06","060","Sierra County","091","0910","Sierra County",986,2795,123,1981,436,1672,0,1672,1515,157,1171
"G0600930","2000","California","06","060","Siskiyou County","093","0930","Siskiyou County",12231,35127,1537,23700,5445,19102,8,19094,17269,1825,16098
"G0600950","2000","California","06","060","Solano County","095","0950","Solano County",97375,324491,15299,178474,52715,190243,6648,183595,172355,11240,104530
"G0600970","2000","California","06","060","Sonoma County","097","0970","Sonoma County",112397,351225,20542,198529,87493,240198,753,239445,229227,10218,119538
"G0600990","2000","California","06","060","Stanislaus County","099","0990","Stanislaus County",109517,380547,36135,191264,37179,197448,128,197320,174328,22992,125021
"G0601010","2000","California","06","060","Sutter County","101","1010","Sutter County",19946,66725,6243,35326,7502,35470,363,35107,30980,4127,23258
"G0601030","2000","California","06","060","Tehama County","103","1030","Tehama County",14897,45922,2969,29199,4093,23308,20,23288,21018,2270,19265
"G0601050","2000","California","06","060","Trinity County","105","1050","Trinity County",3625,10140,322,7647,1464,5263,0,5263,4529,734,5186
"G0601070","2000","California","06","060","Tulare County","107","1070","Tulare County",87061,319570,47161,134167,23560,153805,118,153687,134094,19593,103515
"G0601090","2000","California","06","060","Tuolumne County","109","1090","Tuolumne County",14249,40246,1230,31463,6284,22136,23,22113,20419,1694,22646
"G0601110","2000","California","06","060","Ventura County","111","1110","Ventura County",182959,633102,49085,295535,127136,372020,4567,367453,348338,19115,190060
"G0601130","2000","California","06","060","Yolo County","113","1130","Yolo County",37468,121886,9587,53260,32576,82713,166,82547,76648,5899,47876
"G0601150","2000","California","06","060","Yuba County","115","1150","Yuba County",14801,49468,4355,27226,3637,25172,2362,22810,20223,2587,18536
"G0800010","2000","Colorado","08","080","Adams County","001","0010","Adams County",92081,301226,17141,167177,38776,190881,294,190587,181721,8866,79603
"G0800030","2000","Colorado","08","080","Alamosa County","003","0030","Alamosa County",3654,11462,685,5572,2310,7507,0,7507,6849,658,3817
"G0800050","2000","Colorado","08","080","Arapahoe County","005","0050","Arapahoe County",125791,391051,9666,189662,117232,273207,1805,271402,262629,8773,99678
"G0800070","2000","Colorado","08","080","Archuleta County","007","0070","Archuleta County",2872,8291,256,4586,1979,4891,0,4891,4652,239,2845
"G0800090","2000","Colorado","08","080","Baca County","009","0090","Baca County",1269,3682,245,2465,442,2072,0,2072,2023,49,1523
"G0800110","2000","Colorado","08","080","Bent County","011","0110","Bent County",1388,4265,335,3239,463,2303,0,2303,2182,121,2436
"G0800130","2000","Colorado","08","080","Boulder County","013","0130","Boulder County",68787,208324,5582,83045,97499,169972,101,169871,162428,7443,61718
"G0800150","2000","Colorado","08","080","Chaffee County","015","0150","Chaffee County",4362,12076,359,8599,2879,7142,0,7142,6805,337,6342
"G0800170","2000","Colorado","08","080","Cheyenne County","017","0170","Cheyenne County",603,1882,108,1120,203,1066,0,1066,1054,12,614
"G0800190","2000","Colorado","08","080","Clear Creek County","019","0190","Clear Creek County",2608,7338,75,4026,2601,5776,0,5776,5661,115,1696
"G0800210","2000","Colorado","08","080","Conejos County","021","0210","Conejos County",2211,7372,774,3488,717,3326,0,3326,3125,201,2709
"G0800230","2000","Colorado","08","080","Costilla County","023","0230","Costilla County",1030,3070,381,1805,320,1312,2,1310,1137,173,1561
"G0800250","2000","Colorado","08","080","Crowley County","025","0250","Crowley County",958,2990,258,3176,463,1469,0,1469,1385,84,3133
"G0800270","2000","Colorado","08","080","Custer County","027","0270","Custer County",1078,2987,45,1823,680,1576,0,1576,1518,58,1225
"G0800290","2000","Colorado","08","080","Delta County","029","0290","Delta County",7940,22930,1335,14595,3400,12088,3,12085,11411,674,9944
"G0800310","2000","Colorado","08","080","Denver County","031","0310","Denver County",119300,374403,34253,211160,129065,301714,280,301434,284340,17094,144263
"G0800330","2000","Colorado","08","080","Dolores County","033","0330","Dolores County",542,1528,94,1050,179,871,0,871,818,53,630
"G0800350","2000","Colorado","08","080","Douglas County","035","0350","Douglas County",49850,158974,649,53484,58303,98970,335,98635,96929,1706,26290
"G0800370","2000","Colorado","08","080","Eagle County","037","0370","Eagle County",9020,28624,1956,13636,11586,26598,0,26598,25729,869,6280
"G0800390","2000","Colorado","08","080","Elbert County","039","0390","Elbert County",5655,18051,178,9233,3403,11056,11,11045,10777,268,3597
"G0800410","2000","Colorado","08","080","El Paso County","041","0410","El Paso County",133829,416056,7417,211241,101762,280574,23716,256858,244913,11945,109412
"G0800430","2000","Colorado","08","080","Fremont County","043","0430","Fremont County",10501,30792,1592,27141,4481,17107,80,17027,16325,702,20852
"G0800450","2000","Colorado","08","080","Garfield County","045","0450","Garfield County",11286,35111,1633,19606,6645,23562,18,23544,22899,645,9600
"G0800470","2000","Colorado","08","080","Gilpin County","047","0470","Gilpin County",1264,3557,34,2375,1092,3150,7,3143,3077,66,723
"G0800490","2000","Colorado","08","080","Grand County","049","0490","Grand County",3217,9154,147,5463,2961,7768,0,7768,7520,248,2308
"G0800510","2000","Colorado","08","080","Gunnison County","051","0510","Gunnison County",2968,8420,227,4570,3707,8635,3,8632,8175,457,3135
"G0800530","2000","Colorado","08","080","Hinsdale County","053","0530","Hinsdale County",247,641,8,378,207,459,0,459,449,10,192
"G0800550","2000","Colorado","08","080","Huerfano County","055","0550","Huerfano County",1920,5479,436,4300,911,3148,0,3148,2878,270,3302
"G0800570","2000","Colorado","08","080","Jackson County","057","0570","Jackson County",443,1289,60,820,218,829,0,829,793,36,413
"G0800590","2000","Colorado","08","080","Jefferson County","059","0590","Jefferson County",140439,425300,7355,215728,128496,300673,165,300508,290962,9546,108776
"G0800610","2000","Colorado","08","080","Kiowa County","061","0610","Kiowa County",452,1343,60,850,175,776,0,776,753,23,504
"G0800630","2000","Colorado","08","080","Kit Carson County","063","0630","Kit Carson County",2081,6383,579,3867,808,3746,0,3746,3665,81,2397
"G0800650","2000","Colorado","08","080","Lake County","065","0650","Lake County",1915,6032,432,3359,919,4306,0,4306,4047,259,1621
"G0800670","2000","Colorado","08","080","La Plata County","067","0670","La Plata County",10892,31827,793,17010,10170,24390,4,24386,22990,1396,10935
"G0800690","2000","Colorado","08","080","Larimer County","069","0690","Larimer County",63197,189183,3647,90951,61828,143110,195,142915,136903,6012,55880
"G0800710","2000","Colorado","08","080","Las Animas County","071","0710","Las Animas County",4095,12159,1101,7510,1668,6558,2,6556,6184,372,5437
"G0800730","2000","Colorado","08","080","Lincoln County","073","0730","Lincoln County",1389,4226,203,3453,558,2535,0,2535,2476,59,2300
"G0800750","2000","Colorado","08","080","Logan County","075","0750","Logan County",5064,15312,842,10326,1906,9771,6,9765,9393,372,6313
"G0800770","2000","Colorado","08","080","Mesa County","077","0770","Mesa County",31563,92947,3492,56102,16764,58382,11,58371,55046,3325,32557
"G0800790","2000","Colorado","08","080","Mineral County","079","0790","Mineral County",251,678,4,430,197,428,0,428,416,12,259
"G0800810","2000","Colorado","08","080","Moffat County","081","0810","Moffat County",3576,10890,567,6790,1047,6875,0,6875,6499,376,3050
"G0800830","2000","Colorado","08","080","Montezuma County","083","0830","Montezuma County",6518,19797,997,11265,3250,11434,0,11434,10645,789,6615
"G0800850","2000","Colorado","08","080","Montrose County","085","0850","Montrose County",9311,27900,1618,16350,4121,15984,9,15975,15170,805,9548
"G0800870","2000","Colorado","08","080","Morgan County","087","0870","Morgan County",6969,22954,2565,11853,2243,12422,8,12414,11888,526,7483
"G0800890","2000","Colorado","08","080","Otero County","089","0890","Otero County",5473,16650,1527,9617,2028,9102,1,9101,8345,756,6496
"G0800910","2000","Colorado","08","080","Ouray County","091","0910","Ouray County",1123,3111,62,1669,1010,1885,0,1885,1818,67,1108
"G0800930","2000","Colorado","08","080","Park County","093","0930","Park County",4223,12065,83,7148,3140,8134,0,8134,7902,232,3436
"G0800950","2000","Colorado","08","080","Phillips County","095","0950","Phillips County",1239,3725,289,2114,596,2039,0,2039,1981,58,1379
"G0800970","2000","Colorado","08","080","Pitkin County","097","0970","Pitkin County",3185,8820,168,4688,6466,10154,0,10154,9832,322,2551
"G0800990","2000","Colorado","08","080","Prowers County","099","0990","Prowers County",3728,11981,1273,6256,1016,6976,21,6955,6681,274,3687
"G0801010","2000","Colorado","08","080","Pueblo County","101","1010","Pueblo County",37332,113624,6561,68632,16887,63895,145,63750,59715,4035,45689
"G0801030","2000","Colorado","08","080","Rio Blanco County","103","1030","Rio Blanco County",1646,4910,163,2942,752,3143,8,3135,2948,187,1508
"G0801050","2000","Colorado","08","080","Rio Grande County","105","1050","Rio Grande County",3417,10508,931,5528,1500,5732,0,5732,5383,349,3589
"G0801070","2000","Colorado","08","080","Routt County","107","1070","Routt County",4778,13951,175,7452,5640,12687,0,12687,12298,389,3094
"G0801090","2000","Colorado","08","080","Saguache County","109","1090","Saguache County",1556,4894,648,2374,738,2666,0,2666,2504,162,1789
"G0801110","2000","Colorado","08","080","San Juan County","111","1110","San Juan County",158,415,10,231,187,329,0,329,319,10,144
"G0801130","2000","Colorado","08","080","San Miguel County","113","1130","San Miguel County",1424,3944,117,2337,2308,4663,0,4663,4542,121,904
"G0801150","2000","Colorado","08","080","Sedgwick County","115","1150","Sedgwick County",803,2270,210,1468,260,1340,0,1340,1321,19,861
"G0801170","2000","Colorado","08","080","Summit County","117","1170","Summit County",4768,13638,369,7796,7630,17081,0,17081,16596,485,2759
"G0801190","2000","Colorado","08","080","Teller County","119","1190","Teller County",5925,17446,212,9521,4507,11493,56,11437,10980,457,4391
"G0801210","2000","Colorado","08","080","Washington County","121","1210","Washington County",1408,4178,268,2572,474,2400,0,2400,2361,39,1419
"G0801230","2000","Colorado","08","080","Weld County","123","1230","Weld County",45245,146918,10459,72789,22997,92841,158,92683,87626,5057,42467
"G0801250","2000","Colorado","08","080","Yuma County","125","1250","Yuma County",2644,8282,639,4716,985,4919,0,4919,4803,116,2512
"G0900010","2000","Connecticut","09","090","Fairfield County","001","0010","Fairfield County",228399,726252,36948,321749,237674,448096,152,447944,426638,21306,230543
"G0900030","2000","Connecticut","09","090","Hartford County","003","0030","Hartford County",222356,678943,37632,370556,171651,438197,470,437727,410771,26956,230695
"G0900050","2000","Connecticut","09","090","Litchfield County","005","0050","Litchfield County",49598,150144,5631,86709,34965,99482,65,99417,95626,3791,43024
"G0900070","2000","Connecticut","09","090","Middlesex County","007","0070","Middlesex County",40580,120801,3554,68007,36545,86327,111,86216,82040,4176,36470
