GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,B79AA2000
"G1200790","2000","Florida","12","120","Madison County","079","0790","Madison County",26533
"G1200810","2000","Florida","12","120","Manatee County","081","0810","Manatee County",38673
"G1200830","2000","Florida","12","120","Marion County","083","0830","Marion County",31944
"G1200850","2000","Florida","12","120","Martin County","085","0850","Martin County",43083
"G1200860","2000","Florida","12","120","Miami-Dade County","086","0860","Miami-Dade County",35966
"G1200870","2000","Florida","12","120","Monroe County","087","0870","Monroe County",42283
"G1200890","2000","Florida","12","120","Nassau County","089","0890","Nassau County",46022
"G1200910","2000","Florida","12","120","Okaloosa County","091","0910","Okaloosa County",41474
"G1200930","2000","Florida","12","120","Okeechobee County","093","0930","Okeechobee County",30456
"G1200950","2000","Florida","12","120","Orange County","095","0950","Orange County",41311
"G1200970","2000","Florida","12","120","Osceola County","097","0970","Osceola County",38214
"G1200990","2000","Florida","12","120","Palm Beach County","099","0990","Palm Beach County",45062
"G1201010","2000","Florida","12","120","Pasco County","101","1010","Pasco County",32969
"G1201030","2000","Florida","12","120","Pinellas County","103","1030","Pinellas County",37111
"G1201050","2000","Florida","12","120","Polk County","105","1050","Polk County",36036
"G1201070","2000","Florida","12","120","Putnam County","107","1070","Putnam County",28180
"G1201090","2000","Florida","12","120","St. Johns County","109","1090","St. Johns County",50099
"G1201110","2000","Florida","12","120","St. Lucie County","111","1110","St. Lucie County",36363
"G1201130","2000","Florida","12","120","Santa Rosa County","113","1130","Santa Rosa County",41881
"G1201150","2000","Florida","12","120","Sarasota County","115","1150","Sarasota County",41957
"G1201170","2000","Florida","12","120","Seminole County","117","1170","Seminole County",49326
"G1201190","2000","Florida","12","120","Sumter County","119","1190","Sumter County",32073
"G1201210","2000","Florida","12","120","Suwannee County","121","1210","Suwannee County",29963
"G1201230","2000","Florida","12","120","Taylor County","123","1230","Taylor County",30032
"G1201250","2000","Florida","12","120","Union County","125","1250","Union County",34563
"G1201270","2000","Florida","12","120","Volusia County","127","1270","Volusia County",35219
"G1201290","2000","Florida","12","120","Wakulla County","129","1290","Wakulla County",37149
"G1201310","2000","Florida","12","120","Walton County","131","1310","Walton County",32407
"G1201330","2000","Florida","12","120","Washington County","133","1330","Washington County",27922
"G1300010","2000","Georgia","13","130","Appling County","001","0010","Appling County",30266
"G1300030","2000","Georgia","13","130","Atkinson County","003","0030","Atkinson County",26470
"G1300050","2000","Georgia","13","130","Bacon County","005","0050","Bacon County",26910
"G1300070","2000","Georgia","13","130","Baker County","007","0070","Baker County",30338
"G1300090","2000","Georgia","13","130","Baldwin County","009","0090","Baldwin County",35159
"G1300110","2000","Georgia","13","130","Banks County","011","0110","Banks County",38523
"G1300130","2000","Georgia","13","130","Barrow County","013","0130","Barrow County",45019
"G1300150","2000","Georgia","13","130","Bartow County","015","0150","Bartow County",43660
"G1300170","2000","Georgia","13","130","Ben Hill County","017","0170","Ben Hill County",27100
"G1300190","2000","Georgia","13","130","Berrien County","019","0190","Berrien County",30044
"G1300210","2000","Georgia","13","130","Bibb County","021","0210","Bibb County",34532
"G1300230","2000","Georgia","13","130","Bleckley County","023","0230","Bleckley County",33448
"G1300250","2000","Georgia","13","130","Brantley County","025","0250","Brantley County",30361
"G1300270","2000","Georgia","13","130","Brooks County","027","0270","Brooks County",26911
"G1300290","2000","Georgia","13","130","Bryan County","029","0290","Bryan County",48345
"G1300310","2000","Georgia","13","130","Bulloch County","031","0310","Bulloch County",29499
"G1300330","2000","Georgia","13","130","Burke County","033","0330","Burke County",27877
"G1300350","2000","Georgia","13","130","Butts County","035","0350","Butts County",39879
"G1300370","2000","Georgia","13","130","Calhoun County","037","0370","Calhoun County",24588
"G1300390","2000","Georgia","13","130","Camden County","039","0390","Camden County",41056
"G1300430","2000","Georgia","13","130","Candler County","043","0430","Candler County",25022
"G1300450","2000","Georgia","13","130","Carroll County","045","0450","Carroll County",38799
"G1300470","2000","Georgia","13","130","Catoosa County","047","0470","Catoosa County",39998
"G1300490","2000","Georgia","13","130","Charlton County","049","0490","Charlton County",27869
"G1300510","2000","Georgia","13","130","Chatham County","051","0510","Chatham County",37752
"G1300530","2000","Georgia","13","130","Chattahoochee County","053","0530","Chattahoochee County",37106
"G1300550","2000","Georgia","13","130","Chattooga County","055","0550","Chattooga County",30664
"G1300570","2000","Georgia","13","130","Cherokee County","057","0570","Cherokee County",60896
"G1300590","2000","Georgia","13","130","Clarke County","059","0590","Clarke County",28403
"G1300610","2000","Georgia","13","130","Clay County","061","0610","Clay County",21448
"G1300630","2000","Georgia","13","130","Clayton County","063","0630","Clayton County",42697
"G1300650","2000","Georgia","13","130","Clinch County","065","0650","Clinch County",26755
"G1300670","2000","Georgia","13","130","Cobb County","067","0670","Cobb County",58289
"G1300690","2000","Georgia","13","130","Coffee County","069","0690","Coffee County",30710
"G1300710","2000","Georgia","13","130","Colquitt County","071","0710","Colquitt County",28539
"G1300730","2000","Georgia","13","130","Columbia County","073","0730","Columbia County",55682
"G1300750","2000","Georgia","13","130","Cook County","075","0750","Cook County",27582
"G1300770","2000","Georgia","13","130","Coweta County","077","0770","Coweta County",52706
"G1300790","2000","Georgia","13","130","Crawford County","079","0790","Crawford County",37848
"G1300810","2000","Georgia","13","130","Crisp County","081","0810","Crisp County",26547
"G1300830","2000","Georgia","13","130","Dade County","083","0830","Dade County",35259
"G1300850","2000","Georgia","13","130","Dawson County","085","0850","Dawson County",47486
"G1300870","2000","Georgia","13","130","Decatur County","087","0870","Decatur County",28820
"G1300890","2000","Georgia","13","130","DeKalb County","089","0890","DeKalb County",49117
"G1300910","2000","Georgia","13","130","Dodge County","091","0910","Dodge County",27607
"G1300930","2000","Georgia","13","130","Dooly County","093","0930","Dooly County",27980
"G1300950","2000","Georgia","13","130","Dougherty County","095","0950","Dougherty County",30934
"G1300970","2000","Georgia","13","130","Douglas County","097","0970","Douglas County",50108
"G1300990","2000","Georgia","13","130","Early County","099","0990","Early County",25629
"G1301010","2000","Georgia","13","130","Echols County","101","1010","Echols County",25851
"G1301030","2000","Georgia","13","130","Effingham County","103","1030","Effingham County",46505
"G1301050","2000","Georgia","13","130","Elbert County","105","1050","Elbert County",28724
"G1301070","2000","Georgia","13","130","Emanuel County","107","1070","Emanuel County",24383
"G1301090","2000","Georgia","13","130","Evans County","109","1090","Evans County",25447
"G1301110","2000","Georgia","13","130","Fannin County","111","1110","Fannin County",30612
"G1301130","2000","Georgia","13","130","Fayette County","113","1130","Fayette County",71227
"G1301150","2000","Georgia","13","130","Floyd County","115","1150","Floyd County",35615
"G1301170","2000","Georgia","13","130","Forsyth County","117","1170","Forsyth County",68890
"G1301190","2000","Georgia","13","130","Franklin County","119","1190","Franklin County",32134
"G1301210","2000","Georgia","13","130","Fulton County","121","1210","Fulton County",47321
"G1301230","2000","Georgia","13","130","Gilmer County","123","1230","Gilmer County",35140
"G1301250","2000","Georgia","13","130","Glascock County","125","1250","Glascock County",29743
"G1301270","2000","Georgia","13","130","Glynn County","127","1270","Glynn County",38765
"G1301290","2000","Georgia","13","130","Gordon County","129","1290","Gordon County",38831
"G1301310","2000","Georgia","13","130","Grady County","131","1310","Grady County",28656
"G1301330","2000","Georgia","13","130","Greene County","133","1330","Greene County",33479
"G1301350","2000","Georgia","13","130","Gwinnett County","135","1350","Gwinnett County",60537
"G1301370","2000","Georgia","13","130","Habersham County","137","1370","Habersham County",36321
"G1301390","2000","Georgia","13","130","Hall County","139","1390","Hall County",44908
"G1301410","2000","Georgia","13","130","Hancock County","141","1410","Hancock County",22003
"G1301430","2000","Georgia","13","130","Haralson County","143","1430","Haralson County",31656
"G1301450","2000","Georgia","13","130","Harris County","145","1450","Harris County",47763
"G1301470","2000","Georgia","13","130","Hart County","147","1470","Hart County",32833
"G1301490","2000","Georgia","13","130","Heard County","149","1490","Heard County",33038
"G1301510","2000","Georgia","13","130","Henry County","151","1510","Henry County",57309
"G1301530","2000","Georgia","13","130","Houston County","153","1530","Houston County",43638
"G1301550","2000","Georgia","13","130","Irwin County","155","1550","Irwin County",30257
"G1301570","2000","Georgia","13","130","Jackson County","157","1570","Jackson County",40349
"G1301590","2000","Georgia","13","130","Jasper County","159","1590","Jasper County",39890
"G1301610","2000","Georgia","13","130","Jeff Davis County","161","1610","Jeff Davis County",27310
"G1301630","2000","Georgia","13","130","Jefferson County","163","1630","Jefferson County",26120
"G1301650","2000","Georgia","13","130","Jenkins County","165","1650","Jenkins County",24025
"G1301670","2000","Georgia","13","130","Johnson County","167","1670","Johnson County",23848
"G1301690","2000","Georgia","13","130","Jones County","169","1690","Jones County",43301
"G1301710","2000","Georgia","13","130","Lamar County","171","1710","Lamar County",37087
"G1301730","2000","Georgia","13","130","Lanier County","173","1730","Lanier County",29171
"G1301750","2000","Georgia","13","130","Laurens County","175","1750","Laurens County",32010
"G1301770","2000","Georgia","13","130","Lee County","177","1770","Lee County",48600
"G1301790","2000","Georgia","13","130","Liberty County","179","1790","Liberty County",33477
"G1301810","2000","Georgia","13","130","Lincoln County","181","1810","Lincoln County",31952
"G1301830","2000","Georgia","13","130","Long County","183","1830","Long County",30640
"G1301850","2000","Georgia","13","130","Lowndes County","185","1850","Lowndes County",32132
"G1301870","2000","Georgia","13","130","Lumpkin County","187","1870","Lumpkin County",39167
"G1301890","2000","Georgia","13","130","McDuffie County","189","1890","McDuffie County",31920
"G1301910","2000","Georgia","13","130","McIntosh County","191","1910","McIntosh County",30102
"G1301930","2000","Georgia","13","130","Macon County","193","1930","Macon County",24224
"G1301950","2000","Georgia","13","130","Madison County","195","1950","Madison County",36347
