GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,B79AA1990
"G2902290","1990","Missouri","29","290","Wright County","229","2290","Wright County",15770
"G2905100","1990","Missouri","29","290","St. Louis city","510","5100","St. Louis city",19458
"G3000010","1990","Montana","30","300","Beaverhead County","001","0010","Beaverhead County",20925
"G3000030","1990","Montana","30","300","Big Horn County","003","0030","Big Horn County",19101
"G3000050","1990","Montana","30","300","Blaine County","005","0050","Blaine County",18512
"G3000070","1990","Montana","30","300","Broadwater County","007","0070","Broadwater County",20257
"G3000090","1990","Montana","30","300","Carbon County","009","0090","Carbon County",19042
"G3000110","1990","Montana","30","300","Carter County","011","0110","Carter County",16458
"G3000130","1990","Montana","30","300","Cascade County","013","0130","Cascade County",23700
"G3000150","1990","Montana","30","300","Chouteau County","015","0150","Chouteau County",22362
"G3000170","1990","Montana","30","300","Custer County","017","0170","Custer County",21348
"G3000190","1990","Montana","30","300","Daniels County","019","0190","Daniels County",21433
"G3000210","1990","Montana","30","300","Dawson County","021","0210","Dawson County",23414
"G3000230","1990","Montana","30","300","Deer Lodge County","023","0230","Deer Lodge County",20281
"G3000250","1990","Montana","30","300","Fallon County","025","0250","Fallon County",23162
"G3000270","1990","Montana","30","300","Fergus County","027","0270","Fergus County",21398
"G3000290","1990","Montana","30","300","Flathead County","029","0290","Flathead County",24145
"G3000310","1990","Montana","30","300","Gallatin County","031","0310","Gallatin County",23345
"G3000330","1990","Montana","30","300","Garfield County","033","0330","Garfield County",17201
"G3000350","1990","Montana","30","300","Glacier County","035","0350","Glacier County",18598
"G3000370","1990","Montana","30","300","Golden Valley County","037","0370","Golden Valley County",18062
"G3000390","1990","Montana","30","300","Granite County","039","0390","Granite County",18278
"G3000410","1990","Montana","30","300","Hill County","041","0410","Hill County",25467
"G3000430","1990","Montana","30","300","Jefferson County","043","0430","Jefferson County",31400
"G3000450","1990","Montana","30","300","Judith Basin County","045","0450","Judith Basin County",22578
"G3000470","1990","Montana","30","300","Lake County","047","0470","Lake County",19755
"G3000490","1990","Montana","30","300","Lewis and Clark County","049","0490","Lewis and Clark County",26409
"G3000510","1990","Montana","30","300","Liberty County","051","0510","Liberty County",24969
"G3000530","1990","Montana","30","300","Lincoln County","053","0530","Lincoln County",20898
"G3000550","1990","Montana","30","300","McCone County","055","0550","McCone County",20487
"G3000570","1990","Montana","30","300","Madison County","057","0570","Madison County",22066
"G3000590","1990","Montana","30","300","Meagher County","059","0590","Meagher County",18936
"G3000610","1990","Montana","30","300","Mineral County","061","0610","Mineral County",20938
"G3000630","1990","Montana","30","300","Missoula County","063","0630","Missoula County",23388
"G3000650","1990","Montana","30","300","Musselshell County","065","0650","Musselshell County",16661
"G3000670","1990","Montana","30","300","Park County","067","0670","Park County",22658
"G3000690","1990","Montana","30","300","Petroleum County","069","0690","Petroleum County",19219
"G3000710","1990","Montana","30","300","Phillips County","071","0710","Phillips County",22245
"G3000730","1990","Montana","30","300","Pondera County","073","0730","Pondera County",23533
"G3000750","1990","Montana","30","300","Powder River County","075","0750","Powder River County",22354
"G3000770","1990","Montana","30","300","Powell County","077","0770","Powell County",21621
"G3000790","1990","Montana","30","300","Prairie County","079","0790","Prairie County",16694
"G3000810","1990","Montana","30","300","Ravalli County","081","0810","Ravalli County",21113
"G3000830","1990","Montana","30","300","Richland County","083","0830","Richland County",23264
"G3000850","1990","Montana","30","300","Roosevelt County","085","0850","Roosevelt County",19445
"G3000870","1990","Montana","30","300","Rosebud County","087","0870","Rosebud County",27192
"G3000890","1990","Montana","30","300","Sanders County","089","0890","Sanders County",18616
"G3000910","1990","Montana","30","300","Sheridan County","091","0910","Sheridan County",20728
"G3000930","1990","Montana","30","300","Silver Bow County","093","0930","Silver Bow County",21216
"G3000950","1990","Montana","30","300","Stillwater County","095","0950","Stillwater County",23582
"G3000970","1990","Montana","30","300","Sweet Grass County","097","0970","Sweet Grass County",20867
"G3000990","1990","Montana","30","300","Teton County","099","0990","Teton County",22072
"G3001010","1990","Montana","30","300","Toole County","101","1010","Toole County",25108
"G3001030","1990","Montana","30","300","Treasure County","103","1030","Treasure County",18152
"G3001050","1990","Montana","30","300","Valley County","105","1050","Valley County",21781
"G3001070","1990","Montana","30","300","Wheatland County","107","1070","Wheatland County",16946
"G3001090","1990","Montana","30","300","Wibaux County","109","1090","Wibaux County",19375
"G3001110","1990","Montana","30","300","Yellowstone County","111","1110","Yellowstone County",25942
"G3001130","1990","Montana","30","300","Yellowstone National Park","113","1130","Yellowstone National Park",31250
"G3100010","1990","Nebraska","31","310","Adams County","001","0010","Adams County",24399
"G3100030","1990","Nebraska","31","310","Antelope County","003","0030","Antelope County",18447
"G3100050","1990","Nebraska","31","310","Arthur County","005","0050","Arthur County",19038
"G3100070","1990","Nebraska","31","310","Banner County","007","0070","Banner County",22176
"G3100090","1990","Nebraska","31","310","Blaine County","009","0090","Blaine County",19716
"G3100110","1990","Nebraska","31","310","Boone County","011","0110","Boone County",21653
"G3100130","1990","Nebraska","31","310","Box Butte County","013","0130","Box Butte County",26493
"G3100150","1990","Nebraska","31","310","Boyd County","015","0150","Boyd County",16329
"G3100170","1990","Nebraska","31","310","Brown County","017","0170","Brown County",17067
"G3100190","1990","Nebraska","31","310","Buffalo County","019","0190","Buffalo County",23999
"G3100210","1990","Nebraska","31","310","Burt County","021","0210","Burt County",21061
"G3100230","1990","Nebraska","31","310","Butler County","023","0230","Butler County",23267
"G3100250","1990","Nebraska","31","310","Cass County","025","0250","Cass County",28490
"G3100270","1990","Nebraska","31","310","Cedar County","027","0270","Cedar County",21014
"G3100290","1990","Nebraska","31","310","Chase County","029","0290","Chase County",21488
"G3100310","1990","Nebraska","31","310","Cherry County","031","0310","Cherry County",18962
"G3100330","1990","Nebraska","31","310","Cheyenne County","033","0330","Cheyenne County",23400
"G3100350","1990","Nebraska","31","310","Clay County","035","0350","Clay County",22949
"G3100370","1990","Nebraska","31","310","Colfax County","037","0370","Colfax County",22140
"G3100390","1990","Nebraska","31","310","Cuming County","039","0390","Cuming County",21623
"G3100410","1990","Nebraska","31","310","Custer County","041","0410","Custer County",21440
"G3100430","1990","Nebraska","31","310","Dakota County","043","0430","Dakota County",25397
"G3100450","1990","Nebraska","31","310","Dawes County","045","0450","Dawes County",17784
"G3100470","1990","Nebraska","31","310","Dawson County","047","0470","Dawson County",22420
"G3100490","1990","Nebraska","31","310","Deuel County","049","0490","Deuel County",21272
"G3100510","1990","Nebraska","31","310","Dixon County","051","0510","Dixon County",20047
"G3100530","1990","Nebraska","31","310","Dodge County","053","0530","Dodge County",24817
"G3100550","1990","Nebraska","31","310","Douglas County","055","0550","Douglas County",29857
"G3100570","1990","Nebraska","31","310","Dundy County","057","0570","Dundy County",21271
"G3100590","1990","Nebraska","31","310","Fillmore County","059","0590","Fillmore County",23219
"G3100610","1990","Nebraska","31","310","Franklin County","061","0610","Franklin County",20553
"G3100630","1990","Nebraska","31","310","Frontier County","063","0630","Frontier County",20364
"G3100650","1990","Nebraska","31","310","Furnas County","065","0650","Furnas County",17949
"G3100670","1990","Nebraska","31","310","Gage County","067","0670","Gage County",22876
"G3100690","1990","Nebraska","31","310","Garden County","069","0690","Garden County",18614
"G3100710","1990","Nebraska","31","310","Garfield County","071","0710","Garfield County",17308
"G3100730","1990","Nebraska","31","310","Gosper County","073","0730","Gosper County",25669
"G3100750","1990","Nebraska","31","310","Grant County","075","0750","Grant County",19063
"G3100770","1990","Nebraska","31","310","Greeley County","077","0770","Greeley County",18248
"G3100790","1990","Nebraska","31","310","Hall County","079","0790","Hall County",25546
"G3100810","1990","Nebraska","31","310","Hamilton County","081","0810","Hamilton County",25026
"G3100830","1990","Nebraska","31","310","Harlan County","083","0830","Harlan County",18478
"G3100850","1990","Nebraska","31","310","Hayes County","085","0850","Hayes County",20531
"G3100870","1990","Nebraska","31","310","Hitchcock County","087","0870","Hitchcock County",19735
"G3100890","1990","Nebraska","31","310","Holt County","089","0890","Holt County",20059
"G3100910","1990","Nebraska","31","310","Hooker County","091","0910","Hooker County",18682
"G3100930","1990","Nebraska","31","310","Howard County","093","0930","Howard County",21688
"G3100950","1990","Nebraska","31","310","Jefferson County","095","0950","Jefferson County",21740
"G3100970","1990","Nebraska","31","310","Johnson County","097","0970","Johnson County",19925
"G3100990","1990","Nebraska","31","310","Kearney County","099","0990","Kearney County",27207
"G3101010","1990","Nebraska","31","310","Keith County","101","1010","Keith County",22909
"G3101030","1990","Nebraska","31","310","Keya Paha County","103","1030","Keya Paha County",17202
"G3101050","1990","Nebraska","31","310","Kimball County","105","1050","Kimball County",23232
"G3101070","1990","Nebraska","31","310","Knox County","107","1070","Knox County",17877
"G3101090","1990","Nebraska","31","310","Lancaster County","109","1090","Lancaster County",28909
"G3101110","1990","Nebraska","31","310","Lincoln County","111","1110","Lincoln County",25915
"G3101130","1990","Nebraska","31","310","Logan County","113","1130","Logan County",21250
"G3101150","1990","Nebraska","31","310","Loup County","115","1150","Loup County",17933
"G3101170","1990","Nebraska","31","310","McPherson County","117","1170","McPherson County",17500
"G3101190","1990","Nebraska","31","310","Madison County","119","1190","Madison County",24461
"G3101210","1990","Nebraska","31","310","Merrick County","121","1210","Merrick County",22518
"G3101230","1990","Nebraska","31","310","Morrill County","123","1230","Morrill County",19398
"G3101250","1990","Nebraska","31","310","Nance County","125","1250","Nance County",20742
"G3101270","1990","Nebraska","31","310","Nemaha County","127","1270","Nemaha County",22383
"G3101290","1990","Nebraska","31","310","Nuckolls County","129","1290","Nuckolls County",20250
"G3101310","1990","Nebraska","31","310","Otoe County","131","1310","Otoe County",23189
"G3101330","1990","Nebraska","31","310","Pawnee County","133","1330","Pawnee County",18286
"G3101350","1990","Nebraska","31","310","Perkins County","135","1350","Perkins County",23132
"G3101370","1990","Nebraska","31","310","Phelps County","137","1370","Phelps County",26693
"G3101390","1990","Nebraska","31","310","Pierce County","139","1390","Pierce County",22293
"G3101410","1990","Nebraska","31","310","Platte County","141","1410","Platte County",26123
"G3101430","1990","Nebraska","31","310","Polk County","143","1430","Polk County",25959
"G3101450","1990","Nebraska","31","310","Red Willow County","145","1450","Red Willow County",22336
"G3101470","1990","Nebraska","31","310","Richardson County","147","1470","Richardson County",19521
"G3101490","1990","Nebraska","31","310","Rock County","149","1490","Rock County",18974
"G3101510","1990","Nebraska","31","310","Saline County","151","1510","Saline County",24455
"G3101530","1990","Nebraska","31","310","Sarpy County","153","1530","Sarpy County",35575
"G3101550","1990","Nebraska","31","310","Saunders County","155","1550","Saunders County",26058
"G3101570","1990","Nebraska","31","310","Scotts Bluff County","157","1570","Scotts Bluff County",21369
"G3101590","1990","Nebraska","31","310","Seward County","159","1590","Seward County",27200
"G3101610","1990","Nebraska","31","310","Sheridan County","161","1610","Sheridan County",19237
"G3101630","1990","Nebraska","31","310","Sherman County","163","1630","Sherman County",17025
"G3101650","1990","Nebraska","31","310","Sioux County","165","1650","Sioux County",18810
"G3101670","1990","Nebraska","31","310","Stanton County","167","1670","Stanton County",24375
"G3101690","1990","Nebraska","31","310","Thayer County","169","1690","Thayer County",20298
"G3101710","1990","Nebraska","31","310","Thomas County","171","1710","Thomas County",17273
"G3101730","1990","Nebraska","31","310","Thurston County","173","1730","Thurston County",18588
"G3101750","1990","Nebraska","31","310","Valley County","175","1750","Valley County",19201
"G3101770","1990","Nebraska","31","310","Washington County","177","1770","Washington County",29805
"G3101790","1990","Nebraska","31","310","Wayne County","179","1790","Wayne County",20956
"G3101810","1990","Nebraska","31","310","Webster County","181","1810","Webster County",18349
"G3101830","1990","Nebraska","31","310","Wheeler County","183","1830","Wheeler County",22604
"G3101850","1990","Nebraska","31","310","York County","185","1850","York County",25722
"G3200010","1990","Nevada","32","320","Churchill County","001","0010","Churchill County",29007
"G3200030","1990","Nevada","32","320","Clark County","003","0030","Clark County",30746
"G3200050","1990","Nevada","32","320","Douglas County","005","0050","Douglas County",35209
"G3200070","1990","Nevada","32","320","Elko County","007","0070","Elko County",33715
"G3200090","1990","Nevada","32","320","Esmeralda County","009","0090","Esmeralda County",25577
"G3200110","1990","Nevada","32","320","Eureka County","011","0110","Eureka County",31047
"G3200130","1990","Nevada","32","320","Humboldt County","013","0130","Humboldt County",33269
"G3200150","1990","Nevada","32","320","Lander County","015","0150","Lander County",33988
"G3200170","1990","Nevada","32","320","Lincoln County","017","0170","Lincoln County",20872
"G3200190","1990","Nevada","32","320","Lyon County","019","0190","Lyon County",25065
"G3200210","1990","Nevada","32","320","Mineral County","021","0210","Mineral County",26278
"G3200230","1990","Nevada","32","320","Nye County","023","0230","Nye County",30211
"G3200270","1990","Nevada","32","320","Pershing County","027","0270","Pershing County",27519
"G3200290","1990","Nevada","32","320","Storey County","029","0290","Storey County",32457
"G3200310","1990","Nevada","32","320","Washoe County","031","0310","Washoe County",31891
"G3200330","1990","Nevada","32","320","White Pine County","033","0330","White Pine County",27427
"G3205100","1990","Nevada","32","320","Carson City","510","5100","Carson City",31570
"G3300010","1990","New Hampshire","33","330","Belknap County","001","0010","Belknap County",31474
"G3300030","1990","New Hampshire","33","330","Carroll County","003","0030","Carroll County",28145
"G3300050","1990","New Hampshire","33","330","Cheshire County","005","0050","Cheshire County",31648
"G3300070","1990","New Hampshire","33","330","Coos County","007","0070","Coos County",25897
"G3300090","1990","New Hampshire","33","330","Grafton County","009","0090","Grafton County",30065
"G3300110","1990","New Hampshire","33","330","Hillsborough County","011","0110","Hillsborough County",40404
"G3300130","1990","New Hampshire","33","330","Merrimack County","013","0130","Merrimack County",35801
"G3300150","1990","New Hampshire","33","330","Rockingham County","015","0150","Rockingham County",41881
"G3300170","1990","New Hampshire","33","330","Strafford County","017","0170","Strafford County",32812
"G3300190","1990","New Hampshire","33","330","Sullivan County","019","0190","Sullivan County",29053
"G3400010","1990","New Jersey","34","340","Atlantic County","001","0010","Atlantic County",33716
"G3400030","1990","New Jersey","34","340","Bergen County","003","0030","Bergen County",49249
"G3400050","1990","New Jersey","34","340","Burlington County","005","0050","Burlington County",42373
"G3400070","1990","New Jersey","34","340","Camden County","007","0070","Camden County",36190
"G3400090","1990","New Jersey","34","340","Cape May County","009","0090","Cape May County",30435
"G3400110","1990","New Jersey","34","340","Cumberland County","011","0110","Cumberland County",29985
"G3400130","1990","New Jersey","34","340","Essex County","013","0130","Essex County",34518
"G3400150","1990","New Jersey","34","340","Gloucester County","015","0150","Gloucester County",39387
"G3400170","1990","New Jersey","34","340","Hudson County","017","0170","Hudson County",30917
"G3400190","1990","New Jersey","34","340","Hunterdon County","019","0190","Hunterdon County",54628
"G3400210","1990","New Jersey","34","340","Mercer County","021","0210","Mercer County",41227
"G3400230","1990","New Jersey","34","340","Middlesex County","023","0230","Middlesex County",45623
"G3400250","1990","New Jersey","34","340","Monmouth County","025","0250","Monmouth County",45912
"G3400270","1990","New Jersey","34","340","Morris County","027","0270","Morris County",56273
"G3400290","1990","New Jersey","34","340","Ocean County","029","0290","Ocean County",33110
"G3400310","1990","New Jersey","34","340","Passaic County","031","0310","Passaic County",37596
"G3400330","1990","New Jersey","34","340","Salem County","033","0330","Salem County",33155
"G3400350","1990","New Jersey","34","340","Somerset County","035","0350","Somerset County",55519
"G3400370","1990","New Jersey","34","340","Sussex County","037","0370","Sussex County",48823
"G3400390","1990","New Jersey","34","340","Union County","039","0390","Union County",41791
"G3400410","1990","New Jersey","34","340","Warren County","041","0410","Warren County",39929
"G3500010","1990","New Mexico","35","350","Bernalillo County","001","0010","Bernalillo County",27382
"G3500030","1990","New Mexico","35","350","Catron County","003","0030","Catron County",18460
"G3500050","1990","New Mexico","35","350","Chaves County","005","0050","Chaves County",21764
"G3500060","1990","New Mexico","35","350","Cibola County","006","0060","Cibola County",16848
"G3500070","1990","New Mexico","35","350","Colfax County","007","0070","Colfax County",20800
"G3500090","1990","New Mexico","35","350","Curry County","009","0090","Curry County",21303
"G3500110","1990","New Mexico","35","350","De Baca County","011","0110","DeBaca County",15686
"G3500130","1990","New Mexico","35","350","Doña Ana County","013","0130","Dona Ana County",21859
"G3500150","1990","New Mexico","35","350","Eddy County","015","0150","Eddy County",23418
"G3500170","1990","New Mexico","35","350","Grant County","017","0170","Grant County",21350
"G3500190","1990","New Mexico","35","350","Guadalupe County","019","0190","Guadalupe County",13350
"G3500210","1990","New Mexico","35","350","Harding County","021","0210","Harding County",19020
"G3500230","1990","New Mexico","35","350","Hidalgo County","023","0230","Hidalgo County",23504
"G3500250","1990","New Mexico","35","350","Lea County","025","0250","Lea County",23352
"G3500270","1990","New Mexico","35","350","Lincoln County","027","0270","Lincoln County",19489
"G3500280","1990","New Mexico","35","350","Los Alamos County","028","0280","Los Alamos County",54801
"G3500290","1990","New Mexico","35","350","Luna County","029","0290","Luna County",15684
"G3500310","1990","New Mexico","35","350","McKinley County","031","0310","McKinley County",17468
"G3500330","1990","New Mexico","35","350","Mora County","033","0330","Mora County",12993
"G3500350","1990","New Mexico","35","350","Otero County","035","0350","Otero County",22624
"G3500370","1990","New Mexico","35","350","Quay County","037","0370","Quay County",18711
"G3500390","1990","New Mexico","35","350","Rio Arriba County","039","0390","Rio Arriba County",18373
"G3500410","1990","New Mexico","35","350","Roosevelt County","041","0410","Roosevelt County",18699
"G3500430","1990","New Mexico","35","350","Sandoval County","043","0430","Sandoval County",28950
"G3500450","1990","New Mexico","35","350","San Juan County","045","0450","San Juan County",22300
"G3500470","1990","New Mexico","35","350","San Miguel County","047","0470","San Miguel County",17885
"G3500490","1990","New Mexico","35","350","Santa Fe County","049","0490","Santa Fe County",29403
"G3500510","1990","New Mexico","35","350","Sierra County","051","0510","Sierra County",15612
"G3500530","1990","New Mexico","35","350","Socorro County","053","0530","Socorro County",19165
"G3500550","1990","New Mexico","35","350","Taos County","055","0550","Taos County",16966
"G3500570","1990","New Mexico","35","350","Torrance County","057","0570","Torrance County",19619
"G3500590","1990","New Mexico","35","350","Union County","059","0590","Union County",18227
"G3500610","1990","New Mexico","35","350","Valencia County","061","0610","Valencia County",24312
"G3600010","1990","New York","36","360","Albany County","001","0010","Albany County",33358
"G3600030","1990","New York","36","360","Allegany County","003","0030","Allegany County",24164
"G3600050","1990","New York","36","360","Bronx County","005","0050","Bronx County",21944
"G3600070","1990","New York","36","360","Broome County","007","0070","Broome County",28743
"G3600090","1990","New York","36","360","Cattaraugus County","009","0090","Cattaraugus County",23421
"G3600110","1990","New York","36","360","Cayuga County","011","0110","Cayuga County",27568
"G3600130","1990","New York","36","360","Chautauqua County","013","0130","Chautauqua County",24183
"G3600150","1990","New York","36","360","Chemung County","015","0150","Chemung County",26135
"G3600170","1990","New York","36","360","Chenango County","017","0170","Chenango County",26032
"G3600190","1990","New York","36","360","Clinton County","019","0190","Clinton County",26903
"G3600210","1990","New York","36","360","Columbia County","021","0210","Columbia County",29785
"G3600230","1990","New York","36","360","Cortland County","023","0230","Cortland County",26791
"G3600250","1990","New York","36","360","Delaware County","025","0250","Delaware County",24132
"G3600270","1990","New York","36","360","Dutchess County","027","0270","Dutchess County",42250
"G3600290","1990","New York","36","360","Erie County","029","0290","Erie County",28005
"G3600310","1990","New York","36","360","Essex County","031","0310","Essex County",25002
"G3600330","1990","New York","36","360","Franklin County","033","0330","Franklin County",21791
"G3600350","1990","New York","36","360","Fulton County","035","0350","Fulton County",23862
"G3600370","1990","New York","36","360","Genesee County","037","0370","Genesee County",30955
"G3600390","1990","New York","36","360","Greene County","039","0390","Greene County",27469
"G3600410","1990","New York","36","360","Hamilton County","041","0410","Hamilton County",23195
"G3600430","1990","New York","36","360","Herkimer County","043","0430","Herkimer County",23075
"G3600450","1990","New York","36","360","Jefferson County","045","0450","Jefferson County",25929
"G3600470","1990","New York","36","360","Kings County","047","0470","Kings County",25684
"G3600490","1990","New York","36","360","Lewis County","049","0490","Lewis County",25599
"G3600510","1990","New York","36","360","Livingston County","051","0510","Livingston County",30981
"G3600530","1990","New York","36","360","Madison County","053","0530","Madison County",29547
"G3600550","1990","New York","36","360","Monroe County","055","0550","Monroe County",35337
"G3600570","1990","New York","36","360","Montgomery County","057","0570","Montgomery County",24068
"G3600590","1990","New York","36","360","Nassau County","059","0590","Nassau County",54283
"G3600610","1990","New York","36","360","New York County","061","0610","New York County",32262
"G3600630","1990","New York","36","360","Niagara County","063","0630","Niagara County",28408
"G3600650","1990","New York","36","360","Oneida County","065","0650","Oneida County",26710
"G3600670","1990","New York","36","360","Onondaga County","067","0670","Onondaga County",31783
"G3600690","1990","New York","36","360","Ontario County","069","0690","Ontario County",33133
"G3600710","1990","New York","36","360","Orange County","071","0710","Orange County",39198
"G3600730","1990","New York","36","360","Orleans County","073","0730","Orleans County",28359
"G3600750","1990","New York","36","360","Oswego County","075","0750","Oswego County",29083
"G3600770","1990","New York","36","360","Otsego County","077","0770","Otsego County",25099
"G3600790","1990","New York","36","360","Putnam County","079","0790","Putnam County",53634
"G3600810","1990","New York","36","360","Queens County","081","0810","Queens County",34186
"G3600830","1990","New York","36","360","Rensselaer County","083","0830","Rensselaer County",31958
"G3600850","1990","New York","36","360","Richmond County","085","0850","Richmond County",43861
"G3600870","1990","New York","36","360","Rockland County","087","0870","Rockland County",52731
"G3600890","1990","New York","36","360","St. Lawrence County","089","0890","St. Lawrence County",23799
"G3600910","1990","New York","36","360","Saratoga County","091","0910","Saratoga County",36635
"G3600930","1990","New York","36","360","Schenectady County","093","0930","Schenectady County",31569
"G3600950","1990","New York","36","360","Schoharie County","095","0950","Schoharie County",26077
"G3600970","1990","New York","36","360","Schuyler County","097","0970","Schuyler County",25712
"G3600990","1990","New York","36","360","Seneca County","099","0990","Seneca County",28604
"G3601010","1990","New York","36","360","Steuben County","101","1010","Steuben County",25312
"G3601030","1990","New York","36","360","Suffolk County","103","1030","Suffolk County",49128
"G3601050","1990","New York","36","360","Sullivan County","105","1050","Sullivan County",27582
"G3601070","1990","New York","36","360","Tioga County","107","1070","Tioga County",31497
"G3601090","1990","New York","36","360","Tompkins County","109","1090","Tompkins County",27742
"G3601110","1990","New York","36","360","Ulster County","111","1110","Ulster County",34033
"G3601130","1990","New York","36","360","Warren County","113","1130","Warren County",30434
"G3601150","1990","New York","36","360","Washington County","115","1150","Washington County",28660
"G3601170","1990","New York","36","360","Wayne County","117","1170","Wayne County",32469
"G3601190","1990","New York","36","360","Westchester County","119","1190","Westchester County",48405
"G3601210","1990","New York","36","360","Wyoming County","121","1210","Wyoming County",27515
"G3601230","1990","New York","36","360","Yates County","123","1230","Yates County",24874
"G3700010","1990","North Carolina","37","370","Alamance County","001","0010","Alamance County",27231
"G3700030","1990","North Carolina","37","370","Alexander County","003","0030","Alexander County",26539
"G3700050","1990","North Carolina","37","370","Alleghany County","005","0050","Alleghany County",18476
"G3700070","1990","North Carolina","37","370","Anson County","007","0070","Anson County",21836
"G3700090","1990","North Carolina","37","370","Ashe County","009","0090","Ashe County",18951
"G3700110","1990","North Carolina","37","370","Avery County","011","0110","Avery County",20403
"G3700130","1990","North Carolina","37","370","Beaufort County","013","0130","Beaufort County",21738
"G3700150","1990","North Carolina","37","370","Bertie County","015","0150","Bertie County",17795
"G3700170","1990","North Carolina","37","370","Bladen County","017","0170","Bladen County",19015
"G3700190","1990","North Carolina","37","370","Brunswick County","019","0190","Brunswick County",23480
"G3700210","1990","North Carolina","37","370","Buncombe County","021","0210","Buncombe County",25847
"G3700230","1990","North Carolina","37","370","Burke County","023","0230","Burke County",25879
"G3700250","1990","North Carolina","37","370","Cabarrus County","025","0250","Cabarrus County",30133
"G3700270","1990","North Carolina","37","370","Caldwell County","027","0270","Caldwell County",25691
"G3700290","1990","North Carolina","37","370","Camden County","029","0290","Camden County",26699
"G3700310","1990","North Carolina","37","370","Carteret County","031","0310","Carteret County",25811
"G3700330","1990","North Carolina","37","370","Caswell County","033","0330","Caswell County",22736
"G3700350","1990","North Carolina","37","370","Catawba County","035","0350","Catawba County",29228
"G3700370","1990","North Carolina","37","370","Chatham County","037","0370","Chatham County",28539
"G3700390","1990","North Carolina","37","370","Cherokee County","039","0390","Cherokee County",19625
"G3700410","1990","North Carolina","37","370","Chowan County","041","0410","Chowan County",20397
"G3700430","1990","North Carolina","37","370","Clay County","043","0430","Clay County",18532
"G3700450","1990","North Carolina","37","370","Cleveland County","045","0450","Cleveland County",26476
"G3700470","1990","North Carolina","37","370","Columbus County","047","0470","Columbus County",18468
"G3700490","1990","North Carolina","37","370","Craven County","049","0490","Craven County",25619
"G3700510","1990","North Carolina","37","370","Cumberland County","051","0510","Cumberland County",25462
"G3700530","1990","North Carolina","37","370","Currituck County","053","0530","Currituck County",27905
"G3700550","1990","North Carolina","37","370","Dare County","055","0550","Dare County",29322
"G3700570","1990","North Carolina","37","370","Davidson County","057","0570","Davidson County",27913
"G3700590","1990","North Carolina","37","370","Davie County","059","0590","Davie County",29659
"G3700610","1990","North Carolina","37","370","Duplin County","061","0610","Duplin County",19695
"G3700630","1990","North Carolina","37","370","Durham County","063","0630","Durham County",30526
"G3700650","1990","North Carolina","37","370","Edgecombe County","065","0650","Edgecombe County",21390
"G3700670","1990","North Carolina","37","370","Forsyth County","067","0670","Forsyth County",30449
"G3700690","1990","North Carolina","37","370","Franklin County","069","0690","Franklin County",25049
"G3700710","1990","North Carolina","37","370","Gaston County","071","0710","Gaston County",28126
"G3700730","1990","North Carolina","37","370","Gates County","073","0730","Gates County",23408
"G3700750","1990","North Carolina","37","370","Graham County","075","0750","Graham County",16754
"G3700770","1990","North Carolina","37","370","Granville County","077","0770","Granville County",26488
"G3700790","1990","North Carolina","37","370","Greene County","079","0790","Greene County",22703
"G3700810","1990","North Carolina","37","370","Guilford County","081","0810","Guilford County",30148
"G3700830","1990","North Carolina","37","370","Halifax County","083","0830","Halifax County",18932
"G3700850","1990","North Carolina","37","370","Harnett County","085","0850","Harnett County",21743
"G3700870","1990","North Carolina","37","370","Haywood County","087","0870","Haywood County",22462
"G3700890","1990","North Carolina","37","370","Henderson County","089","0890","Henderson County",26967
"G3700910","1990","North Carolina","37","370","Hertford County","091","0910","Hertford County",18180
"G3700930","1990","North Carolina","37","370","Hoke County","093","0930","Hoke County",22770
"G3700950","1990","North Carolina","37","370","Hyde County","095","0950","Hyde County",17665
"G3700970","1990","North Carolina","37","370","Iredell County","097","0970","Iredell County",28627
"G3700990","1990","North Carolina","37","370","Jackson County","099","0990","Jackson County",21520
"G3701010","1990","North Carolina","37","370","Johnston County","101","1010","Johnston County",25169
"G3701030","1990","North Carolina","37","370","Jones County","103","1030","Jones County",19392
"G3701050","1990","North Carolina","37","370","Lee County","105","1050","Lee County",26419
"G3701070","1990","North Carolina","37","370","Lenoir County","107","1070","Lenoir County",21207
"G3701090","1990","North Carolina","37","370","Lincoln County","109","1090","Lincoln County",28662
"G3701110","1990","North Carolina","37","370","McDowell County","111","1110","McDowell County",22562
"G3701130","1990","North Carolina","37","370","Macon County","113","1130","Macon County",20450
"G3701150","1990","North Carolina","37","370","Madison County","115","1150","Madison County",18956
"G3701170","1990","North Carolina","37","370","Martin County","117","1170","Martin County",19995
"G3701190","1990","North Carolina","37","370","Mecklenburg County","119","1190","Mecklenburg County",33830
"G3701210","1990","North Carolina","37","370","Mitchell County","121","1210","Mitchell County",20554
"G3701230","1990","North Carolina","37","370","Montgomery County","123","1230","Montgomery County",22682
"G3701250","1990","North Carolina","37","370","Moore County","125","1250","Moore County",28053
"G3701270","1990","North Carolina","37","370","Nash County","127","1270","Nash County",25834
"G3701290","1990","North Carolina","37","370","New Hanover County","129","1290","New Hanover County",27320
"G3701310","1990","North Carolina","37","370","Northampton County","131","1310","Northampton County",18029
"G3701330","1990","North Carolina","37","370","Onslow County","133","1330","Onslow County",23386
"G3701350","1990","North Carolina","37","370","Orange County","135","1350","Orange County",29968
